row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,11,Re: selective greylisting based on user preference,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion regarding mailserver configuration. No suspicious links, attachments, or phishing indicators were found. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which is not indicative of phishing.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,12,Activate your 247Sports Newsletter,CLEAN,80.0,2,247Sports,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate newsletter activation request from 247Sports. The link provided points to the official 247Sports domain, and there is no evidence of typosquatting or brand impersonation. While the email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, these alone do not indicate phishing. The DMARC policy is set to reject, which adds a layer of security. No attachments were present, and the body content is consistent with a typical newsletter activation request.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,13,DHL Megjegyzés: A csomag kiadásához vámkezelési díjat kell fizetni,MALICIOUS,90.0,8,DHL,Mismatch From/Reply-To domains | Link domain tinyurl.com differs from mentioned brand dhl.com | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Urgency in body text,"The email exhibits multiple suspicious indicators, including a mismatch between the mentioned brand (dhl.com) and the linked domain (tinyurl.com), which is commonly used for obfuscation. The email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) are not found, raising concerns about its legitimacy. The body contains urgent language prompting immediate payment, a common phishing tactic. The absence of attachments reduces risk, but the overall context strongly suggests a phishing attempt.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,14,our IKEA order is on its way!,SUSPICIOUS,65.0,3,IKEA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | VT Error for link https://tracking.ikea.no/,"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks failed, which raises concerns. However, the DMARC policy is set to 'reject' for the sender domain, which is a positive indicator. The link in the body points to a domain that appears legitimate (tracking.ikea.no), but its VT status could not be verified due to an API error. The email content is generic and lacks urgency or grammatical errors, but the absence of authentication and standard headers makes it suspicious.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,15,"YOU'VE BEEN NOMINATED to get Free Crochet videos, tips & projects. Accept now.",CLEAN,80.0,2,AllFreeCrochetAfghanPatterns,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is suspicious. However, the DMARC policy is set to reject, which adds some legitimacy. The body content promotes free crochet resources without urgent language or grammatical errors. No attachments or suspicious links were found. The email appears to be a marketing message rather than a phishing attempt.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,16,CNET Download Dispatch: New Year's resolution redux,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be clean with no significant indicators of phishing. The headers lack standard fields like 'Date' and 'Message-ID', but this alone is not conclusive evidence of phishing. Authentication checks show SPF and DKIM are not found, but DMARC policy is correctly set to reject. The body content is coherent and relevant to the subject, with no suspicious links or brand impersonation detected. No attachments are present, eliminating risks from that vector.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,17,Career Lessons From Taylor Swift,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive signs of phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which adds some security. The body content appears to be a legitimate newsletter snippet with no signs of brand impersonation or malicious intent.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,18,10 die as Israeli helicopter fires on Palestinian crowd,CLEAN,90.0,1,,SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. The absence of SPF and DKIM checks is notable but not conclusive evidence of phishing, especially given the DMARC policy is set to 'reject'. The link provided does not appear to be malicious, though VT analysis was unavailable. The email content is consistent with a news update and does not impersonate any brand or request sensitive information.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,19,"Call for Paper: ICATES & ICABEH 2026 - April 24-26, Izmir/Turkiye",CLEAN,95.0,0,ARSTE | ICATES | ICABEH,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate invitation to a conference. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted, but the DMARC policy is set to reject, which adds a layer of security. The email content is professional and relevant to academic conferences.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002301_002320/chunk_input.csv,20,Account Update - Receipt #875468,SUSPICIOUS,75.0,6,Apple,Urgency in body text | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None,"The email exhibits several suspicious elements, including urgency in the body text ('account will expire in less than 48h'), missing standard headers ('Date', 'Message-ID'), and failed SPF and DKIM authentication checks. Although the links match the mentioned brand (apple.com), the lack of authentication and the urgent tone raise concerns. No attachments were found, reducing the immediate risk.",Analysis completed successfully,,0
