row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,11,quick question,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a promotional message introducing a product, 'Ranger 2.0'. No phishing indicators such as suspicious links, urgent language, or mismatched domains were found. The absence of SPF and DKIM records is noted, but the DMARC policy is set to 'reject', which is a strong security measure. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,12,Your Cloud Storage is Almost Full - Act Now!,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | No Reply-To address found | Generic storage alert in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. While SPF and DKIM checks were not found, DMARC policy is set to reject, which is a positive sign. The email body contains a generic storage alert, but no specific links or attachments were found. The absence of a Reply-To address and the generic nature of the message contribute to the suspicion.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,13,You missed photos from Hans,SUSPICIOUS,70.0,3,Google,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | No links to verify domain authenticity,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, though DMARC policy is present. The body mentions Google Photos but lacks any links to verify domain authenticity, which is atypical for legitimate Google communications. However, no malicious attachments or typosquatting links were detected.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,14,Re: [doap-interest] New DOAP repository: doapspace.org,CLEAN,95.0,0,,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate discussion thread related to DOAP repositories. No phishing indicators were found: no suspicious links, no attachments, no urgency or poor grammar, and no brand impersonation. While SPF and DKIM checks were not found, DMARC policy is correctly configured. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,15,Fra frøken Esther Desmond.,MALICIOUS,95.0,8,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Advance-fee scam narrative in body,"The email exhibits multiple red flags indicative of a phishing attempt. The body contains a classic advance-fee scam narrative, requesting assistance to transfer a large sum of money. The absence of standard headers like 'Date' and 'Message-ID' is suspicious. Additionally, the SPF and DKIM checks failed, indicating potential email spoofing. The DMARC policy is set to reject, but the lack of authentication increases the risk.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,16,Verified your Your Account..!,MALICIOUS,95.0,8,Netflix,Mismatch From/Reply-To domains | Urgency in body text | Link domain X differs from mentioned brand Y | SPF check failed for domain A | DKIM check failed for domain A | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple indicators of phishing, including poor grammar and urgent language ('Failure to complete the validation process will result in a suspension of your Netflix membership'). The sender domain 'example.com' does not match the brand mentioned ('Netflix'), and there is a clear attempt to impersonate Netflix. Additionally, the email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are critical for verifying the sender's legitimacy.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,17,"Online & in store, ends today: Buy More Save More",SUSPICIOUS,70.0,3,Macy*s | Citibank,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Mention of 'citibank.com' without links,"The email lacks standard headers ('Date' and 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. However, DMARC policy is set to reject, which adds some legitimacy. The body mentions 'Macy*s' but also includes 'citibank.com' without any links, which is unusual and could indicate brand impersonation. No attachments are present, reducing immediate risk.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,18,Your invoice from Apple,SUSPICIOUS,85.0,7,Apple,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Mismatch From/Reply-To domains | Urgency in body text | Link domain differs from mentioned brand,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body text contains a link that appears to be related to Apple, but the domain 'example.com' in the 'From' field does not match Apple's domain, raising concerns about brand impersonation. The email also uses urgent language to prompt action, a common phishing tactic.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,19,Travel Documents Ref. Z7K9PL,CLEAN,85.0,2,Norwegian,SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate travel confirmation from Norwegian. The body text is coherent and contains relevant travel information without urgency or grammatical errors. No suspicious links or attachments were found. The absence of SPF and DKIM records is noted but does not necessarily indicate malicious intent, especially since DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002341_002360/chunk_input.csv,20,"[Spambayes-checkins] spambayes/windows/py2exe setup_all.py, 1.28, 1.29",CLEAN,95.0,0,Spambayes | py2exe,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate update notification related to Spambayes and py2exe. It lacks phishing indicators such as urgency, poor grammar, or mismatched domains. The absence of SPF and DKIM records is noted but does not inherently indicate phishing, especially given the technical nature of the content. The DMARC policy is correctly configured. No suspicious links or attachments were found.",Analysis completed successfully,,0
