row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,14,phishing_email_agent_000201_000300_chunk_input,Your jose@monkey.org De-activation Request,1,nazario,legitimate,0.32636971226535755,0.6736302877346425,0,0,10,251,0,0,0,0.0,0,monkey.org,8,1,42,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,15,phishing_email_agent_000201_000300_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,149,0,0,0,0.0,0,,9,0,32,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,16,phishing_email_agent_000201_000300_chunk_input,Support for Integrating Third-Party Tools into SaaS Platform,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,285,0,0,0,0.0,0,,5,0,60,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,17,phishing_email_agent_000201_000300_chunk_input,RE: Logical Names on VMS (was: [patch@31780] fixes for cpanplus on VMS),0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,551,0,0,0,0.0018115942028985507,1,,27,0,71,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,18,phishing_email_agent_000201_000300_chunk_input,Suggestion for Mercury Language: Enhanced Error Handling,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,775,0,0,0,0.0,0,,17,0,56,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,19,phishing_email_agent_000201_000300_chunk_input,It's a Match!,1,nazario,legitimate,0.4687000917617489,0.531299908238251,0,0,0,351,0,0,0,0.0,0,,10,0,13,1,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,20,phishing_email_agent_000201_000300_chunk_input,Customer issue: Seattle Supply Inc - Q4 volume increase,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,167,0,0,0,0.0,0,,6,0,55,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,21,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - February 06,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,9,0,29,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,22,phishing_email_agent_000201_000300_chunk_input,Dear beneficiary,1,phishing_pot,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,292,0,0,0,0.0,0,,5,0,16,0,200,
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,23,phishing_email_agent_000201_000300_chunk_input,Security Breach Incident,0,tobiasbuek,legitimate,0.4431172061316461,0.5568827938683538,0,0,0,88,0,0,0,0.0,0,,1,0,24,0,200,
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,24,phishing_email_agent_000201_000300_chunk_input,UPGRADE YOUR USAA.COM SECURITY NOW!!,1,phishpuzzer,legitimate,0.42490049737815194,0.5750995026218481,0,0,0,1856,0,0,0,0.0,0,,45,0,36,0,200,
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,25,phishing_email_agent_000201_000300_chunk_input,"Rodrigo F P, agora você é Bradesco Prime!",1,phishing_pot,phishing,0.6747897566096352,0.6747897566096352,0,0,7,6869,0,158,0,0.0001455604075691412,1,b-a4qxna7jwq-rj.a.run.app,1094,2,41,1,200,
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,26,phishing_email_agent_000201_000300_chunk_input,"Rodrigo F P, sua conta foi temporariamente bloqueada.",1,phishing_pot,phishing,0.555345757563785,0.555345757563785,0,0,7,11762,0,228,0,0.0011901725750233785,14,i-6otvybu4aq-rj.a.run.app,2070,2,53,0,200,
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,27,phishing_email_agent_000201_000300_chunk_input,Re: Overdue: Customer 569361537,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,54,0,0,0,0.0,0,,2,0,31,0,200,
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,28,phishing_email_agent_000201_000300_chunk_input,Re: Question about IAM role limitations,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,634,0,0,0,0.0,0,,11,0,39,0,200,
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,29,phishing_email_agent_000201_000300_chunk_input,[Ticket ID:SGYE-271-LPEhz4YtyUWe] IMPORTANT: You have 1 or more new messages for Your jose@monkey.org,1,nazario,legitimate,0.28946506326129645,0.7105349367387035,0,0,10,506,0,0,0,0.0,0,monkey.org,9,1,101,0,200,
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,30,phishing_email_agent_000201_000300_chunk_input,"Document shared with you: ""TOTAL_COMPENSATION_STATEMENT_FOR_MEMBERS_",1,cmu-archived-phish,legitimate,0.41489558388775594,0.5851044161122441,0,0,7,341,0,0,0,0.0029239766081871343,1,www.cmu.edu,21,1,68,0,200,
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,31,phishing_email_agent_000201_000300_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,legitimate,0.44488178553900387,0.5551182144609961,0,0,9,12000,0,91,0,8.332638946754438e-05,1,gmail.com,1469,1,41,1,200,
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,32,phishing_email_agent_000201_000300_chunk_input,Zijn zonnepanelen nog steeds interessant in 2024?,1,phishing_pot,legitimate,0.4468790863114687,0.5531209136885313,0,0,14,12000,0,257,0,0.0007499375052078994,9,fonts.googleapis.com,2075,1,49,0,200,
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,33,phishing_email_agent_000201_000300_chunk_input,Request for Details on PrestaShop and Shopware Integration Features,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,331,0,0,0,0.0,0,,5,0,67,0,200,
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,34,phishing_email_agent_000201_000300_chunk_input,Advancements in Brand Growth Strategies,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,182,0,0,0,0.0,0,,3,0,39,0,200,
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,35,phishing_email_agent_000201_000300_chunk_input,Urgent Support Needed Immediately,0,tobiasbuek,phishing,0.5930670955799651,0.5930670955799651,0,0,0,632,0,0,0,0.0,0,,11,0,33,1,200,
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,36,phishing_email_agent_000201_000300_chunk_input,Problem with Metrics Tracking,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,447,0,0,0,0.0,0,,6,0,29,0,200,
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,37,phishing_email_agent_000201_000300_chunk_input,Re: Mercury Language - Difficulty Integrating with Existing API,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,396,0,0,0,0.0,0,,12,0,63,0,200,
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,38,phishing_email_agent_000201_000300_chunk_input,Your account is experiencing a payment issue.,1,phishing_pot,phishing,0.5861896765424222,0.5861896765424222,0,0,9,2629,0,0,0,0.0019011406844106464,5,email.notification.circle.so,97,2,45,0,200,
39,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,39,phishing_email_agent_000201_000300_chunk_input,Re: Re: Re: Re: Urgent Issue with API Response Times - Aetheros API Integration,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,303,0,0,0,0.0,0,,9,0,79,0,200,
40,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,40,phishing_email_agent_000201_000300_chunk_input,����BLACK FRIDAY IS ON YO���� ! ����You have won an Dewalt Power Station����,1,phishing_pot,phishing,0.6206164283975741,0.6206164283975741,0,0,4,8414,0,52,0,0.00071301247771836,6,t.co,2000,1,76,1,200,
41,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,41,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - February 05,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,194,0,0,0,0.0,0,,9,0,29,0,200,
42,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,42,phishing_email_agent_000201_000300_chunk_input,"Transferência agendada para Segunda-Feira, 17 de Julho, às 10:42 hs por Rodrigo F P.",1,phishing_pot,phishing,0.7057958134086758,0.7057958134086758,0,0,7,12000,0,214,0,0.0005832847262728105,7,o-a4qxna7jwq-rj.a.run.app,2196,2,84,1,200,
43,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,43,phishing_email_agent_000201_000300_chunk_input,Approval needed: Extended terms,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,146,0,0,0,0.0,0,,9,0,31,0,200,
44,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,44,phishing_email_agent_000201_000300_chunk_input,Problem with Project Management Dashboard,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,384,0,0,0,0.0,0,,7,0,41,0,200,
45,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,45,phishing_email_agent_000201_000300_chunk_input,Careers at Carnegie Mellon University,1,cmu-archived-phish,legitimate,0.41489558388775594,0.5851044161122441,0,0,7,363,0,0,0,0.0027472527472527475,1,www.cmu.edu,23,1,37,0,200,
46,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,46,phishing_email_agent_000201_000300_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,legitimate,0.44488178553900387,0.5551182144609961,0,0,9,11999,0,91,0,8.333333333333333e-05,1,gmail.com,1469,1,41,1,200,
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,47,phishing_email_agent_000201_000300_chunk_input,High Latency on API Endpoint /products,0,rtweera,legitimate,0.45476311561616567,0.5452368843838343,0,0,0,492,0,0,0,0.0,0,,13,0,38,0,200,
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,48,phishing_email_agent_000201_000300_chunk_input,Your Order of MacBook Air with Order ID# 1811-2247-2685412214 ...,1,phishpuzzer,legitimate,0.4236472066138213,0.5763527933861787,1,0,20,2526,0,0,1,0.0,0,amazn-usshipping2.co,132,1,65,0,200,
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,49,phishing_email_agent_000201_000300_chunk_input,you deserve this,1,phishpuzzer,legitimate,0.35689230545438816,0.6431076945456118,0,0,9,1271,0,0,0,0.0,0,gmail.com,23,1,16,1,200,
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,50,phishing_email_agent_000201_000300_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,148,0,0,0,0.0,0,,9,0,32,0,200,
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,51,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - January 08,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,194,0,0,0,0.0,0,,9,0,28,0,200,
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,52,phishing_email_agent_000201_000300_chunk_input,"Alert: Unauthorized Access to Medical Records Noted, Potentially Phishing Event",0,tobiasbuek,phishing,0.5239656232481877,0.5239656232481877,0,0,0,222,0,0,0,0.0,0,,3,0,79,0,200,
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,53,phishing_email_agent_000201_000300_chunk_input,Problem with Accessing Financial Reports After Recent Update,0,tobiasbuek,legitimate,0.3636271715453134,0.6363728284546866,0,0,0,150,0,0,0,0.0,0,,2,0,60,0,200,
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,54,phishing_email_agent_000201_000300_chunk_input,Request for Upgrading Project Management Software,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,634,0,0,0,0.0,0,,15,0,49,0,200,
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,55,phishing_email_agent_000201_000300_chunk_input,Unapproved access bids to health records networks,0,tobiasbuek,legitimate,0.34392793147465617,0.6560720685253438,0,0,0,81,0,0,0,0.0,0,,2,0,49,0,200,
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,56,phishing_email_agent_000201_000300_chunk_input,Re:Re:New Order,1,phishpuzzer,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,404,0,0,0,0.0,0,,16,0,15,0,200,
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,57,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - January 30,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,198,0,0,0,0.0,0,,9,0,28,0,200,
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,58,phishing_email_agent_000201_000300_chunk_input,Failure of Digital Strategy Tools,0,tobiasbuek,legitimate,0.36838005141244556,0.6316199485875544,0,0,0,205,0,0,0,0.0,0,,4,0,33,0,200,
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,59,phishing_email_agent_000201_000300_chunk_input,"PO Approval Required: €67,003",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,142,0,0,0,0.0,0,,7,0,29,0,200,
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,60,phishing_email_agent_000201_000300_chunk_input,"phishing@pot Ferreira Peixoto, Verificação de Pagamento Pendente.",1,phishing_pot,legitimate,0.26176387992920497,0.738236120070795,0,0,16,5368,0,83,0,0.00018625442354255913,1,juliodedansk.icu,680,1,65,0,200,
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,61,phishing_email_agent_000201_000300_chunk_input,jose@monkey.org You Have Received A File Invoice via WeTransfer,1,nazario,legitimate,0.3860563472054568,0.6139436527945432,0,0,14,250,0,0,0,0.0,0,wetransfer.com,10,1,63,1,200,
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,62,phishing_email_agent_000201_000300_chunk_input,Order Summary,1,nazario,legitimate,0.4084966130294839,0.5915033869705161,0,0,10,3211,0,0,0,0.0006226650062266501,2,monkey.org,154,1,13,1,200,
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,63,phishing_email_agent_000201_000300_chunk_input,"PO Approval Required: €40,967",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,164,0,0,0,0.0,0,,7,0,29,0,200,
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,64,phishing_email_agent_000201_000300_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,147,0,0,0,0.0,0,,9,0,32,0,200,
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000201_000300/chunk_input.csv,65,phishing_email_agent_000201_000300_chunk_input,Investment Analytics Tool Malfunction,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,374,0,0,0,0.0,0,,6,0,37,0,200,
