group_label,feature_a,feature_b,cell_slug,rank,word,log_ratio_score,weighted_group_count,weighted_background_count
HW-B-FP,Authority,Reciprocity,authority__reciprocity,4,internetdefence,10.03583505896749,195.203646,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,5,phishery,10.03583505896749,195.203646,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,6,lockergnome,9.983921200749426,185.32791399999994,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,7,virscan,9.666983642768903,134.98573199999996,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,8,usr,9.582866680380867,124.09477899999999,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,9,eff,9.525526516017905,117.17876799999999,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,10,aol,9.414968123343503,104.91309399999999,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,11,backend-a1,9.397855788042065,103.13289,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,12,backend-b1,9.397855788042065,103.13289,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,13,airways,9.326185666408687,95.999312,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,14,vivendi,9.180532773021511,82.98598999999999,0.0
HW-B-FP,Authority,Reciprocity,authority__reciprocity,15,divx,9.175258986297074,82.54943899999999,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,1,spambayes,11.112500142953788,364.94305899999995,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,2,luxembourg,10.895036382071794,293.6154509999999,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,3,trojan,10.716364990223836,245.57265899999993,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,4,lockergnome,10.434221249818687,185.19991299999995,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,5,import,10.190684505268663,145.16691499999996,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,6,1.1,10.135215354349862,137.33334399999998,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,7,msg,10.079236554799671,129.85625999999996,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,8,def,10.069794830956354,128.63586899999999,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,9,virscan,10.026625142192875,123.20043399999997,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,10,eff,9.963319108516476,115.642234,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,11,airways,9.777169298898759,95.998612,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,12,plugin,9.716121223725152,90.31279100000002,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,13,backend-a1,9.714904722275783,90.20298,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,14,backend-b1,9.714904722275783,90.20298,0.0
HW-B-FP,Authority,Social Proof,authority__social_proof,15,vivendi,9.630609367001837,82.910139,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,1,luxembourg,10.17739068088093,119.647419,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,2,lockergnome,9.835115440675349,84.965041,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,3,airways,9.694128084653752,73.790848,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,4,eff,9.622285567138483,68.674785,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,5,vivendi,9.429033367058478,56.605087,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,6,oracle9i,9.143346244574122,42.536108,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,7,backend-a1,9.035850936662975,38.19984,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,8,backend-b1,9.035850936662975,38.19984,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,9,lindowsos,8.900926442073203,33.377066,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,10,homestore,8.859093835320188,32.009208,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,11,airline,8.757855519751592,28.926322999999993,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,12,otn,8.752592339585922,28.774426,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,13,lindows,8.732383517832142,28.198565,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,14,logged,8.674373454315258,26.608743,0.0
HW-B-FP,Authority,Scarcity,authority__scarcity,15,airlines,8.654467864189751,26.08412,0.0
HW-B-FP,Authority,Commitment,authority__commitment,1,luxembourg,9.166076896117646,46.021184000000005,0.0
HW-B-FP,Authority,Commitment,authority__commitment,2,eff,8.783807972823956,31.397608,0.0
HW-B-FP,Authority,Commitment,authority__commitment,3,lockergnome,8.688950790808665,28.555307999999993,0.0
HW-B-FP,Authority,Commitment,authority__commitment,4,airways,8.581870115014052,25.654591999999997,0.0
HW-B-FP,Authority,Commitment,authority__commitment,5,vivendi,8.292849480520985,19.212696000000005,0.0
HW-B-FP,Authority,Commitment,authority__commitment,6,oracle9i,8.212260463698794,17.724336,0.0
HW-B-FP,Authority,Commitment,authority__commitment,7,crossing,8.205605756465587,17.606711,0.0
HW-B-FP,Authority,Commitment,authority__commitment,8,backend-a1,7.883537328100515,12.755925,0.0
HW-B-FP,Authority,Commitment,authority__commitment,9,backend-b1,7.883537328100515,12.755925,0.0
HW-B-FP,Authority,Commitment,authority__commitment,10,otn,7.821663799385435,11.989991999999999,0.0
HW-B-FP,Authority,Commitment,authority__commitment,11,lindowsos,7.808885663842798,11.83763,0.0
HW-B-FP,Authority,Commitment,authority__commitment,12,homestore,7.792783394099716,11.648384000000002,0.0
HW-B-FP,Authority,Commitment,authority__commitment,13,dtv,7.654577274780534,10.143510000000001,0.0
HW-B-FP,Authority,Commitment,authority__commitment,14,airline,7.653809560817944,10.135718,0.0
HW-B-FP,Authority,Commitment,authority__commitment,15,lindows,7.638965237949538,9.986224,0.0
HW-B-FP,Liking,Liking,liking__liking,1,submission-id,10.75076832325707,598.973462,0.0
HW-B-FP,Liking,Liking,liking__liking,2,self,10.187344988461568,340.965509,0.0
HW-B-FP,Liking,Liking,liking__liking,3,aetheros,9.963393420082282,272.55008499999997,0.0
HW-B-FP,Liking,Liking,liking__liking,4,spambayes,9.748909794907501,219.934548,0.0
HW-B-FP,Liking,Liking,liking__liking,5,internetdefence,9.643823870363484,197.99445599999999,0.0
HW-B-FP,Liking,Liking,liking__liking,6,phishery,9.643823870363484,197.99445599999999,0.0
HW-B-FP,Liking,Liking,liking__liking,7,lockergnome,9.612979200415698,191.98030300000002,0.0
HW-B-FP,Liking,Liking,liking__liking,8,score,9.372755434862292,150.98113099999995,0.0
HW-B-FP,Liking,Liking,liking__liking,9,eff,9.134506429968486,118.971985,0.0
HW-B-FP,Liking,Liking,liking__liking,10,1.1,9.07395168498687,111.98087000000001,0.0
HW-B-FP,Liking,Liking,liking__liking,11,unspun,9.065082283774274,110.99197000000001,0.0
HW-B-FP,Liking,Liking,liking__liking,12,mercury,9.045508595215017,108.84037799999997,0.0
HW-B-FP,Liking,Liking,liking__liking,13,msg,9.018891755837267,105.98134300000001,0.0
HW-B-FP,Liking,Liking,liking__liking,14,airways,8.919954648738633,95.99692400000002,0.0
HW-B-FP,Liking,Liking,liking__liking,15,def,8.888185310570655,92.99478800000003,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,1,submission-id,12.469674173991923,2100.8453757764228,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,2,luxembourg,10.46441132852107,282.81745642878,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,3,trojan,10.374355754351827,258.460467800531,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,4,internetdefence,10.093640891779916,195.198180297912,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,5,phishery,10.093640891779916,195.198180297912,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,6,lockergnome,10.041652285866265,185.30887212788102,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,7,virscan,9.690828124556218,130.474417452778,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,8,usr,9.588469958173624,117.779089344037,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,9,eff,9.583129924880094,117.15176813411999,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,10,oracle,9.415526671656334,99.07245281719598,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,11,backend-a1,9.399920280231953,97.53813698328,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,12,backend-b1,9.399920280231953,97.53813698328,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,13,airways,9.383987460529408,95.99623613660002,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,14,vivendi,9.237674744780987,82.928588252756,0.0
HW-B-FP,Liking,Reciprocity,liking__reciprocity,15,divx,9.218118485088855,81.322376618917,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,1,spambayes,11.12067219912775,365.29692568336986,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,2,luxembourg,10.853043023166173,279.5197470788881,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,3,trojan,10.690790399269446,237.65356772966194,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,4,lockergnome,10.441322926930322,185.18116581963,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,5,import,10.190288344351629,144.06788735172302,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,6,1.1,10.141626231416673,137.22460750889599,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,7,msg,10.09725130112816,131.267971441986,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,8,def,10.085788875818798,129.77179876480707,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,9,virscan,10.000411195629985,119.15116314681397,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,10,eff,9.97029602672753,115.61610125023998,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,11,airways,9.784340164809558,95.99553616549599,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,12,plugin,9.707046597482151,88.854460293951,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,13,backend-a1,9.666339083248422,85.30964874096,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,14,backend-b1,9.666339083248422,85.30964874096,0.0
HW-B-FP,Liking,Social Proof,liking__social_proof,15,vivendi,9.637167084490283,82.856657341506,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,1,luxembourg,10.151413571212712,113.924812187436,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,2,lockergnome,9.858053529905575,84.957295244158,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,3,airways,9.717126367677379,73.788562890536,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,4,eff,9.64515449788418,68.663774616421,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,5,vivendi,9.451674817798107,56.583136155026004,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,6,oracle9i,9.166305505267985,42.53313047244,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,7,backend-a1,9.003120294240173,36.12757507968001,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,8,backend-b1,9.003120294240173,36.12757507968001,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,9,lindowsos,8.923841103199429,33.373240543392,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,10,homestore,8.882045103330395,32.006711281776,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,11,airline,8.778210943397903,28.849055738286996,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,12,otn,8.775551608146303,28.772411790179998,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,13,lindows,8.75529761653727,28.195317027584,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,14,airlines,8.677348315153838,26.08023759532,0.0
HW-B-FP,Liking,Scarcity,liking__scarcity,15,logged,8.663194899184328,25.713572512427003,0.0
HW-B-FP,Liking,Commitment,liking__commitment,1,luxembourg,9.143391663722088,43.822100652804,0.0
HW-B-FP,Liking,Commitment,liking__commitment,2,eff,8.809930513501437,31.393058428246,0.0
HW-B-FP,Liking,Commitment,liking__commitment,3,lockergnome,8.715127580235578,28.552719601457,0.0
HW-B-FP,Liking,Commitment,liking__commitment,4,airways,8.608106298845168,25.653790685372,0.0
HW-B-FP,Liking,Commitment,liking__commitment,5,vivendi,8.31880760020027,19.206751585232,0.0
HW-B-FP,Liking,Commitment,liking__commitment,6,oracle9i,8.238457907615643,17.723095296479997,0.0
HW-B-FP,Liking,Commitment,liking__commitment,7,crossing,8.231795608653854,17.605344794163,0.0
HW-B-FP,Liking,Commitment,liking__commitment,8,backend-a1,7.854074765073354,12.063941580600002,0.0
HW-B-FP,Liking,Commitment,liking__commitment,9,backend-b1,7.854074765073354,12.063941580600002,0.0
HW-B-FP,Liking,Commitment,liking__commitment,10,otn,7.847861262165524,11.989152700559998,0.0
HW-B-FP,Liking,Commitment,liking__commitment,11,lindowsos,7.8350384952054,11.836272629274001,0.0
HW-B-FP,Liking,Commitment,liking__commitment,12,homestore,7.818972864860165,11.647475426048,0.0
HW-B-FP,Liking,Commitment,liking__commitment,13,dtv,7.680844681673284,10.143510000000001,0.0
HW-B-FP,Liking,Commitment,liking__commitment,14,airline,7.677496231986126,10.109568340300003,0.0
HW-B-FP,Liking,Commitment,liking__commitment,15,lindows,7.665117339666375,9.985071450082,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,1,submission-id,12.465533553262793,2204.989092,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,2,luxembourg,10.461089319657162,297.08089700000005,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,3,trojan,10.35436199843542,267.00659800000005,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,4,internetdefence,10.041145756495755,195.203646,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,5,phishery,10.041145756495755,195.203646,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,6,lockergnome,9.989231898277694,185.32791399999994,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,7,virscan,9.67229434029717,134.98573199999996,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,8,usr,9.588177377909133,124.09477899999999,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,9,eff,9.530837213546171,117.17876799999999,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,10,aol,9.42027882087177,104.91309399999999,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,11,backend-a1,9.403166485570333,103.13289,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,12,backend-b1,9.403166485570333,103.13289,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,13,airways,9.331496363936955,95.999312,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,14,vivendi,9.185843470549777,82.98598999999999,0.0
HW-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,15,divx,9.18056968382534,82.54943899999999,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,1,luxembourg,10.721412922167682,226.67202720636308,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,2,trojan,10.711353359966687,224.40313641116902,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,3,lockergnome,10.484667561094543,178.885692623787,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,4,msg,10.107944100996345,122.73136931478598,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,5,virscan,10.04030538463675,114.70384657398199,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,6,eff,10.03360231363429,113.93748288002399,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,7,airways,9.862295378355142,95.99792407221601,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,8,backend-a1,9.782097974487145,88.59899060964,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,9,backend-b1,9.782097974487145,88.59899060964,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,10,vivendi,9.715578017322164,82.896491929854,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,11,tokens,9.620736098382299,75.39483898748499,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,12,127.0,9.569831132738845,71.65242021313199,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,13,divx,9.52618904211737,68.59218559725,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,14,oracle9i,9.514089193623985,67.76711124883201,0.0
HW-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,15,logged,9.500347138879125,66.84208491396802,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,1,luxembourg,9.998328976748953,92.46859712268699,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,2,lockergnome,9.883104456489882,82.40378486946497,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,3,airways,9.77271535046741,73.790359952992,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,4,eff,9.690172730644528,67.943319342512,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,5,vivendi,9.507488465578552,56.59723048401001,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,6,oracle9i,9.22189113375369,42.53402373070799,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,7,backend-a1,9.096507554202574,37.52057044512,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,8,backend-b1,9.096507554202574,37.52057044512,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,9,lindowsos,8.97647813554632,33.275650695909995,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,10,homestore,8.937667720229188,32.008567815839996,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,11,airline,8.83265490705552,28.81673241839699,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,12,otn,8.831137234271939,28.773016053125996,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,13,lindows,8.80896816533556,28.141944367627,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,14,airlines,8.732994503621185,26.0823655052,0.0
HW-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,15,user_id,8.659366874785686,24.230265965733,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,1,luxembourg,8.991435167883385,35.576111902544,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,2,eff,8.856846698964711,31.094950224591997,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,3,lockergnome,8.742827479895949,27.743105911242008,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,4,airways,8.664585271107956,25.65441879336,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,5,vivendi,8.37544436858173,19.210254547568,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,6,oracle9i,8.29493339510247,17.723467507536,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,7,crossing,8.286199548692707,17.569260516342997,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,8,backend-a1,7.948331415077523,12.52909914165,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,9,backend-b1,7.948331415077523,12.52909914165,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,10,otn,7.904336743993102,11.989404490392001,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,11,lindowsos,7.88859201581174,11.801956658224,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,12,homestore,7.875485316027938,11.648151032320001,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,13,dtv,7.737175294205137,10.14225220476,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,14,airline,7.732977956647785,10.099729079674,0.0
HW-B-FP,Reciprocity,Commitment,reciprocity__commitment,15,lindows,7.719692476419196,9.966304739574,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,1,spambayes,11.112499691642295,364.94305899999995,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,2,luxembourg,10.8950359307603,293.6154509999999,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,3,trojan,10.716364538912345,245.57265899999993,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,4,lockergnome,10.434220798507194,185.19991299999995,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,5,import,10.19068405395717,145.16691499999996,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,6,1.1,10.135214903038369,137.33334399999998,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,7,msg,10.079236103488178,129.85625999999996,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,8,def,10.069794379644861,128.63586899999999,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,9,virscan,10.026624690881382,123.20043399999997,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,10,eff,9.963318657204983,115.642234,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,11,airways,9.777168847587266,95.998612,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,12,plugin,9.716120772413658,90.31279100000002,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,13,backend-a1,9.71490427096429,90.20298,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,14,backend-b1,9.71490427096429,90.20298,0.0
HW-B-FP,Social Proof,Social Proof,social_proof__social_proof,15,vivendi,9.630608915690344,82.910139,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,1,luxembourg,10.014415914610387,91.396136202165,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,2,lockergnome,9.91029981896864,82.35795916873299,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,3,airways,9.800459652165069,73.78982419724,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,4,eff,9.70879713288259,67.325920426444,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,5,vivendi,9.53472905129272,56.568312962691,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,6,oracle9i,9.24631076932165,42.392506099391994,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,7,lindowsos,9.001094937826949,33.17147157731,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,8,backend-a1,8.990341421621991,32.81656574784,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,9,backend-b1,8.990341421621991,32.81656574784,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,10,homestore,8.965402286305926,32.008023659304,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,11,airline,8.856601284129656,28.707249825128994,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,12,otn,8.85555724498252,28.677283537823996,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,13,lindows,8.833835110780868,28.060853837667,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,14,ximian,8.817481635459997,27.605531024824998,0.0
HW-B-FP,Social Proof,Scarcity,social_proof__scarcity,15,airlines,8.760735383993458,26.08208681728,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,1,luxembourg,9.014047340147735,35.16430909975201,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,2,eff,8.882825437263952,30.838682972949996,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,3,lockergnome,8.776464961690055,27.726065850031006,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,4,airways,8.698829663536552,25.654232329908,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,5,vivendi,8.40929215798571,19.202493659544,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,6,oracle9i,8.325854225124779,17.664498641664,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,7,crossing,8.321735983248056,17.591860454681,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,8,otn,7.935258473574199,11.949513787008,0.0
HW-B-FP,Social Proof,Commitment,social_proof__commitment,9,lindowsos,7.91972168907101,11.765137415408,0.0
