row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,31,phishing_email_agent_000001_000100_chunk_input,Inquiry About Data Analytics Services for Investment Optimization,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,953,0,0,0,0.0,0,,17,0,65,0,200,
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,32,phishing_email_agent_000001_000100_chunk_input,Pipeline Update - February 19,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,10,0,29,0,200,
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,33,phishing_email_agent_000001_000100_chunk_input,Welcome to my newsletter!,1,phishpuzzer,legitimate,0.26078520797171756,0.7392147920282824,0,0,0,2090,0,0,0,0.0,0,,56,0,25,0,200,
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,34,phishing_email_agent_000001_000100_chunk_input,Renew Your E-mail Password jose@monkey.org,1,nazario,legitimate,0.4414273506958568,0.5585726493041432,0,0,10,261,0,0,0,0.0,0,monkey.org,3,1,42,0,200,
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,35,phishing_email_agent_000001_000100_chunk_input,Re: Overdue: Customer 590081902,0,uberjugaad,legitimate,0.43550646491803263,0.5644935350819673,0,0,0,57,0,0,0,0.0,0,,2,0,31,0,200,
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,36,phishing_email_agent_000001_000100_chunk_input,Enrich Integration of JIRA with Smart System and Express.js,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,605,0,0,0,0.0,0,,10,0,59,0,200,
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,37,phishing_email_agent_000001_000100_chunk_input,Report on Sluggish Data Analytics Dashboards,0,tobiasbuek,legitimate,0.23000666728829144,0.7699933327117086,0,0,0,569,0,0,0,0.0,0,,11,0,44,0,200,
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,38,phishing_email_agent_000001_000100_chunk_input,Exploring Integrations for Investment Analytics Tools with Codecademy,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,719,0,0,0,0.0,0,,10,0,69,0,200,
39,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,39,phishing_email_agent_000001_000100_chunk_input,Customer Notice: Your North Fork Bank Account! (mess_id: jz7280799761ni),1,phishyai-phishing,legitimate,0.3527670277593224,0.6472329722406776,0,0,0,2,0,0,0,0.0,0,,2,0,72,0,200,
40,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,40,phishing_email_agent_000001_000100_chunk_input,Re: Urgent Issue with Mercury Deployment on Aetheros Cloud,0,rtweera,legitimate,0.41381702561084355,0.5861829743891565,0,0,0,486,0,0,0,0.0,0,,13,0,58,0,200,
41,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,41,phishing_email_agent_000001_000100_chunk_input,13 Pendants You Need,1,phishpuzzer,legitimate,0.2868178986045666,0.7131821013954334,0,0,24,1694,0,0,0,0.0,0,allfreejewelrymaking.com,36,1,20,1,200,
42,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,42,phishing_email_agent_000001_000100_chunk_input,Action Required,1,nazario,phishing,0.8227569806379208,0.8227569806379208,0,0,0,453,0,0,0,0.0,0,,11,0,15,1,200,
43,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,43,phishing_email_agent_000001_000100_chunk_input,"PO Approval Required: €19,797",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,140,0,0,0,0.0,0,,7,0,29,0,200,
44,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,44,phishing_email_agent_000001_000100_chunk_input,Urgent Issue: Users unable to access resources with new API roles,0,rtweera,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,850,0,0,0,0.0,0,,11,0,65,1,200,
45,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,45,phishing_email_agent_000001_000100_chunk_input,Strategies for Digital Brand Growth and Engagement,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,253,0,0,0,0.0,0,,4,0,50,0,200,
46,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,46,phishing_email_agent_000001_000100_chunk_input,Re: Urgent issue with IAM role assignment,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,373,0,0,0,0.0,0,,25,0,41,0,200,
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,47,phishing_email_agent_000001_000100_chunk_input,Official Information! (mess_id: CO3744994D),1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,2,0,0,0,0.0,0,,2,0,43,0,200,
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,48,phishing_email_agent_000001_000100_chunk_input,Support Request for Software Malfunction,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,89,0,0,0,0.0,0,,1,0,40,0,200,
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,49,phishing_email_agent_000001_000100_chunk_input,email-alert@verification.com =?utf-8?Q?=E2=9C=94?=,1,phishpuzzer,phishing,0.5611888602130952,0.5611888602130952,0,0,0,891,0,0,0,0.0,0,,148,0,50,0,200,
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,50,phishing_email_agent_000001_000100_chunk_input,Request for Information on JIRA Analytics Tools Integration,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,366,0,0,0,0.0,0,,6,0,59,0,200,
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,51,phishing_email_agent_000001_000100_chunk_input,Support Request for Elasticsearch 7.13 Integration with JIRA Software,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,233,0,0,0,0.0,0,,4,0,69,0,200,
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,52,phishing_email_agent_000001_000100_chunk_input,Pipeline Update - January 15,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,192,0,0,0,0.0,0,,9,0,28,0,200,
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,53,phishing_email_agent_000001_000100_chunk_input,Pipeline Update - January 21,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,198,0,0,0,0.0,0,,10,0,28,0,200,
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,54,phishing_email_agent_000001_000100_chunk_input,Personal Assistant Job Offer,1,cmu-archived-phish,legitimate,0.41489558388775594,0.5851044161122441,0,0,7,350,0,0,0,0.002849002849002849,1,www.cmu.edu,21,1,28,0,200,
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,55,phishing_email_agent_000001_000100_chunk_input,Support Request for Updating Digital Marketing Tools,0,tobiasbuek,legitimate,0.3394851141981845,0.6605148858018155,0,0,0,572,0,0,0,0.0,0,,7,0,52,0,200,
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,56,phishing_email_agent_000001_000100_chunk_input,"September Updates: New ICS Pro Lab, AD Job Path & upcoming Hack The Boo CTF!",1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,1002,0,0,0,0.0,0,,25,0,76,0,200,
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,57,phishing_email_agent_000001_000100_chunk_input,"BB&T - Secure Confirmation -Tue, 03 Apr 2007 18:51:30 -0800",1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,4,0,0,0,0.0,0,,3,0,59,0,200,
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,58,phishing_email_agent_000001_000100_chunk_input,Urgent: Suspected Data Breach Due to Outdated Chef Scripts,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,537,0,0,0,0.0,0,,9,0,58,0,200,
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,59,phishing_email_agent_000001_000100_chunk_input,Issue with Data Encryption,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,283,0,0,0,0.0,0,,5,0,26,1,200,
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,60,phishing_email_agent_000001_000100_chunk_input,Ensuring Security of Medical Data on Devices,0,tobiasbuek,legitimate,0.36970660350165746,0.6302933964983426,0,0,0,552,0,0,0,0.0,0,,9,0,44,0,200,
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,61,phishing_email_agent_000001_000100_chunk_input,Say congrats to your grad,1,phishpuzzer,legitimate,0.3860563472054568,0.6139436527945432,0,0,9,3652,0,0,0,0.0002737476047084588,1,gmail.com,118,1,25,1,200,
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,62,phishing_email_agent_000001_000100_chunk_input,Clean your ears without hurting yourself 👂,1,phishpuzzer,legitimate,0.32649919955827567,0.6735008004417243,0,0,11,1741,0,0,0,0.003444316877152698,6,env.slimgh.info,104,1,42,0,200,
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,63,phishing_email_agent_000001_000100_chunk_input,MS's Palladium: What the hell is it? (Here's what!) [ANCHORDESK],0,phishyai-hard-ham,legitimate,0.3422770534604868,0.6577229465395131,0,0,3,2868,0,7,0,0.0,0,zzzason.or,217,1,64,0,200,
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,64,phishing_email_agent_000001_000100_chunk_input,"PO Approval Required: €86,746",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,149,0,0,0,0.0,0,,7,0,29,0,200,
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,65,phishing_email_agent_000001_000100_chunk_input,Concerns About Digital Engagement Algorithm,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,323,0,0,0,0.0,0,,5,0,43,0,200,
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,66,phishing_email_agent_000001_000100_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,144,0,0,0,0.0,0,,9,0,32,0,200,
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000001_000100/chunk_input.csv,67,phishing_email_agent_000001_000100_chunk_input,Project Pricing Strategies,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,49,0,0,0,0.0,0,,1,0,26,0,200,
