row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,11,phishing_email_agent_000601_000700_chunk_input,"PO Approval Required: €49,272",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,143,0,0,0,0.0,0,,7,0,29,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,12,phishing_email_agent_000601_000700_chunk_input,Problem with ClickUp Dashboard Metric Updates,0,tobiasbuek,legitimate,0.2915967737209692,0.7084032262790307,0,0,0,891,0,0,0,0.0,0,,21,0,45,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,13,phishing_email_agent_000601_000700_chunk_input,Enrich Integration of JIRA with Smart System and Express.js,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,605,0,0,0,0.0,0,,10,0,59,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,14,phishing_email_agent_000601_000700_chunk_input,"Limited Time Offer For A FREE Membership! X-Status: X-Keywords: Below is the result of your feedback form. It was submitted by (YourPeach21@hotmail.com) on Wednesday, July 24, 2002 at 06:30:19 --------------------------------------------------------------------------- :: For a limited time you can get a 100% FREE membership to the best sites on the internet. No telling how long this limited time offer will last <a href=""http://rd.yahoo.com/dir/?http://members.lycos.co.uk/yourselected/winner.htm"">Act Fast!</a>If You Would Like To Be Removed Then <a href=""mailto:remove_me123@hotmail.com"">remove</a> ---------------------------------------------------------------------------",1,phishpuzzer,legitimate,0.35950221563527174,0.6404977843647283,0,0,12,1528,0,6,0,0.0006540222367560497,1,midrange.com,166,1,679,1,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,15,phishing_email_agent_000601_000700_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,legitimate,0.44488178553900387,0.5551182144609961,0,0,23,11999,0,91,0,8.333333333333333e-05,1,secaccinfoacesseesp.com,1459,1,41,1,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,16,phishing_email_agent_000601_000700_chunk_input,Investment Forecasts Did Not Meet Expectations Today,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,137,0,0,0,0.0,0,,3,0,52,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,17,phishing_email_agent_000601_000700_chunk_input,Hi! So Nice To Meet You!,1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,2794,0,0,0,0.0,0,,92,0,24,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,18,phishing_email_agent_000601_000700_chunk_input,[Alert]: Your wallet access is temporarily Suspended !,1,phishing_pot,phishing,0.5267749362131725,0.5267749362131725,0,0,0,827,0,0,0,0.0,0,,8,0,54,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,19,phishing_email_agent_000601_000700_chunk_input,We noticed some unusual activity,1,nazario,legitimate,0.3515951806626389,0.648404819337361,0,0,10,3740,0,0,0,0.0005346164127238706,2,monkey.org,139,1,32,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,20,phishing_email_agent_000601_000700_chunk_input,"RE: YOUR URGENT PAYMENT NOTIFICATION,",1,phishing_pot,legitimate,0.4017900427605568,0.5982099572394433,0,0,11,1225,0,0,0,0.0,0,outlook.com,27,1,37,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,21,phishing_email_agent_000601_000700_chunk_input,������final warning������:all your photos will be removed������������ don���t risk being unprotected,1,phishing_pot,legitimate,0.32649919955827567,0.6735008004417243,12,0,16,537,0,18,0,0.00929368029739777,5,104.219.248.205,125,1,100,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,22,phishing_email_agent_000601_000700_chunk_input,Pipeline Update - January 29,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,10,0,28,0,200,
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,23,phishing_email_agent_000601_000700_chunk_input,Gewinnen Sie Testpaket im Gesamtwert von 250���,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,18,10299,0,204,0,0.0008737864077669903,9,viputtenweiler.com,1814,1,47,0,200,
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,24,phishing_email_agent_000601_000700_chunk_input,Suggestion for Mercury Language: Enhanced Error Reporting,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,797,0,0,0,0.0,0,,19,0,57,0,200,
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,25,phishing_email_agent_000601_000700_chunk_input,[Lucky Day] Win a Jackpot Every 24 Hours!,1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,12,844,0,0,0,0.001183431952662722,1,freebitco.in,40,1,41,0,200,
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,26,phishing_email_agent_000601_000700_chunk_input,Notification of Limited Account Access,1,phishyai-phishing,phishing,0.6418117523692809,0.6418117523692809,0,0,0,1094,0,0,0,0.0,0,,21,0,38,1,200,
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,27,phishing_email_agent_000601_000700_chunk_input,Your account has been flagged for unusual activity,1,phishing_pot,legitimate,0.44488178553900387,0.5551182144609961,0,0,9,12000,0,75,0,8.332638946754438e-05,1,i.imgur.com,1569,1,50,1,200,
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,28,phishing_email_agent_000601_000700_chunk_input,Problem with Project Information,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,557,0,0,0,0.0,0,,15,0,32,0,200,
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,29,phishing_email_agent_000601_000700_chunk_input,Coinbase: Was this you?,1,phishing_pot,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,1587,0,38,0,0.0,0,,260,0,23,1,200,
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,30,phishing_email_agent_000601_000700_chunk_input,Issues with Server Response Times During Peak Hours,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,168,0,0,0,0.0,0,,3,0,51,0,200,
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,31,phishing_email_agent_000601_000700_chunk_input,Problem with Login Feature,0,tobiasbuek,legitimate,0.4693626574817804,0.5306373425182196,0,0,0,254,0,0,0,0.0,0,,4,0,26,0,200,
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,32,phishing_email_agent_000601_000700_chunk_input,Re: Overdue: Customer 567388127,0,uberjugaad,legitimate,0.43550646491803263,0.5644935350819673,0,0,0,57,0,0,0,0.0,0,,2,0,31,0,200,
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,33,phishing_email_agent_000601_000700_chunk_input,ASSESSMENT REPORTS FOR ALL STAFFS,1,cornell-phish-bowl,phishing,0.5844281823110904,0.5844281823110904,0,0,11,377,0,1,0,0.0026455026455026454,1,netid.cornell.edu,20,1,33,0,200,
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,34,phishing_email_agent_000601_000700_chunk_input,Query on DataRobot Integration with Oracle Database 19c for Investment Analytics,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,183,0,0,0,0.0,0,,5,0,80,0,200,
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,35,phishing_email_agent_000601_000700_chunk_input,Admin IT- Desk,1,phishpuzzer,legitimate,0.4193546323720507,0.5806453676279493,0,0,0,1042,0,0,0,0.0,0,,50,0,14,0,200,
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,36,phishing_email_agent_000601_000700_chunk_input,"phishing@pot F P, Welcome to the World of Luxury Black Card",1,phishing_pot,legitimate,0.40553933310564094,0.5944606668943591,0,0,0,12000,0,108,0,0.0,0,,1286,0,59,0,200,
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,37,phishing_email_agent_000601_000700_chunk_input,intimação oficial de justiça pelo sistema Projudi,1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,511,0,0,0,0.0,0,,19,0,49,0,200,
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,38,phishing_email_agent_000601_000700_chunk_input,"We have received an online order placed under Order #4118158 for
medication",1,nazario,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,1789,0,0,0,0.0,0,,118,0,75,1,200,
39,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,39,phishing_email_agent_000601_000700_chunk_input,Problem with Login Access Overnight,0,tobiasbuek,legitimate,0.4693626574817804,0.5306373425182196,0,0,0,242,0,0,0,0.0,0,,5,0,35,0,200,
40,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,40,phishing_email_agent_000601_000700_chunk_input,Save Up To 30% on Coverage ��� Limited Time,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,18,2046,0,43,0,0.0029311187103077674,6,anafememberllc.com,321,1,43,0,200,
41,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,41,phishing_email_agent_000601_000700_chunk_input,JOB OPPORTUNITY,1,cmu-archived-phish,legitimate,0.38491883362069645,0.6150811663793035,0,0,7,340,0,0,0,0.002932551319648094,1,www.cmu.edu,21,1,15,0,200,
42,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,42,phishing_email_agent_000601_000700_chunk_input,Pipeline Update - January 14,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,193,0,0,0,0.0,0,,9,0,28,0,200,
43,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,43,phishing_email_agent_000601_000700_chunk_input,RE: Postfix fails to stop on server reboot,0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,205,0,0,0,0.0,0,,7,0,42,0,200,
44,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,44,phishing_email_agent_000601_000700_chunk_input,Tommy Bahama Beach Chairs,1,phishing_pot,legitimate,0.32649919955827567,0.6735008004417243,12,0,16,616,0,19,0,0.006482982171799027,4,104.219.248.205,117,1,25,0,200,
45,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,45,phishing_email_agent_000601_000700_chunk_input,'Amazon' Unusual Sign-In Attempt Detected..,1,nazario,phishing,0.5137662760461142,0.5137662760461142,0,0,0,640,0,0,0,0.0,0,,19,0,43,0,200,
46,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,46,phishing_email_agent_000601_000700_chunk_input,Finance Support,0,tobiasbuek,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,136,0,0,0,0.0,0,,2,0,15,0,200,
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,47,phishing_email_agent_000601_000700_chunk_input,Support for Marketing Enhancements,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,434,0,0,0,0.0,0,,8,0,34,0,200,
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,48,phishing_email_agent_000601_000700_chunk_input,Re: Mercury Deployment Question,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,12,487,0,0,0,0.0020491803278688526,1,docs.aetheros.com,28,1,31,0,200,
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,49,phishing_email_agent_000601_000700_chunk_input,Check out the latest mortgage rates TODAY,1,phishing_pot,legitimate,0.4599379220917715,0.5400620779082286,0,0,15,3748,0,50,1,0.0016004267804747934,6,homet-online.de,676,1,41,0,200,
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,50,phishing_email_agent_000601_000700_chunk_input,eBay - eBay automatically invites qualified users to be PowerSellers,1,phishyai-phishing,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,2372,0,0,0,0.0,0,,38,0,68,1,200,
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,51,phishing_email_agent_000601_000700_chunk_input,Issues with project timelines syncing between various tools,0,tobiasbuek,legitimate,0.3006605635093009,0.6993394364906991,0,0,0,360,0,1,0,0.0,0,,10,0,59,0,200,
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,52,phishing_email_agent_000601_000700_chunk_input,Overdue: Customer 515142455 - 37 days,0,uberjugaad,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,183,0,0,0,0.0,0,,7,0,37,1,200,
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,53,phishing_email_agent_000601_000700_chunk_input,Re: Suggestion: Mercury Language Cloud Deployment Optimization,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,952,0,0,0,0.0,0,,14,0,62,0,200,
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,54,phishing_email_agent_000601_000700_chunk_input,Issue with QuickBooks Online Integration - Discrepancies Noted,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,547,0,0,0,0.0,0,,10,0,62,1,200,
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,55,phishing_email_agent_000601_000700_chunk_input,INTERNSHIP,1,cmu-archived-phish,legitimate,0.38491883362069645,0.6150811663793035,0,0,7,333,0,0,0,0.0029940119760479044,1,www.cmu.edu,21,1,10,0,200,
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,56,phishing_email_agent_000601_000700_chunk_input,"Fifth Third Bank account secure confirmation procedure. -Thu, 23 Nov 2006 17:40:05 -0800",1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,4,0,0,0,0.0,0,,3,0,88,0,200,
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,57,phishing_email_agent_000601_000700_chunk_input,Problem with ClickUp Dashboard Metric Refresh,0,tobiasbuek,legitimate,0.2915967737209692,0.7084032262790307,0,0,0,853,0,0,0,0.0,0,,21,0,45,0,200,
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,58,phishing_email_agent_000601_000700_chunk_input,[UAI] 2004 IEEE International Conference on Advances in Intelligent Systems,0,phishpuzzer,legitimate,0.4258700425143602,0.5741299574856398,0,0,8,7298,0,0,0,0.0004110152075626798,3,aista.tudor.lu,401,1,75,0,200,
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,59,phishing_email_agent_000601_000700_chunk_input,Machen Sie mit und gewinnen Sie einen Ninja Airfryer von Lidl!,1,phishing_pot,legitimate,0.4510232779242294,0.5489767220757706,1,0,6,7355,0,98,0,0.001087547580206634,8,www.w3.org,1020,1,62,0,200,
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,60,phishing_email_agent_000601_000700_chunk_input,"Invitation to Attend the Clinical Trials and Innovation in Asian Oncology Congress 2025, Tokyo",1,phishpuzzer,legitimate,0.2066349530058521,0.7933650469941479,0,0,17,1972,0,0,0,0.0005068423720223011,1,www.ctiaocongress.com,38,1,94,0,200,
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,61,phishing_email_agent_000601_000700_chunk_input,72���% Rabatt lauft bald ab: Jetzt verlangern,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,13,6881,0,122,0,0.0011624527753560012,8,ecwalkers.com,1107,1,45,0,200,
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,62,phishing_email_agent_000601_000700_chunk_input,Secure Data Backup System Malfunction,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,303,0,0,0,0.0,0,,5,0,37,0,200,
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,63,phishing_email_agent_000601_000700_chunk_input,SECURED REVIEW DOCUMENT: Complete with Encrypted DocuSign: jose.pdf,1,nazario,legitimate,0.13842728527930906,0.861572714720691,0,0,10,319,0,0,0,0.0,0,monkey.org,7,1,67,0,200,
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000601_000700/chunk_input.csv,64,phishing_email_agent_000601_000700_chunk_input,Update Request for Advanced Data Analytics Software to Enhance Investment Optimization and Boost Decision-Making,0,tobiasbuek,legitimate,0.3394851141981845,0.6605148858018155,0,0,0,125,0,0,0,0.0,0,,1,0,112,0,200,
