Body,label,category,data source
"hello, your Yes Bank account is at risk. Share your account number and PIN to secure it.",1,Financial Fraud,AIFraud
"hello, i am from driving license office. Your license is expiring. Share your license number and OTP.",1,Identity Theft,AIFraud
"this is Tax officer Kumar. You're eligible for a 20,000 INR refund. Share your bank details to process.",1,Impersonation,AIFraud
your Google account is compromised! Secure it here: http://google.security.xyz and enter your details.,1,Phishing,AIFraud
"hello, your Spotify subscription is expiring. Pay 899 INR via this link: http://spotify.renew.xyz.",1,Service Fraud,AIFraud
"hello sir, your IDBI account has been hacked. Share your account details and PIN to secure it.",1,Financial Fraud,AIFraud
"hello, i am from bank verification team. Share your PAN card number to complete KYC.",1,Identity Theft,AIFraud
this is ED officer Singh. You're involved in a scam. Pay 1.5 lakh INR to clear it. Call 08787654321.,1,Impersonation,AIFraud
your Amazon Prime account is at risk! Update details here: http://amazon.primepay.xyz to continue.,1,Phishing,AIFraud
"hello sir, i am from UIDAI. Your Aadhar needs re-verification. Share your Aadhar number and OTP.",1,Identity Theft,AIFraud
"this is Police officer Sharma. You're linked to a cybercrime. Pay 90,000 INR to avoid arrest. Call 09876543210.",1,Impersonation,AIFraud
"invest 30,000 INR in our crypto fund and earn 50% returns in 2 months. Call 09087654321 for details.",1,Investment Scams,AIFraud
"congratulations! your personal loan of 84026 INR is ready. To disburse, pay 792 INR to our account.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 45891 INR is ready. To disburse, pay 225 INR to our account.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 55972 INR is ready. To disburse, pay 679 INR to our account.",1,Loan Scam,AIFraud
"hello sir, your loan of 26872 INR is approved. Please pay 906 INR as processing fee to release the funds.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 95448 INR is ready. To disburse, pay 766 INR to our account.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 80683 INR is ready. To disburse, pay 518 INR to our account.",1,Loan Scam,AIFraud
"hello sir, your loan of 14284 INR is approved. Please pay 619 INR as processing fee to release the funds.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 38530 INR is ready. To disburse, pay 391 INR to our account.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 32370 INR is ready. To disburse, pay 344 INR to our account.",1,Loan Scam,AIFraud
"congratulations! your personal loan of 22623 INR is ready. To disburse, pay 681 INR to our account.",1,Loan Scam,AIFraud
you've been selected for a job at Reliance. Pay 243 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
you've been selected for a job at Google. Pay 588 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
your resume was shortlisted for a job at Wipro. Send 679 INR as registration fee to confirm interview.,1,Job Offer Scam,AIFraud
your resume was shortlisted for a job at Google. Send 241 INR as registration fee to confirm interview.,1,Job Offer Scam,AIFraud
you've been selected for a job at Wipro. Pay 415 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
your resume was shortlisted for a job at Reliance. Send 779 INR as registration fee to confirm interview.,1,Job Offer Scam,AIFraud
your resume was shortlisted for a job at Infosys. Send 760 INR as registration fee to confirm interview.,1,Job Offer Scam,AIFraud
you've been selected for a job at Google. Pay 491 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
you've been selected for a job at TCS. Pay 154 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
you've been selected for a job at TCS. Pay 719 INR for background verification to proceed.,1,Job Offer Scam,AIFraud
"dear user, your number has won 27683 INR. Send 294 INR as processing fee to get your prize.",1,Lottery Scam,AIFraud
"dear user, your number has won 63618 INR. Send 979 INR as processing fee to get your prize.",1,Lottery Scam,AIFraud
"congrats! you've won a lottery of 98721 INR. To claim, pay 890 INR tax to this UPI ID: lotterywin@upi.",1,Lottery Scam,AIFraud
"congrats! you've won a lottery of 51386 INR. To claim, pay 977 INR tax to this UPI ID: lotterywin@upi.",1,Lottery Scam,AIFraud
"congrats! you've won a lottery of 48081 INR. To claim, pay 900 INR tax to this UPI ID: lotterywin@upi.",1,Lottery Scam,AIFraud
"dear user, your number has won 94049 INR. Send 662 INR as processing fee to get your prize.",1,Lottery Scam,AIFraud
"congrats! you've won a lottery of 37978 INR. To claim, pay 338 INR tax to this UPI ID: lotterywin@upi.",1,Lottery Scam,AIFraud
"dear user, your number has won 10613 INR. Send 577 INR as processing fee to get your prize.",1,Lottery Scam,AIFraud
"dear user, your number has won 58386 INR. Send 668 INR as processing fee to get your prize.",1,Lottery Scam,AIFraud
"congrats! you've won a lottery of 85287 INR. To claim, pay 834 INR tax to this UPI ID: lotterywin@upi.",1,Lottery Scam,AIFraud
your Netflix subscription is hacked. Pay 224 INR now to reactivate.,1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 608 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 145 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 352 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 124 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
your Netflix subscription is hacked. Pay 751 INR now to reactivate.,1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 377 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 722 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
"hello, your Amazon Prime account will be suspended. Send 634 INR immediately to avoid disruption.",1,Subscription Scam,AIFraud
your Netflix subscription is hacked. Pay 376 INR now to reactivate.,1,Subscription Scam,AIFraud
your Windows license is expired. Pay 440 INR to renew or your PC will shut down.,1,Tech Support Scam,AIFraud
we detected a virus on your system. Pay 404 INR to our technician for immediate support.,1,Tech Support Scam,AIFraud
we detected a virus on your system. Pay 301 INR to our technician for immediate support.,1,Tech Support Scam,AIFraud
we detected a virus on your system. Pay 474 INR to our technician for immediate support.,1,Tech Support Scam,AIFraud
we detected a virus on your system. Pay 785 INR to our technician for immediate support.,1,Tech Support Scam,AIFraud
your Windows license is expired. Pay 755 INR to renew or your PC will shut down.,1,Tech Support Scam,AIFraud
your Windows license is expired. Pay 222 INR to renew or your PC will shut down.,1,Tech Support Scam,AIFraud
your Windows license is expired. Pay 756 INR to renew or your PC will shut down.,1,Tech Support Scam,AIFraud
your Windows license is expired. Pay 692 INR to renew or your PC will shut down.,1,Tech Support Scam,AIFraud
we detected a virus on your system. Pay 686 INR to our technician for immediate support.,1,Tech Support Scam,AIFraud
courier delivery pending. Please pay 666 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
your parcel is stuck at customs. Pay 375 INR clearance fee to receive it.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 516 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 692 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 224 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
your parcel is stuck at customs. Pay 654 INR clearance fee to receive it.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 831 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
your parcel is stuck at customs. Pay 775 INR clearance fee to receive it.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 940 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
courier delivery pending. Please pay 352 INR to confirm address verification.,1,Fake Delivery Scam,AIFraud
"Dear customer, your Paytm wallet has been blocked for security reasons. Please confirm your PAN details to reactivate your account.",1,Phishing,AIFraud
"Congratulations! Your mobile number has been selected for a brand new Honda Activa. To claim, please share your full name and address with our executive. Offer valid today only.",1,Lottery Scam,AIFraud
"Dear customer, your electricity bill has been kept on hold due to server issue. To avoid disconnection, please confirm your bank details immediately.",1,Phishing,AIFraud
Congratulations! You’ve been selected for an exclusive opportunity. Invest ₹5000 today and watch your money grow by 3x in just one month! WhatsApp 8200XXXXXX for more details. Limited seats available.,1,Investment Scams,AIFraud
"Hello, this is Anjali from the Income Tax Department. There is an issue with your recent filing. Please provide your PAN number immediately to avoid penalties.",1,Identity Theft,AIFraud
"Dear customer, your bank account will be blocked today due to suspicious activity. To avoid deactivation, urgently verify your details by calling 08045879234.",1,Phishing,AIFraud
"Your electricity bill is overdue. To avoid disconnection, pay immediately by sharing your card details at this number: 7592048712. Act fast!",1,Financial Fraud,AIFraud
"Dear customer, your PAN card will be blocked shortly due to document mismatch. Kindly verify your details now by calling 89288040XX. Urgent action required.",1,Identity Theft,AIFraud
"Dear customer, your Paytm wallet is under review due to suspicious activity. Please confirm your account details now to avoid permanent suspension. Call 9286XXXXXX.",1,Phishing,AIFraud
"Dear user, your electricity bill payment is overdue. To avoid disconnection, please call 1800-212-7890 immediately and confirm your bank details.",1,Service Fraud,AIFraud
"Dear customer, your Paytm account is suspended. To reactivate, please share your OTP urgently or your wallet will be blocked.",1,Phishing,AIFraud
"Congratulations! Your PAN card is selected for a special cashback of ₹3,000. Please verify your details urgently at 9830xxxx61 to receive your amount.",1,Identity Theft,AIFraud
"Airtel user, your prepaid account will be suspended due to KYC expiry. To avoid disruption, please urgently share your Aadhaar number and OTP received. Call 92039XXXXX now.",1,Phishing,AIFraud
Congratulations! You have been shortlisted for an exclusive personal loan with zero processing fees. Please share your PAN number to expedite the process. Call 9292XXXXXX now.,1,Loan Scam,AIFraud
"Congratulations! Your Aadhaar has been selected for a special cashback offer. Please confirm your details on this link to receive ₹10,000. Limited time only!",1,Phishing,AIFraud
Congrats! You are shortlisted for special Govt subsidy. Please confirm your PAN and bank details to receive benefits. Call 1800-111-9876 now.,1,Financial Fraud,AIFraud
"Dear customer, your electricity bill shows an overpayment. For instant refund, please confirm your account details on this call.",1,Financial Fraud,AIFraud
"This is SBI customer service. We have noticed unusual activity on your account, please share your OTP to secure your funds immediately.",1,Phishing,AIFraud
"Congratulations! Your account is selected for a surprise cashback of ₹5,000. To claim, share your account number and OTP with our verification officer now. Don’t miss out!",1,Financial Fraud,AIFraud
"Congratulations! Your Aadhaar has been randomly chosen for a special Rs. 10,000 government relief. Share your OTP now to credit the amount instantly.",1,Phishing,AIFraud
Congratulations! Your PAN card verification is pending for cashback eligibility. Please share your date of birth and full name to activate the benefit.,1,Identity Theft,AIFraud
"Congratulations! Your PAN Card has been blocked due to suspicious activity. To reactivate, please verify your Aadhaar and bank details at 9876543210 immediately.",1,Identity Theft,AIFraud
"Hello, your Aadhaar number has discrepancies. For verification, please confirm your mother’s maiden name and date of birth now to avoid account suspension.",1,Identity Theft,AIFraud
"Congratulations! Your PAN card is selected for a cashback offer. To claim, please provide your bank account details and OTP received on your mobile. Act fast!",1,Financial Fraud,AIFraud
"Congratulations! Your Jio number has been selected for an exclusive cashback reward. Please share your full name and Aadhaar number to verify and receive ₹5,000.",1,Identity Theft,AIFraud
"Congratulations! Your number has been shortlisted for an exclusive SBI cashback of ₹10,000. To claim, share your account details at 7751906852. Offer expires in 2 hours.",1,Phishing,AIFraud
"Get instant approval on your dream car loan—just share your PAN and salary details right now. Limited offer, don’t miss!",1,Loan Scam,AIFraud
"We noticed an unusual login to your Paytm account. To secure it, please verify your card details now or your account will be suspended. Call 8240581931.",1,Phishing,AIFraud
"Namaste, sir. We are updating your PAN card records as per RBI guidelines. Kindly share your date of birth and mother's maiden name to avoid account suspension.",1,Phishing,AIFraud
"Congratulations! Your mobile number has been shortlisted for an exclusive holiday package. To confirm your booking, kindly share your PAN details by replying to this message.",1,Identity Theft,AIFraud
Get instant approval for a personal loan up to ₹5 lakh with ZERO processing fee! Submit your Aadhaar and PAN details now to claim this exclusive offer. Limited time only.,1,Loan Scam,AIFraud
"Dear customer, due to a suspected unauthorised access, your SBI account is temporarily blocked. Please verify your PAN and Aadhaar details at the link sent via SMS to restore access.",1,Phishing,AIFraud
Your PAN card details are incomplete in our system. Urgent action needed to avoid deactivation. Click on http://pan-verifyinfo.co.in and update now.,1,Phishing,AIFraud
Congratulations! You have been selected for a premium LIC investment plan with triple returns. Kindly share your PAN and Aadhaar for quick activation.,1,Investment Scams,AIFraud
"Congratulations! Your profile has been shortlisted for a government grant of ₹50,000. Kindly share your Aadhaar details and bank account for verification.",1,Identity Theft,AIFraud
"Congratulations! Your number has been shortlisted for a Reliance Lucky Draw cash prize. To confirm your reward, please share your PAN number and address details with our executive.",1,Lottery Scam,AIFraud
"Dear customer, we see unusual activity on your net banking. For your security, kindly share your OTP to stop account suspension.",1,Phishing,AIFraud
"Congratulations! Your PAN has been selected for a special investment scheme. To activate, share your Aadhaar details at our secure line now. Don’t miss this exclusive offer.",1,Investment Scams,AIFraud
"Hello, this is Akshat from Customer Care. Our system has detected unusual payments from your bank account. To avoid account suspension, please verify your details immediately on 7976-42XXXX.",1,Phishing,AIFraud
"Good afternoon sir, I'm calling from the PAN update cell. Your card needs immediate verification. Kindly share your Aadhaar number to prevent account suspension.",1,Identity Theft,AIFraud
"Your PAN card has been temporarily blocked due to suspicious activity. To reactivate, share your Aadhaar and bank account details immediately.",1,Identity Theft,AIFraud
"Congratulations! Your number has been shortlisted for a Diwali Mega Lottery bumper prize. To claim, kindly verify your PAN card and bank details with us immediately.",1,Lottery Scam,AIFraud
Congratulations! Your KYC is about to expire. Kindly share your Aadhaar details on this call to prevent account freeze.,1,Identity Theft,AIFraud
Your PAN card will be blocked due to incomplete KYC. Please verify now by sharing your OTP. Call 89242XXXXX quickly to resolve.,1,Phishing,AIFraud
"Congratulations! Get special Diwali cashback up to ₹10,000 on your SBI account. For instant credit, verify your card number and CVV with our agent at 89240xxxxx now. Hurry! Limited time only.",1,Financial Fraud,AIFraud
"Congratulations! You’ve been shortlisted for a limited-time fixed deposit scheme offering 16% guaranteed returns. To sign up instantly, please share your PAN number now.",1,Investment Scams,AIFraud
Your KYC is pending. Please verify your PAN card details by clicking the link sent on SMS. Failure to update may block your bank account.,1,Phishing,AIFraud
"Your PAN card has been blocked for suspicious activity. To reinstate, please share your Aadhaar number and full DOB immediately.",1,Identity Theft,AIFraud
"Congratulations! Your PAN card is suspended due to suspicious activity. To reactivate immediately, please confirm your account details on this call. Failure may lead to legal action.",1,Identity Theft,AIFraud
Congratulations! Your number has been selected for an exclusive investment seminar. Confirm your spot now by sharing your email and PAN details. Don’t miss your chance to profit big!,1,Investment Scams,AIFraud
Congrats! Your SBI debit card is eligible for free upgrade. Please verify your card details to proceed: call 9090123456 now.,1,Phishing,AIFraud
Congratulations! Your mobile number is shortlisted for our instant business loan plan. Share your PAN and Aadhaar details now to receive up to ₹5 lakh approved within 10 minutes. Call back to claim.,1,Loan Scam,AIFraud
"Dear Customer, your debit card rewards worth ₹5000 are about to expire. To redeem now, kindly share your full card details and CVV with our executive.",1,Financial Fraud,AIFraud
"Dear customer, we've detected unusual activity on your ATM card. Kindly share your card number and expiry date to secure your account. Call us urgently at 1800-11-4356.",1,Financial Fraud,AIFraud
"Congratulations! Your mobile number has been selected for a Rs. 50,000 health insurance cashback. To claim, please share your PAN details for verification.",1,Financial Fraud,AIFraud
Your electricity connection is due for immediate update. Kindly share your Aadhaar details to avoid service interruption.,1,Phishing,AIFraud
"Hello, I am calling from IRDA. Your life insurance policy needs immediate KYC verification to remain active. Kindly share your PAN and Aadhaar details now to prevent deactivation.",1,Identity Theft,AIFraud
"Congrats! Your PAN card has been shortlisted for a cashback of ₹10,000. To confirm, please share your card details and recent OTP. Hurry, offer valid for today only!",1,Financial Fraud,AIFraud
Congratulations! Your KYC verification is incomplete. Please verify immediately by clicking on the secure link sent to your SMS to avoid account suspension.,1,Phishing,AIFraud
Congratulations! Your mobile number is shortlisted for a new Honda Activa. Please confirm your PAN card details on 8009301123 to claim your prize.,1,Lottery Scam,AIFraud
"Dear customer, your mobile banking account has been temporarily suspended for security reasons. Please call 044-39827010 to verify your PAN and update your credentials to reactivate.",1,Phishing,AIFraud
Congratulations! You’ve been shortlisted for a special HDFC credit card upgrade. Kindly share your full PAN details to proceed. Limited period offer!,1,Financial Fraud,AIFraud
"Congratulations, your PAN card has been suspended due to KYC mismatch. To reactivate, please verify your details by calling 8000800123 immediately. Failure may lead to account freeze.",1,Identity Theft,AIFraud
"Congratulations! You are selected for a guaranteed LIC bonus reward of Rs. 50,000. To receive, kindly confirm your PAN card and account number over this call.",1,Financial Fraud,AIFraud
Congratulations! You have been shortlisted for an exclusive SBI Platinum Credit Card offer. Kindly share your PAN and Aadhaar details to complete verification. Call 080-6239XXXX now.,1,Identity Theft,AIFraud
Your electricity bill is overdue. Avoid disconnection by paying immediately via this link: energyindia-payments.com. Call 8282 900 450 for assistance.,1,Service Fraud,AIFraud
"Good afternoon, this is Deepak from Reserve Bank verification team. We have noticed suspicious activity in your account. To secure it, please confirm your date of birth and complete PAN details now.",1,Identity Theft,AIFraud
"Congratulations! Your number was selected for an exclusive investment seminar. Secure your seat and double your savings, call 8989071122 now. Limited spots!",1,Investment Scams,AIFraud
"Congratulations! You have been selected for an exclusive gold investment plan. To confirm your spot and receive double returns, call 07892948832. Limited seats.",1,Investment Scams,AIFraud
"Congratulations! Your PAN has been shortlisted for a cash reward. To verify, please share your full name and date of birth on this number.",1,Identity Theft,AIFraud
We noticed suspicious activity on your Paytm account. Please verify your OTP immediately to prevent freezing of your wallet. Share it now.,1,Phishing,AIFraud
Congratulations! Your account is eligible for exclusive investment returns up to 28%. Reply with your PAN to start earning now. Limited seats only.,1,Investment Scams,AIFraud
Your SBI account is at risk of suspension due to suspicious activity. Please share your OTP to verify your identity immediately.,1,Phishing,AIFraud
"Your electricity bill is overdue, and your power will be cut off in 2 hours. To avoid disconnection, please share your UPI PIN right now with our executive.",1,Phishing,AIFraud
"Congratulations! Your mobile number has been shortlisted for a brand new Honda Activa. To confirm delivery, please provide your Aadhaar number and address on call.",1,Identity Theft,AIFraud
"Dear customer, your Paytm account will be suspended today due to suspicious activity. Kindly verify your KYC immediately by sharing your Aadhaar details with us on this number.",1,Phishing,AIFraud
"Hello, this is SBI Rewards Team. You have earned 5,000 bonus points! Please verify your PAN card number and date of birth now to credit your prize.",1,Identity Theft,AIFraud
"Your bank ATM card will be blocked within 2 hours for suspicious activity. To secure your account, kindly share your card number and expiry date immediately.",1,Financial Fraud,AIFraud
This is SBI customer care. We detected unusual login from another state. Please share your OTP immediately to secure your account.,1,Phishing,AIFraud
"Congratulations! Your Aadhaar details have won an exclusive cashback of ₹10,000. To receive, verify your Aadhaar number now on 9876543210. Limited period offer.",1,Identity Theft,AIFraud
"Dear Customer, we noticed a large withdrawal attempt from your account. To secure your funds, please confirm your OTP immediately by calling 8906xxxxxx. Failure may result in account freeze.",1,Financial Fraud,AIFraud
"Sir, there is an urgent query regarding your electricity bill. Kindly share your customer ID and OTP for immediate resolution to avoid disconnection.",1,Phishing,AIFraud
"Your electricity connection will be disconnected tonight due to pending dues. To avoid interruption, please share your UPI ID for immediate payment assistance.",1,Financial Fraud,AIFraud
"Congratulations! Your Aadhaar number has been selected for a government cashback of ₹12,000. Share your details at 1800-256-9933 to claim now.",1,Identity Theft,AIFraud
"Congratulations! You have been selected for a limited-time investment in a premium real estate project. Double your money in 3 months. Call 99321XXXXX to register now. Hurry, slots filling fast!",1,Investment Scams,AIFraud
"Congratulations! Your PAN Card has been shortlisted for a ₹1,00,000 cashback offer. To confirm, kindly verify your Aadhaar number now.",1,Identity Theft,AIFraud
"Dear customer, your bank account is temporarily suspended due to suspicious activity. Please verify your PAN and account number by replying to this message to unblock.",1,Financial Fraud,AIFraud
Your electricity connection will be suspended tonight due to non-payment. Please share your Aadhaar card number to resolve immediately.,1,Identity Theft,AIFraud
"Congratulations! Your phone number has been shortlisted for a Samsung Galaxy S24. To claim, verify your PAN details at 07923488345 now. Hurry, offer valid for today only!",1,Phishing,AIFraud
"Congratulations! You are eligible for a special SBI credit card with ₹50,000 limit. To confirm, kindly reply with your PAN details.",1,Identity Theft,AIFraud
Congratulations! Your number has been selected for an exclusive investment seminar. Secure your seat and double your money in 30 days. Call 01204656121 to register. Limited slots!,1,Investment Scams,AIFraud
Congratulations! You’re selected for guaranteed cashback on online shopping. Share your card expiry date and CVV to claim your reward now. Limited period offer!,1,Financial Fraud,AIFraud
Congratulations! Your mobile number has been selected for an assured ICICI Bank credit line. Share your PAN and date of birth to activate instantly. Limited slots.,1,Loan Scam,AIFraud
"Dear customer, your PAN card is under review for suspicious activity. Please confirm your full name and date of birth to avoid immediate suspension.",1,Identity Theft,AIFraud
"Congratulations! You have been selected for an exclusive credit card upgrade with zero processing fees. To activate, kindly confirm your PAN and Aadhaar details now.",1,Identity Theft,AIFraud
"Congratulations! Your mobile number was selected for a Rs.2 lakh cash reward. To claim, kindly send your PAN details and last 6 digits of your account number. Don’t miss out!",1,Lottery Scam,AIFraud
"Dear customer, your SBI internet banking profile will be blocked within 24 hrs due to suspicious login. Please confirm your PAN card number and date of birth to reactivate.",1,Phishing,AIFraud
"Dear Customer, this is SBI Security. Suspicious transfer attempt detected on your account. To avoid freeze, please provide your netbanking user ID and OTP now.",1,Phishing,AIFraud
Congratulations! You have been shortlisted for an exclusive Diwali cashback offer. Share your bank details to receive instant credit. Limited period only!,1,Financial Fraud,AIFraud
"Congratulations! Your mobile number has been selected for a guaranteed gift voucher worth ₹5,000. To claim, call 08039003456 now. Limited time only.",1,Lottery Scam,AIFraud
"Congratulations! Your number has been chosen for a FREE Samsung tablet. To claim, call 8800012312 with your address before midnight. Delivery charges may apply.",1,Fake Delivery Scam,AIFraud
Congratulations! Your KYC needs urgent update to keep your bank account active. Please share your PAN details immediately by calling 1800-9090-5511.,1,Phishing,AIFraud
Congratulations! Your PAN card has been flagged for urgent verification. Please share your Aadhaar details immediately to avoid deactivation. Call 1800-210-4949 now.,1,Identity Theft,AIFraud
Congratulations! Your PAN card needs immediate e-KYC update for uninterrupted service. Please share your date of birth and mother's maiden name to verify.,1,Identity Theft,AIFraud
Congratulations! Your name is shortlisted for an exclusive LIC investment scheme with 20% annual return. Press 1 to connect with our advisor and secure your spot. Limited seats.,1,Investment Scams,AIFraud
"Dear customer, your SBI account will be suspended due to KYC update failure. Click http://sbikyc-verification.in to verify now. Ignore at your own risk.",1,Phishing,AIFraud
"Your electricity bill is overdue. To avoid disconnection, pay immediately by calling 08987654321 or sharing your banking details for quick settlement.",1,Financial Fraud,AIFraud
"Hello, your Paytm KYC is about to expire. Click the link sent to your SMS and enter your details to avoid account suspension.",1,Phishing,AIFraud
"Congratulations! Your account has been upgraded to Platinum status. To activate exclusive benefits, please confirm your card number and CVV now.",1,Phishing,AIFraud
"Sir, your bank account will be frozen due to a recent suspicious transaction. Please confirm your PAN and Aadhaar now to avoid any disruption.",1,Phishing,AIFraud
"Dear customer, your Paytm KYC is expiring soon. To avoid suspension, please share your Aadhaar details and OTP now. Thank you.",1,Phishing,AIFraud
"Dear customer, your Paytm wallet has been suspended due to suspicious activity. Please verify your PAN details immediately at www.verify-paytm.in to restore access.",1,Phishing,AIFraud
"Dear customer, your SBI account will be blocked due to incomplete KYC. Please click on the link and update your details urgently to avoid deactivation.",1,Phishing,AIFraud
