Body,label,category,data source
"S: Namaste, madam! I’m calling from SBI Customer Care. Your online banking subscription needs urgent renewal to avoid account suspension.\nP1: Namaste. But I didn’t get any message from SBI about this.\nS: Madam, it’s a new security update. You must renew now at http://secure.sbi-verify.com. It’s only ₹499 for the year.\nP1: Hmm, I’ve never heard of such a subscription for banking. Can you send an official email?\nS: Madam, there’s no time! If you don’t renew by today, your account will be blocked. Think about your family’s Diwali expenses!\nP1: That sounds worrying, but I’ll check with my branch first.\nS: No need, madam. Just click the link and enter your details. It’s faster. Call me on 1800-123-4567 if you face issues.\nP1: I don’t feel comfortable sharing details online like this. I’ll visit the bank tomorrow.\nS: Madam, tomorrow might be too late! Your transactions will stop. Please trust me, I’m only helping.\nP1: Sorry, but I can’t take the risk. I’ll confirm with SBI directly.\nS: Please don’t delay, madam. This is for your safety!\nP1: Thank you, but I’m hanging up now.\nS: Wait, madam! Think about your savings!\nP1: Goodbye.",1,Subscription Scam,AIFraud
"S: Good afternoon, sir, this is Amit from IndiaGold Capital. We have a special investment plan for Diwali—invest ₹25,000 now and get ₹1.5 lakh in 3 months!\nP1: Good afternoon, Amit. That sounds too good to be true. What’s the scheme about?\nS: Sir, it’s a high-return stock market plan. Completely safe! Just sign up at http://indiagold-capital.net and start earning.\nP1: I don’t invest in stocks without proper advice. Are you a certified advisor?\nS: Sir, I’m certified, and our company is trusted by thousands. You don’t need to worry—just invest now!\nP1: Can you share some client testimonials or SEBI registration details?\nS: Sir, all details are on the website. But this offer expires in 2 hours. You must act fast or lose this chance!\nP1: I’m not rushing into anything. Can you email me the terms and conditions?\nS: Sir, no time for emails. Just give me your bank details or UPI ID, and I’ll handle everything for you.\nP1: I’m not sharing my bank details over the phone. This doesn’t feel right.\nS: Sir, I’m only trying to help you make money for your family. Don’t let this slip away!\nP1: I understand, but I’ll pass. Please remove my number from your list.\nS: Sir, think again! I’ll call you back with a better offer soon.\nP1: No, thank you. Goodbye.",1,Investment Scams,AIFraud
"S: Namaste, I’m Sneha from GoldenFuture Investments. Madam, we’re offering a special scheme for Indian citizens to double their money in 45 days before the festive season!\nP1: Namaste, Sneha. That sounds too good to be true. How can you double money so fast?\nS: Madam, it’s a government-backed crypto plan tied to SBI. Just invest ₹25,000 and register at http://goldenfuture-sbi.com for instant activation.\nP1: SBI doesn’t deal with crypto, does it? I’m a bit confused.\nS: No worries, madam, this is a new hidden scheme only for select customers. We need your Aadhaar details to verify eligibility right now.\nP1: I’m not comfortable sharing my Aadhaar over the phone. Can you send me an official email or letter?\nS: Madam, there’s no time for emails. This offer expires at midnight! If you don’t act now, you’ll miss out on big profits for Diwali shopping.\nP1: I understand the urgency, but I can’t share sensitive information like this. Let me check with my bank first.\nS: Madam, banks will take days to respond. Call me directly at 91234-56789 to secure your spot immediately!\nP1: I’ll pass for now. I need to verify everything. Thank you.\nS: Madam, please reconsider! Your family will thank you for this opportunity.\nP1: I’ll think about it. Bye for now.",1,Investment Scams,AIFraud
"S: Hello madam, this is Vikram from Airtel Customer Service. Your mobile number is linked to an Aadhaar fraud case. We need to verify your details urgently.\nP1: Hello, what fraud case? I haven’t done anything wrong. What are you talking about?\nS: Madam, someone has misused your Aadhaar to open fake accounts. You must update your details on http://airtel-secure.in to avoid legal action.\nP1: Legal action? But I’ve never shared my Aadhaar with anyone. How did this happen?\nS: These days, madam, data leaks happen. But don’t worry, just use the link to secure your account. It’s very urgent!\nP1: I’m not sure about clicking on links. Can I visit an Airtel store instead?\nS: Madam, stores are closed due to Diwali rush. This is faster. If you delay, police might contact you for investigation.\nP1: Police? That’s scary. But I still don’t trust this link. Can you send an SMS or email from Airtel?\nS: Madam, our system is down for SMS. Please trust me, just enter your OTP on the site. It’s for your safety.\nP1: No, I’m not sharing any OTP. I’ll check with Airtel directly.\nS: Madam, you’re making a mistake! Your number will be blocked tonight if you don’t act now.\nP1: I’ll take the risk. Don’t call me again.\nS: Okay, madam, but don’t blame us later!\nP1: Goodbye.",1,Service Fraud,AIFraud
"S: Hello, this is Rohan from Aadhaar Verification Center. Your Aadhaar card has been flagged for suspicious activity.\nP1: Hello, Rohan. What kind of suspicious activity? I’ve not shared my Aadhaar with anyone.\nS: Sir, someone has tried to link your Aadhaar to a fraudulent loan of ₹2 lakh. We need to secure it immediately.\nP1: That’s impossible! I’ve never applied for any loan. How do I know you’re genuine?\nS: Sir, I’m calling from the government office. Visit http://aadhaar-secureupdate.in and enter your details to block this fraud.\nP1: I’ve heard of scams like this. Why can’t I go to the Aadhaar center instead?\nS: Sir, centers are closed due to Diwali holidays. This is urgent, you could lose everything if the loan gets processed in your name.\nP1: I’m not sure about this. Can you give me an official contact number to verify?\nS: Sir, call 1800-999-4567, but don’t delay. If you don’t act now, police will come to your house for investigation.\nP1: This sounds fishy. I’ll check with the UIDAI helpline first.\nS: Sir, you’re wasting time! Your family’s safety is at risk. Just update on the link!\nP1: I’m not falling for this. I’m disconnecting the call.\nS: Sir, don’t hang up! You’ll be in big trouble!\nP1: I’m done here.",1,Impersonation,AIFraud
"S: Namaste, madam, this is Arjun from IndiaPost. Your urgent parcel is stuck at Kolkata customs.\nP1: Namaste, Arjun. I wasn’t expecting any parcel. Can you explain?\nS: Madam, it’s a package sent from overseas. There’s a clearance fee of ₹3500 due today to release it.\nP1: Overseas? I don’t know anyone who’d send me something. Who is the sender?\nS: Sender details are private, madam. But it’s very important. Pay now at http://indiapost-claimfee.com.\nP1: This sounds fishy. What’s in the parcel? I need to know before paying.\nS: It’s marked as a gift, madam, possibly expensive items for Diwali. Don’t miss out!\nP1: Hmm, I’m not sure. Can you provide a tracking number or any proof?\nS: Yes, it’s IPK-9087-KOL. But payment is urgent, madam, or it will be returned tomorrow.\nP1: I’ll verify this with IndiaPost first. What’s your official contact number?\nS: Madam, no need for that! Call 1800-222-9876 if you insist, but pay online now to save time.\nP1: I’m not paying without confirmation. This feels off to me.\nS: Madam, you’re losing a valuable gift! Please reconsider!\nP1: I’ll check directly with IndiaPost. Thanks for calling, but I’m not proceeding.\nS: You’ll regret this, madam! It’s a one-time chance!\nP1: I’ll take my chances. Goodbye, Arjun.",1,Fake Delivery Scam,AIFraud
"S: Hello, sir, good afternoon! This is Vikram from SBI Customer Care. Your online banking subscription is about to expire. You need to renew it urgently.\nP1: Good afternoon, Vikram. But I didn’t get any message from SBI about this. Are you sure?\nS: Sir, this is a backend issue. If you don’t renew today, your account access will be blocked. Please visit http://secure.sbi-verify.com to update your details.\nP1: Hmm, that sounds odd. I usually get SMS or email from SBI for such things. Why no notification?\nS: Sir, due to a technical glitch, notifications are delayed. But trust me, this is urgent. You don’t want to lose access during Diwali, right?\nP1: I understand, but I’m not comfortable with this link. Can you send me an official email or something?\nS: Sir, there’s no time for that. Just click the link and enter your details, including your Aadhaar number, to secure your account.\nP1: Aadhaar number? That doesn’t sound right. I think SBI never asks for such details over a call.\nS: Sir, this is a new policy for verification. If you delay, your account might get frozen. Please act fast!\nP1: I’m sorry, but I’ll visit the bank myself to confirm this. I don’t trust random links.\nS: Sir, don’t take the risk. Just call this number 1800-555-1234 if you have doubts and verify with our team.\nP1: I’ll check with the official SBI helpline, not this number. I think this is a scam.\nS: Sir, I’m trying to help you! Don’t miss out on important transactions during the festive season.\nP1: Thanks, but I’m not falling for this. Please don’t call me again.\nS: Sir, wait, I can explain—\nP1: Goodbye, I’m blocking this number.",1,Subscription Scam,AIFraud
"S: Hello, this is Kavita from DHL Express. Sir, your parcel delivery failed due to an incomplete address. It’s urgent!\nP1: Hello, I haven’t ordered anything recently. What parcel are you talking about?\nS: Sir, it’s a special delivery linked to your Aadhaar number. You must update your details at http://dhl-indiaupdate.com and pay a small fee of ₹1500.\nP1: Aadhaar number? That sounds fishy. Why is my Aadhaar involved in a parcel delivery?\nS: Sir, it’s for verification purposes. This is a high-value item, maybe a phone or gadget. Please update now, or it will be seized by customs.\nP1: Seized? That’s alarming. But I still don’t understand. Who sent this parcel?\nS: The sender details are restricted, sir. But I assure you, it’s important. Just click the link and complete the process within 2 hours.\nP1: I’m not clicking on any random link. Can you give me a tracking number or your official contact?\nS: Sure, tracking is DHL-IND-12345. But sir, calling won’t help. You must act fast online, or you’ll lose this parcel!\nP1: I’ll verify this with DHL directly. I’m not taking chances with online payments. What’s your office number?\nS: Sir, don’t delay! My number is 91234-56789 for any queries, but payment is only through the link. Please hurry!\nP1: I’m not convinced. I’ll check with DHL myself. Thanks for calling.\nS: Sir, you’ll regret this! It’s a one-time chance! Please think again!\nP1: I’m good. Goodbye.",1,Fake Delivery Scam,AIFraud
"S: Namaste, this is Amit from Income Tax Department. Sir, there’s a problem with your PAN card linked to tax evasion.\nP1: Namaste, Amit. Tax evasion? I’ve always filed my returns on time. What’s this about?\nS: Sir, our records show a discrepancy of ₹1.5 lakh in your last return. You need to pay the penalty immediately to avoid legal action.\nP1: That can’t be right. I have all my documents in order. Can you provide more details?\nS: Sir, I can’t disclose everything over the phone. Please visit http://incometax-penalty.in and clear the dues within 24 hours.\nP1: I’m not clicking on any link. Why don’t you send me an official notice or letter?\nS: Sir, there’s no time for notices. If you don’t pay now, we’ll have to seize your bank accounts. Think about your family during this festive season.\nP1: I get that it’s Diwali, but this doesn’t sound legitimate. I’ll consult my CA before doing anything.\nS: Sir, don’t delay! Call this helpline 1800-222-9876 if you have doubts, but pay the penalty now to avoid arrest.\nP1: I’m not convinced. I’ll visit the IT office myself to sort this out.\nS: Sir, you’re risking a lot! Pay now or face consequences.\nP1: I’m hanging up and reporting this call.\nS: Sir, don’t do this! You’ll regret it!\nP1: Goodbye.",1,Impersonation,AIFraud
"S: Hello sir, this is Vikram from Windows Support Team. We’ve noticed suspicious activity on your system. Your SBI bank details might be at risk!\nP1: Hello, Vikram. What kind of activity? I haven’t received any alert from SBI.\nS: Sir, it’s a hacking attempt. Our servers show someone trying to access your online banking. You need to secure it immediately.\nP1: That’s strange. I use two-factor authentication. How can anyone access it?\nS: Sir, hackers have advanced tools now. They bypass everything. Please go to http://secure.sbi-verify.com and update your security settings.\nP1: Wait, SBI never asks to click on links like this. Are you sure you’re from Windows?\nS: Sir, we’re partnered with SBI for cyber safety. If you don’t act, your savings could be gone by tomorrow. It’s urgent!\nP1: This sounds like a fraud call. I’m not clicking on anything.\nS: Sir, I’m begging you, don’t take this lightly. Call our helpline at 1800-999-8877 to confirm your identity with Aadhaar details.\nP1: Aadhaar details over the phone? No way. I’m contacting SBI directly.\nS: Sir, don’t delay! Your account is in danger. Think of your hard-earned money!\nP1: I think you’re the danger here. Stop calling me.\nS: Sir, please listen, I’m only helping!\nP1: I’m done. Don’t call again.",1,Tech Support Scam,AIFraud
"S: Namaste madam, I’m Vikram Singh from the Cyber Crime Division. We’ve detected suspicious activity linked to your PAN card.\nP1: Namaste, Vikram ji. Suspicious activity? What kind of activity?\nS: Madam, someone has taken a loan of ₹2 lakh in your name using your PAN details. If you don’t act now, you’ll be liable for repayment.\nP1: A loan? That’s impossible! I haven’t applied for any loan. How did this happen?\nS: It’s a case of identity theft, madam. You need to verify your details urgently at http://pan-secureupdate.in to stop further misuse.\nP1: But why can’t I just go to the income tax office? I don’t trust these online links.\nS: Madam, the offices are overloaded, especially with Diwali holidays around. This online process is faster and approved by the government.\nP1: Hmm, I’m still not sure. Can you give me a helpline number to confirm this?\nS: Of course, madam. Call 1800-555-7890 after this, but first, secure your account through the link. If you delay, the loan amount might increase!\nP1: Increase? This is scaring me. But I’m not clicking anything. I’ll check with my husband first.\nS: Madam, there’s no time to wait! The fraudster might empty your bank account next. Just share your PAN number with me now.\nP1: No way, I’m not giving out personal details. I’m reporting this call to the police.\nS: Madam, you’re making a big mistake. Legal action will be taken if you ignore this!\nP1: I’ll take my chances. Don’t call me again.",1,Identity Theft,AIFraud
"S: Hello, this is Priya from BharatInvest Solutions. Madam, congratulations, you’ve been selected for a special Diwali investment scheme with guaranteed returns of 300% in just 3 months!\nP1: Hello, Priya. 300% sounds unbelievable. What kind of investment is this?\nS: It’s a high-growth mutual fund, madam, backed by top companies. You just need to invest ₹50,000 by today to secure your slot.\nP1: Hmm, I’ve never heard of BharatInvest. Are you registered with SEBI or RBI?\nS: Of course, madam! Everything is 100% legal. You can check all details on our secure portal at http://bharatinvest-secure.com. Hurry, slots are filling fast!\nP1: I’m not comfortable sharing money without proper documents. Can you send me a brochure or something?\nS: Madam, no need for paperwork. This is a limited-time offer! If you miss it, you’ll regret it during Diwali when others are earning big.\nP1: I understand, but I can’t invest blindly. My husband handles finances; I’ll discuss with him first.\nS: Madam, please don’t delay! Call us back on 98765-43210 within the next hour to confirm, or the slot will go to someone else.\nP1: I’ll think about it and get back to you. Thanks for calling.\nS: Madam, this is a once-in-a-lifetime chance. Don’t let it slip away!\nP1: I appreciate it, but I need time. Goodbye.",1,Investment Scams,AIFraud
"S: Hello, sir! Great news! You’ve been selected for a software engineer role at TCS through our campus drive. I’m Rohan from HR.\nP1: Hello, Rohan. That’s surprising. I haven’t attended any campus drive recently. How did I get selected?\nS: Sir, we have your details from a job portal. This is a fast-track process, but you need to pay ₹10,000 for the training kit at http://tcs-recruitment.in.\nP1: ₹10,000 for a training kit? That doesn’t sound right. TCS is a reputed company; they don’t charge for jobs.\nS: Arre, sir, it’s not a charge, it’s an investment in your future. You’ll recover it in your first salary. Pay via SBI link I’m sending now.\nP1: I’m not sure about this. Can you share an official email or document before I proceed?\nS: Sir, everything is online on our portal. But payment first, or the slot will be given to another candidate. It’s urgent!\nP1: This feels suspicious. I’ll contact TCS HR directly to confirm this.\nS: Sir, don’t delay! Call me on 91234-56789 if you change your mind. This job can change your life!\nP1: I’m not falling for this. I think it’s a scam. I’m blocking this number.\nS: You’re making a wrong decision, sir! Think about your career!\nP1: I’m done with this conversation. Don’t call again.\nS: Okay, sir, but you’ll miss out on a big opportunity!\nP1: Goodbye.",1,Job Offer Scam,AIFraud
"S: Namaste, sir! I’m calling from SBI Customer Care. There’s an urgent issue with your bank account.\nP1: Namaste. What issue? I haven’t noticed any problem.\nS: Sir, unauthorized transactions of ₹25,000 have been detected. You must secure your account immediately.\nP1: What? I didn’t make any such transactions. How did this happen?\nS: Sir, it’s a cyber fraud attempt. Please visit http://secure.sbi-verify.com and update your KYC details now.\nP1: Wait, I’ve never heard of this link. Why can’t I do it at the branch?\nS: Sir, branch will take time, and your account will be frozen by tonight if you don’t act. Hurry!\nP1: This sounds suspicious. I’ll call SBI directly on their official number.\nS: Sir, no need to waste time. Just use the link or call our helpline at 1800-123-4567 for instant help.\nP1: I’m not comfortable sharing details like this. I’ll verify with the bank first.\nS: Sir, if you delay, you’ll lose all your money. Think about your family!\nP1: Don’t try to scare me. I’m hanging up and reporting this number.\nS: Sir, please don’t! This is your last chance to save your savings!\nP1: I said I’ll check with SBI. Goodbye.",1,Service Fraud,AIFraud
"S: Namaste, sir! This is Rohit from Jio Recharge Support. Your Jio subscription is expiring tonight. You’ll lose all services if you don’t renew now.\nP1: Namaste, Rohit. Expiring tonight? I just recharged last week. How is this possible?\nS: Sir, there was a system error, and your recharge wasn’t processed. Please pay ₹499 immediately on http://jio-quickpay.in to avoid disconnection.\nP1: That’s strange. I got a confirmation message after the recharge. Why should I pay again?\nS: Sir, that message was a mistake. If you don’t act now, your number will be blocked by midnight. Think about missing important calls during Diwali!\nP1: I don’t know, man. This website doesn’t look like the official Jio site. Can you confirm with my account details?\nS: Sir, I don’t have access to your details for security reasons. Just use the link and enter your Aadhaar or PAN for quick verification.\nP1: Aadhaar for a recharge? That sounds suspicious. I think I’ll check the Jio app myself.\nS: Sir, the app won’t show the error yet. Trust me, this is urgent. Call 1800-999-4567 if you have doubts, but pay now to be safe.\nP1: I’m not comfortable with this. I’ll go to a Jio store tomorrow and sort it out.\nS: Sir, tomorrow will be too late! Your number will be deactivated. Please don’t risk it.\nP1: I’m sorry, but I don’t trust this call. Stop calling me, please.\nS: Sir, I’m just trying to help you stay connected!\nP1: I appreciate it, but I’ll handle this myself. Bye.\nS: Wait, sir, don’t hang up!\nP1: I’m done here.",1,Subscription Scam,AIFraud
