row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,11,Your MetaMask wallet will be suspended,MALICIOUS,90.0,8,MetaMask,Mismatch From/Reply-To domains | Urgency in body text | Link domain example.com differs from mentioned brand MetaMask | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Grammatical errors and obfuscated characters in body text,"The email claims to be from MetaMask but originates from an unrelated domain (example.com). It uses urgent language to pressure the recipient into verifying their wallet, a common phishing tactic. The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication, which are critical for verifying sender legitimacy. The domain 'example.com' is suspicious and does not match MetaMask's official domain. The body contains grammatical errors and obfuscated characters, further indicating a phishing attempt.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,12,Tips to outsmart dopamine,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate. No suspicious links, attachments, or urgent language were found. The body content is coherent and relevant to the subject. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate phishing. SPF and DKIM checks were not found, but DMARC policy is present and set to reject, which is a positive sign.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,13,[Alibaba Notification] Emily Yan has sent you an inquiry,SUSPICIOUS,65.0,3,Alibaba,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Urgency in body text ('urgent trial order') | Request for personal communication details (Whatsapp/Skype ID),"The email lacks standard headers ('Date', 'Message-ID'), and authentication checks (SPF, DKIM) are missing, which is unusual for legitimate emails. The body contains urgency ('urgent trial order') and requests personal communication details (Whatsapp/Skype ID), which are common in phishing attempts. However, no malicious links or attachments were detected, and the DMARC policy is set to reject, which adds some legitimacy.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,14,Verify your account Immediately!!,MALICIOUS,90.0,8,Amazon,Urgency in body text | SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header | Brand impersonation of Amazon,"The email exhibits multiple phishing indicators: urgent language ('Verify your account Immediately!!'), impersonation of Amazon, missing standard headers ('Date', 'Message-ID'), and failed SPF/DKIM authentication. The absence of links does not mitigate the risk, as the email relies on urgency and brand impersonation to deceive the recipient.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,15,Re: Question about Virtual Users,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be a legitimate technical discussion with no phishing indicators. The headers lack standard fields like 'Date' and 'Message-ID', but this is not inherently suspicious. No suspicious links, attachments, or brand impersonation were found. The body contains a technical discussion snippet, and there is no urgency or phishing-related content. Authentication checks (SPF, DKIM) were not found, but this alone does not indicate phishing.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,16,"Introductory price: $349 PowerEdge T105 server. Plus, $499 desktop with 2GB memory.",SUSPICIOUS,70.0,3,Dell,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Obfuscated links in email body,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. SPF and DKIM authentication checks are missing, raising concerns about email authenticity. The links, while pointing to 'dell.com', are obfuscated and could not be verified via VirusTotal due to API key issues. The email content appears to promote Dell products, but the lack of authentication and obfuscated links suggest potential phishing intent.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,17,Action needed regarding your Account..,MALICIOUS,90.0,8,citibank.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text | Brand impersonation (citibank.com),"The email exhibits multiple suspicious indicators: it lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication, and uses urgent language to prompt immediate action. The body mentions 'citibank.com' but lacks corresponding links, suggesting potential brand impersonation. The absence of attachments reduces risk, but the overall context strongly suggests a phishing attempt.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,18,"[Spambayes-checkins] website faq.txt,1.93,1.93.2.1",CLEAN,95.0,0,Spambayes,,"The email appears to be a legitimate communication related to Spambayes project updates. No phishing indicators were found. The content is technical and relevant to the Spambayes project, with links pointing to legitimate Python mailing list resources. Authentication checks (SPF, DKIM) were not found, but this is not uncommon for older or technical emails. No attachments were present, and no suspicious elements were identified.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,19,Re: New Sequences Window,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not performed | DKIM check not performed,"The email lacks phishing indicators such as malicious links, attachments, or brand impersonation. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not performed, but DMARC policy is set to reject, which is a positive sign. The email content appears to be a benign discussion thread.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002661_002680/chunk_input.csv,20,[UAI] Call for papers IEEE ITCC'2005,CLEAN,95.0,0,IEEE,Missing 'Date' header | Missing 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate call for papers for IEEE ITCC'2005. There are no suspicious links, attachments, or urgent language. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. Authentication checks (SPF, DKIM) are missing, but the DMARC policy is set to reject, which is a positive indicator. The content is professional and matches the expected context of a conference announcement.",Analysis completed successfully,,0
