row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,11,phishing_email_agent_000201_000300_chunk_input,Support Needed for Security Breach in Healthcare Provider's System,0,tobiasbuek,phishing,0.6216004348055058,0.6216004348055058,0,0,0,364,0,0,0,0.0,0,,6,0,66,1,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,12,phishing_email_agent_000201_000300_chunk_input,Re: URGENT: Production Down - Cloud Instance Unresponsive,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,534,0,0,0,0.0,0,,11,0,57,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,13,phishing_email_agent_000201_000300_chunk_input,"Sofortiges Handeln erforderlich: phishing@pot, erneuern Sie Ihr Total AV-Abonnement!",1,phishing_pot,legitimate,0.29947128864509026,0.7005287113549097,0,0,9,6526,0,108,0,0.0006128389765589091,4,pbs.twimg.com,981,1,84,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,14,phishing_email_agent_000201_000300_chunk_input,"PO Approval Required: €23,833",0,uberjugaad,phishing,0.5386088203822,0.5386088203822,0,0,0,156,0,0,0,0.0,0,,7,0,29,1,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,15,phishing_email_agent_000201_000300_chunk_input,Strategies for Brand Growth in the Digital Realm,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,466,0,0,0,0.0,0,,8,0,48,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,16,phishing_email_agent_000201_000300_chunk_input,"PO Approval Required: €92,953",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,163,0,0,0,0.0,0,,7,0,29,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,17,phishing_email_agent_000201_000300_chunk_input,Support with Slow Performance,0,tobiasbuek,legitimate,0.23958184472170665,0.7604181552782934,0,0,0,247,0,0,0,0.0,0,,5,0,29,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,18,phishing_email_agent_000201_000300_chunk_input,Re: Question about payment for item: #8812386909 DELL PRECISION M20 LAPTOP BRAND NEW BOXED!!! NO RESERVE,1,phishyai-phishing,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,2155,0,0,0,0.00046382189239332097,1,,59,0,104,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,19,phishing_email_agent_000201_000300_chunk_input,Data Analytics Dashboard Experienced Unexpected Crash Today,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,669,0,0,0,0.0,0,,12,0,59,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,20,phishing_email_agent_000201_000300_chunk_input,"PO Approval Required: €67,485",0,uberjugaad,legitimate,0.37800733408032455,0.6219926659196755,0,0,0,148,0,0,0,0.0,0,,7,0,29,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,21,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - February 07,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,10,0,29,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,22,phishing_email_agent_000201_000300_chunk_input,Re: Intermittent Latency Spikes on Our Staging Server,0,rtweera,legitimate,0.3162162549417723,0.6837837450582277,0,0,0,533,0,0,0,0.0,0,,21,0,53,0,200,
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,23,phishing_email_agent_000201_000300_chunk_input,Guide for Integrating Data Analytics Tools,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,586,0,0,0,0.0,0,,8,0,42,0,200,
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,24,phishing_email_agent_000201_000300_chunk_input,Enhancing Brand Expansion with Products,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,657,0,0,0,0.0,0,,9,0,39,0,200,
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,25,phishing_email_agent_000201_000300_chunk_input,18 Vintage Recipes from Grandma,1,phishpuzzer,legitimate,0.3860563472054568,0.6139436527945432,0,0,22,3078,0,0,0,0.0,0,favehealthyrecipes.com,115,1,31,1,200,
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,26,phishing_email_agent_000201_000300_chunk_input,Unpaid Invoices Unexpectedly Accrued,0,tobiasbuek,phishing,0.6574458870443964,0.6574458870443964,0,0,0,143,0,0,0,0.0,0,,3,0,36,0,200,
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,27,phishing_email_agent_000201_000300_chunk_input,Urgent Security Notification For Clients! (mess_id: rm87983357599851),1,phishyai-phishing,legitimate,0.42062405925285035,0.5793759407471497,0,0,0,2,0,0,0,0.0,0,,2,0,69,0,200,
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,28,phishing_email_agent_000201_000300_chunk_input,Concern Regarding Medical Data Breach in VR Simulation,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,309,0,0,0,0.0,0,,5,0,54,0,200,
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,29,phishing_email_agent_000201_000300_chunk_input,[UAI] Call for participation: LSCS'04,0,phishpuzzer,legitimate,0.44453868070189384,0.5554613192981062,0,0,5,732,0,0,0,0.001364256480218281,1,www.it.uu.se,40,2,37,0,200,
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,30,phishing_email_agent_000201_000300_chunk_input,Request for Information Regarding Data Breach in Secure Medical Systems,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,214,0,0,0,0.0,0,,2,0,71,0,200,
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,31,phishing_email_agent_000201_000300_chunk_input,Reply with the DONATION CODE,1,phishing_pot,legitimate,0.3877146424965256,0.6122853575034743,0,0,9,560,0,0,0,0.0,0,gmail.com,18,1,28,0,200,
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,32,phishing_email_agent_000201_000300_chunk_input,Problem with Data Leak,0,tobiasbuek,legitimate,0.42457620030619825,0.5754237996938018,0,0,0,532,0,0,0,0.0,0,,8,0,22,0,200,
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,33,phishing_email_agent_000201_000300_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,478,0,0,0,0.0,0,,8,0,23,0,200,
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,34,phishing_email_agent_000201_000300_chunk_input,Re: Urgent issue with API response times,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,302,0,0,0,0.0,0,,5,0,40,0,200,
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,35,phishing_email_agent_000201_000300_chunk_input,System Upgrade,1,phishyai-phishing,legitimate,0.29869671150221844,0.7013032884977816,0,0,0,2,0,0,0,0.0,0,,2,0,14,0,200,
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,36,phishing_email_agent_000201_000300_chunk_input,Issue with Login Sudden and Unexpected,0,tobiasbuek,legitimate,0.4693626574817804,0.5306373425182196,0,0,0,1100,0,0,0,0.0,0,,24,0,38,0,200,
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,37,phishing_email_agent_000201_000300_chunk_input,Request for Support on Investment Analytics Tools,0,tobiasbuek,legitimate,0.42617192228240963,0.5738280777175904,0,0,0,603,0,0,0,0.0,0,,10,0,49,0,200,
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,38,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - January 13,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,195,0,0,0,0.0,0,,10,0,28,0,200,
39,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,39,phishing_email_agent_000201_000300_chunk_input,Support Unauthorized Access Attempt,0,tobiasbuek,legitimate,0.41142443382652016,0.5885755661734798,0,0,0,337,0,0,0,0.0,0,,5,0,35,0,200,
40,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,40,phishing_email_agent_000201_000300_chunk_input,Overdue: Customer 535844090 - 78 days,0,uberjugaad,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,183,0,0,0,0.0,0,,7,0,37,1,200,
41,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,41,phishing_email_agent_000201_000300_chunk_input,Maintaining the trust of our customers !!!,1,phishyai-phishing,phishing,0.6693531534698359,0.6693531534698359,0,0,0,1564,0,0,0,0.0,0,,42,0,42,1,200,
42,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,42,phishing_email_agent_000201_000300_chunk_input,7 Worst Store-Bought Hot Dogs to Stay Away From Right Now,1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,2679,0,0,0,0.0,0,,51,0,57,0,200,
43,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,43,phishing_email_agent_000201_000300_chunk_input,👑 Claim Your 500% Royal Bonus + 50 Free Spins on Gonzo’s Quest!,1,phishing_pot,legitimate,0.37614648527689976,0.6238535147231002,0,0,6,3452,0,13,0,0.003764842166232262,13,perfecto.sa.com,198,1,63,0,200,
44,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,44,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - January 22,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,193,0,0,0,0.0,0,,10,0,28,0,200,
45,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,45,phishing_email_agent_000201_000300_chunk_input,Your Subscription is Expiring,0,phishpuzzer,legitimate,0.31123473660572715,0.6887652633942729,0,0,0,528,0,0,0,0.0,0,,20,0,29,0,200,
46,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,46,phishing_email_agent_000201_000300_chunk_input,Payment Inquiry,0,tobiasbuek,phishing,0.5114066192430898,0.5114066192430898,0,0,0,542,0,0,0,0.0,0,,11,0,15,0,200,
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,47,phishing_email_agent_000201_000300_chunk_input,Research Assistant,1,cmu-archived-phish,legitimate,0.38491883362069645,0.6150811663793035,0,0,7,342,0,0,0,0.0029154518950437317,1,www.cmu.edu,21,1,18,0,200,
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,48,phishing_email_agent_000201_000300_chunk_input,Inquiry on Adobe Effects Details,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,230,0,0,0,0.0,0,,2,0,32,0,200,
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,49,phishing_email_agent_000201_000300_chunk_input,Customer issue: Houston Industrial Inc - Billing entity clarification needed,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,188,0,0,0,0.0,0,,6,0,76,0,200,
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,50,phishing_email_agent_000201_000300_chunk_input,Data analysis dashboard loading problem,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,221,0,0,0,0.0,0,,4,0,39,0,200,
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,51,phishing_email_agent_000201_000300_chunk_input,Salesforce CRM Problem,0,tobiasbuek,legitimate,0.4342000798664952,0.5657999201335048,0,0,0,557,0,0,0,0.0,0,,6,0,22,1,200,
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,52,phishing_email_agent_000201_000300_chunk_input,jose@monkey.org Data Usage Notification (Update Required),1,nazario,legitimate,0.4272023881775914,0.5727976118224086,0,0,10,381,0,0,0,0.0,0,monkey.org,8,1,57,0,200,
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,53,phishing_email_agent_000201_000300_chunk_input,"���� Essentielles und praktisches Auto-Notfallset, angeboten von ADAC Cars ��� Nicht verpassen!",1,phishing_pot,phishing,0.5688611404914291,0.5688611404914291,0,0,5,694,0,22,0,0.004316546762589928,3,is.gd,136,1,95,0,200,
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,54,phishing_email_agent_000201_000300_chunk_input,Problem with Multiple Product Licenses,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,577,0,0,0,0.0,0,,9,0,38,0,200,
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,55,phishing_email_agent_000201_000300_chunk_input,Re: Inquiry about API Development Services - New Project,0,rtweera,legitimate,0.3006605635093009,0.6993394364906991,0,0,0,454,0,0,0,0.0,0,,13,0,56,0,200,
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,56,phishing_email_agent_000201_000300_chunk_input,Challenges in Digital Marketing Tactics,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,511,0,0,0,0.0,0,,10,0,39,0,200,
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,57,phishing_email_agent_000201_000300_chunk_input,SaaS Platform Encountered Issues,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,85,0,0,0,0.0,0,,1,0,32,0,200,
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,58,phishing_email_agent_000201_000300_chunk_input,Strategies for Digital Brand Growth with RapidMiner and BigCommerce,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,469,0,0,0,0.0,0,,9,0,67,0,200,
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,59,phishing_email_agent_000201_000300_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,148,0,0,0,0.0,0,,9,0,32,0,200,
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,60,phishing_email_agent_000201_000300_chunk_input,"Dear Fund Beneficiary, 170",1,phishing_pot,legitimate,0.48246323990776774,0.5175367600922323,0,0,9,3093,0,0,0,0.0,0,kakao.com,89,1,26,1,200,
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,61,phishing_email_agent_000201_000300_chunk_input,System Crash During Data Analysis,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,234,0,0,0,0.0,0,,6,0,33,1,200,
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,62,phishing_email_agent_000201_000300_chunk_input,Pipeline Update - January 20,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,193,0,0,0,0.0,0,,9,0,28,0,200,
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,63,phishing_email_agent_000201_000300_chunk_input,Microsoft Dynamics 365 Support Inquiry,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,107,0,0,0,0.0,0,,1,0,38,0,200,
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,64,phishing_email_agent_000201_000300_chunk_input,Customer issue: Chicago Industrial LLC - Holiday rush orders,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,172,0,0,0,0.0,0,,6,0,60,0,200,
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,65,phishing_email_agent_000201_000300_chunk_input,Medical Data Security Strategies,0,tobiasbuek,legitimate,0.3286402482940975,0.6713597517059025,0,0,0,40,0,0,0,0.0,0,,0,0,32,0,200,
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,66,phishing_email_agent_000201_000300_chunk_input,Support for Securing Medical Data,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,189,0,0,0,0.0,0,,4,0,33,0,200,
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s1-gd_detector_suite_ynpu9jjz/phishing_email_agent_000201_000300/chunk_input.csv,67,phishing_email_agent_000201_000300_chunk_input,Significant Disruption Reported in Data Analytics Tools,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,338,0,0,0,0.0,0,,5,0,55,0,200,
