group_label,feature_a,feature_b,cell_slug,rank,word,log_ratio_score,weighted_group_count,weighted_background_count
LLM-P-FN,Authority,Commitment,authority__commitment,11,fungi,7.608868223983967,5.765151000000001,0.0
LLM-P-FN,Authority,Commitment,authority__commitment,12,npr's,7.608016108415754,5.760232,0.0
LLM-P-FN,Authority,Commitment,authority__commitment,13,shippingcompany,7.57814005890509,5.590390000000001,0.0
LLM-P-FN,Authority,Commitment,authority__commitment,14,polite,7.571551538096481,5.553612999999999,0.0
LLM-P-FN,Authority,Commitment,authority__commitment,15,evelyn,7.540860011870098,5.385451000000001,0.0
LLM-P-FN,Liking,Liking,liking__liking,1,participate,8.749881986387907,59.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,2,buyer,8.335993088837395,39.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,3,inviting,8.283363211716894,37.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,4,seller,8.198829664337934,34.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,5,incentive,7.808103969366105,23.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,6,earn,7.668407213914472,20.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,7,securityshield,7.668407213914472,20.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,8,shipment,7.617140221819168,19.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,9,charges,7.617140221819168,19.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,10,listing,7.617140221819168,19.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,11,explaining,7.563102224506695,18.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,12,entice,7.445388592327452,16.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,13,e-commerce,7.311946425667745,14.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,14,renewing,7.311946425667745,14.0,0.0
LLM-P-FN,Liking,Liking,liking__liking,15,monetary,7.311946425667745,14.0,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,1,renew,9.728871636195166,91.20983605652101,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,2,bank's,9.554470497688209,76.61100344283498,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,3,bonuses,9.11666158444995,49.44495831505,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,4,entice,9.093705140074112,48.32258050773601,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,5,seller,8.917265900537183,40.504771596501996,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,6,buyer,8.89476914569788,39.603496605039,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,7,reassurance,8.780899931301983,35.340080485482005,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,8,medications,8.57240232017694,28.687300469112998,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,9,cent,8.567670224830175,28.551822906279998,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,10,call-to-action,8.567200799017412,28.538418395806,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,11,informing,8.377612619535006,23.608099767625,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,12,suspension,8.374687108724778,23.539105732044,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,13,medication,8.348576324732369,22.932178276742,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,14,expiring,8.340699410143253,22.752174565602004,0.0
LLM-P-FN,Liking,Reciprocity,liking__reciprocity,15,heater,8.252510131355738,20.830763848464,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,1,sign-off,10.072009612617485,108.414536160075,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,2,techcorp,9.846610007130085,86.53416020315997,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,3,reassure,9.57615010088708,66.02566005657903,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,4,informative,9.548610782375242,64.231895869351,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,5,pillow,9.497465643588226,61.02884365255,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,6,approachable,9.422828343074015,56.638932424682004,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,7,grabs,9.417496677625353,56.33770300977999,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,8,persuasive,9.414665769495924,56.17841341274199,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,9,bank's,9.402156215403016,55.479899573208016,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,10,greentech,9.390624558947472,54.843684471828006,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,11,polite,9.369697499065051,53.70768614277401,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,12,shippingcompany,9.329960857094791,51.614979604458995,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,13,credibility,9.1594220621214,43.520718497854,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,14,convey,9.121934224697483,41.919055018730006,0.0
LLM-P-FN,Liking,Social Proof,liking__social_proof,15,actionable,9.121655341982926,41.90736336042401,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,1,greeting,10.129225485078937,76.67211784509097,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,2,botnet,9.710229867511545,50.424371633488,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,3,encouraging,9.442176443691043,38.565582387448984,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,4,jargon,9.43290282887335,38.20950092807999,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,5,sign-off,9.051535204856295,26.091120823519,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,6,lawn,8.857657067708159,21.49101449186,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,7,overgrowth,8.762610344581821,19.541527112694002,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,8,pillow,8.689540408095139,18.163844772933,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,9,persuasive,8.62339253392056,17.000581403111003,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,10,reassure,8.61999830746526,16.942941514448002,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,11,approachable,8.543847446723413,15.699890759890003,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,12,greentech,8.53949671687494,15.631689738934002,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,13,fungi,8.522670313849435,15.370698294799,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,14,convey,8.484199273278545,14.790224140129002,0.0
LLM-P-FN,Liking,Scarcity,liking__scarcity,15,actionable,8.482445151187546,14.764285496438001,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,1,greeting,9.124825617009538,25.988337405393015,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,2,botnet,8.979855136689032,22.479805321525998,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,3,reassure,7.955918167432371,8.067845092199997,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,4,sign-off,7.955612582796871,8.065377003975998,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,5,two-factor,7.939242755536586,7.934260581888999,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,6,overgrowth,7.804431470778011,6.932336878159999,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,7,bank's,7.766388178453074,6.673188215612001,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,8,sleep,7.734952254130803,6.4663639053179995,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,9,techcorp,7.7116287656479745,6.317060413673999,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,10,jensen,7.690142354236256,6.182564680230999,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,11,approachable,7.642534625835717,5.894658400949998,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,12,shippingcompany,7.634216050803072,5.845743789002999,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,13,npr's,7.619456368774278,5.759949577778001,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,14,fungi,7.603747846397637,5.67002037241,0.0
LLM-P-FN,Liking,Commitment,liking__commitment,15,evelyn,7.583146129303389,5.554199352027,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,1,bank's,9.50541732634308,76.73674800000002,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,2,two-factor,9.226657346129917,58.065915,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,3,entice,9.003069449987516,46.430092000000016,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,4,buyer,8.98185375220866,45.455211,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,5,pushy,8.9817446738528,45.450252,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,6,seller,8.980341299645346,45.386499,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,7,billing,8.740394786975674,35.702061,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,8,call-to-action,8.70566602202181,34.48311400000001,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,9,reassurance,8.58408463011571,30.534307000000002,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,10,botnet,8.555708652048734,29.679764,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,11,medications,8.52370660527471,28.744673000000006,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,12,headline,8.5198612713497,28.634314000000003,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,13,safeguard,8.447842318728695,26.643914000000002,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,14,expiring,8.411198918574298,25.684902000000005,0.0
LLM-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,15,medication,8.29893301698771,22.956272,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,1,catchy,9.967626930132699,91.06732422570201,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,2,inviting,9.876080615228307,83.099793555728,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,3,renew,9.762150681108324,74.150570455443,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,4,reassure,9.754948960039696,73.618405265414,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,5,shippingcompany,9.663345281662709,67.17346858110001,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,6,sleep,9.59783421029887,62.91327598072499,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,7,bank's,9.592306304343595,62.566401656334996,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,8,persuasive,9.54350583113055,59.585958625530004,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,9,two-factor,9.339122923047908,48.569656628984,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,10,pillow,9.328339387879343,48.04861060145701,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,11,pushy,9.266902611494206,45.18491334269399,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,12,convey,9.232203094764811,43.643568307428005,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,13,emojis,9.209789309002648,42.67601040370901,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,14,double-check,9.079032336381745,37.444028292336,0.0
LLM-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,15,botnet,8.9880860477344,34.188027948436,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,1,greeting,10.214550345395892,79.32634185881794,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,2,botnet,9.727406367324383,48.732548223342,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,3,jargon,9.525678811829765,39.82814113255,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,4,sign-off,9.174815892423334,28.039248885283,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,5,catchy,9.127649371582983,26.746978907716002,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,6,sleep,8.995843292665013,23.442785069816004,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,7,lawn,8.884036783612142,20.961885291452,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,8,reassure,8.723629149454428,17.853778423377005,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,9,npr's,8.719975870460338,17.788636120861998,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,10,pillow,8.69484922056698,17.346987829394003,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,11,approachable,8.664583864362891,16.829542244961004,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,12,persuasive,8.651605812043144,16.612409810337,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,13,overgrowth,8.6376517519007,16.382070525792,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,14,grabs,8.636135868898254,16.357240888873996,0.0
LLM-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,15,greentech,8.634830157016623,16.335883934025002,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,1,greeting,9.271813992194657,28.13352052025699,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,2,botnet,9.015776658180783,21.776267000319002,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,3,sign-off,8.123711419751867,8.918197963711,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,4,two-factor,8.039590751793234,8.197873781308001,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,5,reassure,8.022533615343296,8.059058221861,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,6,bank's,7.879872009544192,6.986256137929999,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,7,approachable,7.780505174754154,6.324483845082999,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,8,sleep,7.729439097443061,6.009127145937,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,9,shippingcompany,7.72685940574107,5.9936196644459985,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,10,overgrowth,7.7110001785785425,5.899157921381999,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,11,polite,7.66127230848096,5.612494729614999,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,12,compose,7.62722846417566,5.424304922073,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,13,lawn,7.617580387498174,5.372126447213001,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,14,greentech,7.596039065258228,5.257428138927001,0.0
LLM-P-FN,Reciprocity,Commitment,reciprocity__commitment,15,npr's,7.587816133387927,5.214292031903,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,1,sign-off,10.072546943743447,106.73573199999998,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,2,techcorp,9.798798815766936,81.172649,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,3,inviting,9.739742487645806,76.51712199999999,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,4,evelyn,9.650938384499916,70.01421499999998,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,5,reassure,9.607014539496486,67.005053,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,6,pillow,9.516089647311968,61.180526,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,7,bank's,9.512508867106838,60.96180800000001,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,8,mentioning,9.436957507472618,56.52501799999999,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,9,persuasive,9.433134503226187,56.309297,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,10,greentech,9.423598363949557,55.774781000000004,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,11,approachable,9.40879272835144,54.954936,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,12,grabs,9.402697534488693,54.62093300000001,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,13,polite,9.369480943538692,52.836087,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,14,shippingcompany,9.34650032122691,51.635498999999996,0.0
LLM-P-FN,Social Proof,Social Proof,social_proof__social_proof,15,placeholders,9.250697274236195,46.917319,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,1,greeting,10.114938851958543,72.36640275517301,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,2,botnet,9.684520791025662,47.051829410104006,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,3,jargon,9.411347361034215,35.80220748720501,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,4,sign-off,9.099959073860472,26.219914634407996,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,5,lawn,8.848265762323036,20.383316565517998,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,6,overgrowth,8.811357620228,19.644357820023,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,7,pillow,8.665120954846712,16.97044555212,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,8,persuasive,8.633924742300488,16.448897423706992,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,9,reassure,8.624084770310834,16.287736543715,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,10,fungi,8.556062891582155,15.215997932446001,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,11,greentech,8.551639241720475,15.148792205693999,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,12,approachable,8.528686032733283,14.804812105785004,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,13,evelyn,8.48529031171401,14.175662582129,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,14,actionable,8.469679236911444,13.955928745628,0.0
LLM-P-FN,Social Proof,Scarcity,social_proof__scarcity,15,convey,8.45115884098215,13.699654689464998,0.0
LLM-P-FN,Social Proof,Commitment,social_proof__commitment,1,greeting,9.142599971283312,24.753280917854006,0.0
LLM-P-FN,Social Proof,Commitment,social_proof__commitment,2,botnet,8.974062113825902,20.912478145502,0.0
LLM-P-FN,Social Proof,Commitment,social_proof__commitment,3,sign-off,8.037301828793073,8.189423159114002,0.0
LLM-P-FN,Social Proof,Commitment,social_proof__commitment,4,reassure,7.949691480560478,7.501637293397002,0.0
LLM-P-FN,Social Proof,Commitment,social_proof__commitment,5,overgrowth,7.872908781168915,6.946460232741,0.0
