row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,11,phishing_email_agent_001301_001400_chunk_input,Re: URGENT: Production Environment Down - Cloud Management,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,481,0,0,0,0.0,0,,9,0,58,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,12,phishing_email_agent_001301_001400_chunk_input,Re: Urgent: Mercury code deployment failing on Aetheros Cloud,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,356,0,0,0,0.0,0,,8,0,61,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,13,phishing_email_agent_001301_001400_chunk_input,Request for Smartsheet Integration Details,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,683,0,0,0,0.0,0,,14,0,42,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,14,phishing_email_agent_001301_001400_chunk_input,Pipeline Update - February 12,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,195,0,0,0,0.0,0,,9,0,29,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,15,phishing_email_agent_001301_001400_chunk_input,Approval needed: Volume discount,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,145,0,0,0,0.0,0,,9,0,32,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,16,phishing_email_agent_001301_001400_chunk_input,Employment Research,1,cornell-phish-bowl,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,353,0,1,0,0.0,0,,12,0,19,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,17,phishing_email_agent_001301_001400_chunk_input,Thank you for your purchase!,1,nazario,legitimate,0.4389990187642741,0.561000981235726,0,0,10,367,0,0,0,0.0,0,monkey.org,21,1,28,1,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,18,phishing_email_agent_001301_001400_chunk_input,Recent Performance Slowdown Noted,0,tobiasbuek,legitimate,0.29060811151622257,0.7093918884837774,0,0,0,210,0,0,0,0.0,0,,5,0,33,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,19,phishing_email_agent_001301_001400_chunk_input,W��rmen Sie Ihr Zuhause intelligent auf,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,15,4625,0,143,0,0.0008646779074794639,4,adrenergico.com,758,1,39,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,20,phishing_email_agent_001301_001400_chunk_input,Approval needed: Special pricing,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,146,0,0,0,0.0,0,,9,0,32,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,21,phishing_email_agent_001301_001400_chunk_input,Respond to this question,1,phishyai-phishing,legitimate,0.47209904244613504,0.5279009575538649,0,0,13,1876,0,0,0,0.0005327650506126798,1,sbcglobal.net,54,1,24,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,22,phishing_email_agent_001301_001400_chunk_input,Re: Urgent: IAM Roles Not Applying to Cloud Resources,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,462,0,0,0,0.0,0,,36,0,53,0,200,
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,23,phishing_email_agent_001301_001400_chunk_input,"Ola,",1,phishing_pot,legitimate,0.4687000917617489,0.531299908238251,0,0,0,3183,0,0,0,0.0,0,,79,0,4,1,200,
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,24,phishing_email_agent_001301_001400_chunk_input,Issue with Our Website,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,700,0,0,0,0.0,0,,15,0,22,0,200,
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,25,phishing_email_agent_001301_001400_chunk_input,Inquiry About Project Management Software Integrations,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,931,0,0,0,0.0,0,,18,0,54,0,200,
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,26,phishing_email_agent_001301_001400_chunk_input,Query Regarding Vanishing Project Data from Dashboard,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,614,0,0,0,0.0,0,,10,0,53,0,200,
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,27,phishing_email_agent_001301_001400_chunk_input,"phishing@pot, Ihr Yeti 42oz Rambler wird vorbereitet",1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,9,12000,0,133,0,0.0007499375052078994,9,i.imgur.com,1638,1,52,0,200,
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,28,phishing_email_agent_001301_001400_chunk_input,Re: Mercury Language Documentation Issue,0,rtweera,legitimate,0.35218842272187395,0.6478115772781261,0,0,0,60,0,0,0,0.0,0,,6,0,40,0,200,
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,29,phishing_email_agent_001301_001400_chunk_input,Re: Overdue: Customer 519564550,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,54,0,0,0,0.0,0,,2,0,31,0,200,
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,30,phishing_email_agent_001301_001400_chunk_input,how we’re wearing swim with EVERYTHING,1,phishpuzzer,legitimate,0.3860563472054568,0.6139436527945432,0,0,9,1515,0,0,0,0.0,0,gmail.com,26,1,38,1,200,
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,31,phishing_email_agent_001301_001400_chunk_input,"phishing@pot, Welcome to the TOWER OF FORTUNA, where the Goddess of Luck,",1,phishing_pot,legitimate,0.34988552405080847,0.6501144759491915,1,0,5,2459,0,40,0,0.002845528455284553,7,make-hex-3138352e3138352e38302e3233-rr.1u.ms,298,1,73,0,200,
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,32,phishing_email_agent_001301_001400_chunk_input,Bank Of America Online Security Update,1,phishyai-phishing,phishing,0.5231223856554701,0.5231223856554701,0,0,0,1224,0,0,0,0.0,0,,34,0,38,0,200,
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,33,phishing_email_agent_001301_001400_chunk_input,Important Security Alert!,1,phishpuzzer,phishing,0.6434577743611353,0.6434577743611353,0,0,0,3964,0,0,0,0.0,0,,66,0,25,0,200,
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,34,phishing_email_agent_001301_001400_chunk_input,"PO Approval Required: €3,473",0,uberjugaad,phishing,0.5386088203822,0.5386088203822,0,0,0,159,0,0,0,0.0,0,,7,0,28,1,200,
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,35,phishing_email_agent_001301_001400_chunk_input,Atenção: Suspensão de CNH em Processamento - Ação Urgente Requerida! Registro: 43235478.,1,phishing_pot,legitimate,0.31894184735713454,0.6810581526428654,0,0,0,69,0,0,0,0.0,0,,0,0,88,0,200,
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,36,phishing_email_agent_001301_001400_chunk_input,"New Voicemail Message: jose@monkey.org""",1,nazario,legitimate,0.4389990187642741,0.561000981235726,0,0,10,288,0,0,0,0.0,0,monkey.org,20,1,39,1,200,
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,37,phishing_email_agent_001301_001400_chunk_input,Guidance on MySQL Integration with Project Management SaaS,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,610,0,0,0,0.0,0,,14,0,58,0,200,
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,38,phishing_email_agent_001301_001400_chunk_input,Pipeline Update - January 21,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,194,0,0,0,0.0,0,,9,0,28,0,200,
39,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,39,phishing_email_agent_001301_001400_chunk_input,Verwarm je huis met een airco en bespaar flink!,1,phishing_pot,legitimate,0.4468790863114687,0.5531209136885313,0,0,14,11999,0,207,0,0.00075,9,fonts.googleapis.com,1983,1,47,0,200,
40,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,40,phishing_email_agent_001301_001400_chunk_input,"Você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,12000,0,212,0,0.0,0,,1814,0,95,0,200,
41,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,41,phishing_email_agent_001301_001400_chunk_input,Issues with Data Analytics Outputs,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,411,0,0,0,0.0,0,,8,0,34,0,200,
42,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,42,phishing_email_agent_001301_001400_chunk_input,Pipeline Update - February 20,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,10,0,29,0,200,
43,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,43,phishing_email_agent_001301_001400_chunk_input,Problem with Billing Statements,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,306,0,0,0,0.0,0,,5,0,31,0,200,
44,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,44,phishing_email_agent_001301_001400_chunk_input,Project Management Tool Crashes,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,57,0,0,0,0.0,0,,1,0,31,0,200,
45,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,45,phishing_email_agent_001301_001400_chunk_input,Enhance Security Protocols for Medical Data Access,0,tobiasbuek,legitimate,0.36970660350165746,0.6302933964983426,0,0,0,281,0,0,0,0.0,0,,4,0,50,0,200,
46,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,46,phishing_email_agent_001301_001400_chunk_input,Your computer may be at risk ☠️ |❌ Refresh McAfee Antivirus🔔,1,phishyai-outlook,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,547,0,0,0,0.0,0,,11,0,60,1,200,
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,47,phishing_email_agent_001301_001400_chunk_input,Pipeline Update - January 07,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,197,0,0,0,0.0,0,,9,0,28,0,200,
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,48,phishing_email_agent_001301_001400_chunk_input,Re: Mercury Language Integration with IAM Roles,0,rtweera,legitimate,0.4063759709160683,0.5936240290839316,0,0,0,639,0,0,0,0.0,0,,16,0,47,0,200,
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,49,phishing_email_agent_001301_001400_chunk_input,"[Action required] Account Locked [ Details:jose@monkey.org. No.
5365 ]",1,phishpuzzer,legitimate,0.4981098358396688,0.5018901641603313,0,0,0,1423,0,0,0,0.0,0,,10,0,70,0,200,
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,50,phishing_email_agent_001301_001400_chunk_input,Betcha Never Thought to Try This Craft!,1,phishpuzzer,legitimate,0.41650411032164575,0.5834958896783542,0,0,21,4753,0,0,0,0.0,0,allfreekidscrafts.com,85,1,39,1,200,
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,51,phishing_email_agent_001301_001400_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,495,0,0,0,0.0,0,,7,0,23,0,200,
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,52,phishing_email_agent_001301_001400_chunk_input,Concern Over Decrease in Online Engagement,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,454,0,0,0,0.0,0,,7,0,42,0,200,
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,53,phishing_email_agent_001301_001400_chunk_input,RE-VALIDATE,1,phishpuzzer,legitimate,0.3611806463399751,0.6388193536600248,0,0,10,693,0,0,0,0.0,0,monkey.org,16,1,11,0,200,
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,54,phishing_email_agent_001301_001400_chunk_input,Final Reminder: You have Incoming Messages For (jose@monkey.org) On Hold,1,nazario,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,227,0,0,0,0.0,0,,8,0,72,0,200,
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,55,phishing_email_agent_001301_001400_chunk_input,Security Management,1,phishyai-phishing,legitimate,0.3243561080146794,0.6756438919853206,0,0,0,2,0,0,0,0.0,0,,2,0,19,0,200,
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,56,phishing_email_agent_001301_001400_chunk_input,Your attention is required,1,nazario,phishing,0.8123356148172906,0.8123356148172906,0,0,0,453,0,0,0,0.0,0,,11,0,26,1,200,
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,57,phishing_email_agent_001301_001400_chunk_input,Complete Your Washington Mutual Access,1,phishyai-phishing,phishing,0.5431245017365447,0.5431245017365447,0,0,0,1172,0,0,0,0.0,0,,23,0,38,1,200,
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,58,phishing_email_agent_001301_001400_chunk_input,Details on Project Management Software,0,tobiasbuek,legitimate,0.2406517737484475,0.7593482262515525,0,0,0,204,0,0,0,0.0,0,,2,0,38,0,200,
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,59,phishing_email_agent_001301_001400_chunk_input,Welcome to the Star's Weekend Long Reads newsletter,1,phishpuzzer,legitimate,0.41045803586219065,0.5895419641378093,0,0,10,1137,0,0,0,0.0,0,thestar.ca,13,1,51,0,200,
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,60,phishing_email_agent_001301_001400_chunk_input,Respond to this question #250026510836 - Respond Now,1,phishyai-phishing,legitimate,0.45005092547614967,0.5499490745238503,0,0,0,2212,0,0,0,0.00045187528242205153,1,,63,0,52,0,200,
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,61,phishing_email_agent_001301_001400_chunk_input,Re: bad DCC traffic from e-corp.net,0,phishpuzzer,legitimate,0.37435974272631084,0.6256402572736892,0,0,12,1130,0,0,0,0.0017683465959328027,2,www.rhyolite.com,104,1,35,0,200,
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,62,phishing_email_agent_001301_001400_chunk_input,Pipeline Update - February 18,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,197,0,0,0,0.0,0,,10,0,29,0,200,
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,63,phishing_email_agent_001301_001400_chunk_input,Concerns Over Hospital System Security Breach,0,tobiasbuek,legitimate,0.454048102514692,0.5459518974853079,0,0,0,555,0,0,0,0.0,0,,9,0,45,0,200,
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,64,phishing_email_agent_001301_001400_chunk_input,"Fifth Third Bank - Confirm Your Identity -Mon, 04 Dec 2006 13:30:00 -0800",1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,4,0,0,0,0.0,0,,3,0,73,0,200,
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,65,phishing_email_agent_001301_001400_chunk_input,URGENT: API Monitoring Showing Downtime but API Functioning,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,365,0,0,0,0.0,0,,6,0,59,0,200,
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001301_001400/chunk_input.csv,66,phishing_email_agent_001301_001400_chunk_input,Trouble with Asana Task Synchronization,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,504,0,0,0,0.0,0,,10,0,39,0,200,
