row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,11,test,MALICIOUS,90.0,8,USAA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text ('Lock your account until youre-update your account') | Link domain 'customermail.usaa.com' differs from mentioned brand 'USAA' | Typosquatting suspected in 'customermail.usaa.com',"The email exhibits multiple phishing indicators: it impersonates USAA, a well-known brand, with urgency in the body text ('Lock your account until youre-update your account'). The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are critical for verifying sender legitimacy. The body contains a suspicious link and typosquatting ('USAA.Web.Services@customermail.usaa.com'). These elements collectively suggest a high likelihood of phishing.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,12,The 9 biggest signs of autism in adulthood,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, urgent language, or mismatched domains. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. No attachments or harmful content were found. The email content appears informational and unrelated to phishing.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,13,Upgrade Your Mailbox Quota,SUSPICIOUS,75.0,6,,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text ('Attention', 'avoid loss of email data')","The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body contains urgent language ('Attention', 'avoid loss of email data') and a link to upgrade storage limits, which could be a phishing lure. However, no specific malicious links or attachments were found.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,14,Re: [opensuse] A Quick Start - VirtualBox Howto,CLEAN,95.0,0,VirtualBox | openSUSE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate discussion thread related to VirtualBox and openSUSE. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted, but the DMARC policy is set to reject, which is a positive indicator. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,15,[Bug 5817] Poorly faked MTA Received headers,CLEAN,90.0,1,Apache | SpamAssassin,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate communication related to a bug report for SpamAssassin. The link provided points to a valid Apache issue tracker URL, and there are no signs of brand impersonation, typosquatting, or malicious intent. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive indicator. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive signs of phishing.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,16,Suspended Account,MALICIOUS,90.0,8,American Express,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Link domain differs from mentioned brand American Express,"The email exhibits multiple indicators of phishing: it lacks standard headers ('Date', 'Message-ID'), fails SPF and DKIM authentication, and contains a suspicious link. The body text impersonates American Express, urging urgent action to restore account access, which is a common phishing tactic. The absence of attachments reduces risk but does not negate the other suspicious elements.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,17,Don’t forget: you’ve got 10% off your first purchase,SUSPICIOUS,65.0,3,Farfetch UK,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Excessive whitespace in body text,"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks were not found, which raises concerns about its legitimacy. However, DMARC policy is present and set to reject, which adds some credibility. The body text contains excessive whitespace and lacks meaningful content, which is unusual but not definitively malicious. No attachments or links were found, reducing immediate risk.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,18,[clamav-virusdb] Update (daily: 5738),CLEAN,95.0,1,ClamAV,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate ClamAV database update notification. The body content is consistent with expected ClamAV update messages, and no suspicious links or attachments were found. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which aligns with the domain's security posture. Missing 'Date' and 'Message-ID' headers are noted but do not indicate malicious intent in this context.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,19,[ie-rant] hp pavilion issues,CLEAN,95.0,0,HP,SPF: not_found | DKIM: not_found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate technical discussion regarding HP Pavilion issues. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the informal context. The DMARC policy is present and set to 'reject', which adds credibility. Missing 'Date' and 'Message-ID' headers are unusual but not conclusive evidence of phishing.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002041_002060/chunk_input.csv,20,Re: [opensuse] Intel 3945 Wireless Problem opensuse 10.3 - RESOLVED!,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion thread regarding WiFi security. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted, but the DMARC policy is set to reject, which aligns with the domain's security posture. Missing 'Date' and 'Message-ID' headers are unusual but not indicative of phishing in this context.",Analysis completed successfully,,0
