row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
28,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,28,Re: Branching,,,,,,,Analysis completed with errors,,0
29,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,29,Prachtige Oekraïense Meisjes Wachten om Jou te Ontmoeten op Valentijn!,,,,,,,Analysis completed with errors,,0
30,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,30,Secure Medical Data Information,,,,,,,Analysis completed with errors,,0
31,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,31,Problem with Medical Records Access System,,,,,,,Analysis completed with errors,,0
32,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,32,Wear your world with UT graphic tees for less!,,,,,,,Analysis completed with errors,,0
33,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,33,monkey.org update,,,,,,,Analysis completed with errors,,0
34,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,34,Task: March 29th,,,,,,,Analysis completed with errors,,0
35,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,35,Microsoft account unusual signin activity,,,,,,,Analysis completed with errors,,0
36,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,36,Approval needed: Volume discount,,,,,,,Analysis completed with errors,,0
37,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,37,Support Inquiry for H2O AI with PHP 8.0,,,,,,,Analysis completed with errors,,0
38,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,38,Prazo final para retirada do seu pedido na Alfândega.,,,,,,,Analysis completed with errors,,0
39,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,39,Let’s Celebrate You Today!,,,,,,,Analysis completed with errors,,0
40,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,40,WeTransfer File: Revised-002EM Invoice PO-091K43Z9 (Biogen),,,,,,,Analysis completed with errors,,0
41,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,41,Problem with the Home Page of the Website,,,,,,,Analysis completed with errors,,0
42,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,42,We've blocked your account! Your photos and videos will be deleted today,,,,,,,Analysis completed with errors,,0
43,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,43,"Your $2,750.00",,,,,,,Analysis completed with errors,,0
44,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,44,Your Outlook Exceeded,,,,,,,Analysis completed with errors,,0
45,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,45,FINAL WARNING: E-MAIL-DEACTIVATION NOTICE - 90 IN-COMING MAILS PENDING*,,,,,,,Analysis completed with errors,,0
46,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,46,Problem with Barcode Scanner Connection,,,,,,,Analysis completed with errors,,0
47,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,47,Unapproved Access to Medical Data Systems,,,,,,,Analysis completed with errors,,0
48,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,48,"Fifth Third Bank: special announce. [Thu, 30 Nov 2006 10:24:11 -0800]",,,,,,,Analysis completed with errors,,0
49,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,49,﻿Açtion Required06/20/2024 05:56:37,,,,,,,Analysis completed with errors,,0
50,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,50,Encrypted File Transfer Avialable for jose@monkey.org,,,,,,,Analysis completed with errors,,0
51,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,51,Notification of Security Incident,,,,,,,Analysis completed with errors,,0
52,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,52,Request for Security Enhancement Plan,,,,,,,Analysis completed with errors,,0
53,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,53,Question from item: 910131792514!,,,,,,,Analysis completed with errors,,0
54,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,54,Re:Re: Parcel from DHL EXPRESS,,,,,,,Analysis completed with errors,,0
55,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,55,Product Malfunction Inquiry,,,,,,,Analysis completed with errors,,0
56,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,56,Account Verification,,,,,,,Analysis completed with errors,,0
57,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,57,PayPal Support: Wir benötigen noch einige Informationen von Ihnen,,,,,,,Analysis completed with errors,,0
58,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,58,"phishing@pot , Zeitempfindlich: Fordern Sie Ihre 750 ��� Geschenkkarte an, bevor sie abl��uft!",,,,,,,Analysis completed with errors,,0
59,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,59,Boost Security Through Multi-Factor Authentication,,,,,,,Analysis completed with errors,,0
60,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,60,"Atenção, phishing@pot! Bloqueio iminente: Dívida ativa detectada em seu documento. Evite restrições bancárias. | Última chamada: Pendências encontradas em sua declaração de renda. Regularize agora.",,,,,,,Analysis completed with errors,,0
61,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,61,Re: Luis' shorts Re: iPhone hacking Re: [FoRK] Thinking of taking an iPhone on an international trip?,,,,,,,Analysis completed with errors,,0
62,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,62,[Case ID: #BNT-bfdrvkzlxiwud: Update Service Terms and Condtions on monkey.org To Avoid jose@monkey.org being terminated,,,,,,,Analysis completed with errors,,0
63,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,63,Issue with Integration - Seeking Support,,,,,,,Analysis completed with errors,,0
64,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,64,[UAI] CfP: FLAIRS-05 - Evaluation and Refinement of Intelligent Systems,,,,,,,Analysis completed with errors,,0
65,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,65,Pipeline Update - January 28,,,,,,,Analysis completed with errors,,0
66,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,66,Get $50 Survey!!!,,,,,,,Analysis completed with errors,,0
67,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,67,Problem with Campaign Efficiency,,,,,,,Analysis completed with errors,,0
68,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,68,Enhancing Digital Strategies for Brand Growth Effectively,,,,,,,Analysis completed with errors,,0
69,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,69,Marketing Campaigns Performance Concerns,,,,,,,Analysis completed with errors,,0
70,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,70,"PO Approval Required: €13,766",,,,,,,Analysis completed with errors,,0
71,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,71,Request for Updating Billing Information for Marketing Services,,,,,,,Analysis completed with errors,,0
72,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,72,Get in contact with real-life people!,,,,,,,Analysis completed with errors,,0
73,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,73,"RealGM Heads Up: May. 16, 2023",,,,,,,Analysis completed with errors,,0
74,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,74,Overdue: Customer 566943149 - 25 days,,,,,,,Analysis completed with errors,,0
75,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,75,Customer Support Ticket,,,,,,,Analysis completed with errors,,0
76,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,76,Problem with System Access,,,,,,,Analysis completed with errors,,0
77,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,77,Your PayPal Account Is Limited Access,,,,,,,Analysis completed with errors,,0
78,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,78,jose@monkey.org Account De-Activation Notice!!!,,,,,,,Analysis completed with errors,,0
79,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,79,Re: Overdue: Customer 543206211,,,,,,,Analysis completed with errors,,0
80,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,80,"Please Update Your Details. -Sun, 19 Nov 2006 15:56:53 -0800",,,,,,,Analysis completed with errors,,0
81,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,81,Problem during Data Import Process,,,,,,,Analysis completed with errors,,0
82,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,82,Support for Data Issue,,,,,,,Analysis completed with errors,,0
83,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,83,Customer issue: First Services LLC - Product specifications do not match requirements,,,,,,,Analysis completed with errors,,0
84,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,84,"phishing@pot, Rate your Shopping Experience at Temu for Rewards!",,,,,,,Analysis completed with errors,,0
85,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,85,Troubleshooting Issue with Data Analytics Dashboard,,,,,,,Analysis completed with errors,,0
86,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,86,Inadvertent Duplicate Billing Problem Handled,,,,,,,Analysis completed with errors,,0
87,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,87,DHL NOTIFICATION:- YOUR PACKAGE HAS ARRIVED,,,,,,,Analysis completed with errors,,0
88,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,88,FPA NOTICE #1439424,,,,,,,Analysis completed with errors,,0
89,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,89,Get a Free Fire Emergency Kit ��� Limited Time,,,,,,,Analysis completed with errors,,0
90,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,90,Microsoft account unusual signin activity,,,,,,,Analysis completed with errors,,0
91,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,91,Exklusiv f��r unsere Mitglieder: Ihr kostenloses Medicare Kit!,,,,,,,Analysis completed with errors,,0
92,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,92,"Rodrigo F P, você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",,,,,,,Analysis completed with errors,,0
93,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,93,LAST WARNING YOUR EMAIL ADDRESS WILL BE BLOCKED!!!!,,,,,,,Analysis completed with errors,,0
94,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/email_phishing_detection_v3_000101_000200/chunk_input.csv,94,Your MetaMask wallet will be suspended.,,,,,,,Analysis completed with errors,,0
