group_label,feature_a,feature_b,cell_slug,rank,sentence,sentence_score,token_count
HW-P-FN,Authority,Liking,authority__liking,6,more student loan repayments biden administration pause federal student loan repayments late august part debt ceiling deal president biden house speaker kevin mccarthy agreed sunday advertisementchecklistadd these books videos listin good enough reclaiming life work author simone stolzoff explores work become central identities reclaim lives beyond jobs grammarly rahul chowdhury joins forbes talks discuss taken lead growing software risk training,35.11997045392977,98
HW-P-FN,Authority,Liking,authority__liking,7,house grinds halt last week house speaker kevin mccarthy scored major victory passing deal brokered president biden lift debt ceiling,35.11993533388907,20
HW-P-FN,Authority,Liking,authority__liking,8,what else following today president biden house speaker kevin mccarthy agreed deal raise debt ceiling,35.119724613644905,15
HW-P-FN,Authority,Liking,authority__liking,9,advertisement president biden house speaker kevin mccarthy other leaders less than week pull together votes shepherd agreement raise debt ceiling through splintered congress,35.10718675911715,23
HW-P-FN,Authority,Liking,authority__liking,10,president biden house speaker kevin mccarthy struck tentative agreement saturday raise debt ceiling until exchange republican demands spending,35.10718675911715,18
HW-P-FN,Authority,Reciprocity,authority__reciprocity,1,sent national public radio north capitol street washington unsubscribe privacy policy,43.2632730104135,11
HW-P-FN,Authority,Reciprocity,authority__reciprocity,2,unsubscribe newsletter sign more newsletters alerts view browser toronto star newspapers limited,36.35247606738211,12
HW-P-FN,Authority,Reciprocity,authority__reciprocity,3,then morning shortly before scheduled interview adamo writes communications ontario health toronto star interview needs cancelled together numbers records show took emails which civil servants were either providing input copied exchanges arrange handful media interviews moore anderson respond media requests,27.944763619633356,40
HW-P-FN,Authority,Reciprocity,authority__reciprocity,4,toronto star newspapers limited,27.184093137667343,4
HW-P-FN,Authority,Reciprocity,authority__reciprocity,5,verification code phishing votre compte mais doit encore nous vous remercions votre confiance vous souhaitons voyage,23.473598126664214,16
HW-P-FN,Authority,Reciprocity,authority__reciprocity,6,subscribe google follow these steps choose subscribe google enter gmail address into gmail account once logged choose credit card submit purchase address into toronto star unlimited access miss best offer year,18.8910954282911,31
HW-P-FN,Authority,Reciprocity,authority__reciprocity,7,miss steve russell toronto star climate crisis toronto city council voted against more production ontario making happen anyway province greenlighting production boost portlands plant which would worsen pollution downtown ramp toronto carbon emissions,18.855667631036763,33
HW-P-FN,Authority,Reciprocity,authority__reciprocity,8,lance mcmillan toronto star star exclusive city claims developers skipped bill necessary repairs toronto shelter toronto left holding bill money remediation work protect women shelter neighbouring condo developments according lawsuit filed ontario superior court,18.855667631036763,34
HW-P-FN,Authority,Reciprocity,authority__reciprocity,9,toronto star subscription receive digital access breaking alerts mobile access digital crosswords games early access ranked podcasts conveniently credit card subscribe google,18.771540810875827,22
HW-P-FN,Authority,Reciprocity,authority__reciprocity,10,subscribe google follow these steps choose subscribe google enter gmail address into gmail account once logged choose credit card submit purchase address into toronto star unlimited access miss best deals year,18.771540810875827,31
HW-P-FN,Authority,Social Proof,authority__social_proof,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,90.14341991525957,12
HW-P-FN,Authority,Social Proof,authority__social_proof,2,think like would valuable somebody like kissmetrics just wasting time here,72.10077257334615,11
HW-P-FN,Authority,Social Proof,authority__social_proof,3,inclinou para quarto mais belo tinha visto mesmo assim vane preferia orrei fazem parte desta,26.40069450444985,15
HW-P-FN,Authority,Social Proof,authority__social_proof,4,lutou para voltar para convertido ponto alto estreito permanece baixa outro largo estava muito vazia conseguia levar bandeja para quarto como quais podem passar facilmente maiores obras dela,26.244557459163644,28
HW-P-FN,Authority,Social Proof,authority__social_proof,5,mais como acordo para monitorar humor escutar nome abriu olhos voltou novo para realidade,25.449201299172096,14
HW-P-FN,Authority,Social Proof,authority__social_proof,6,agradado como disse minha carta jornais brasileiros rias mais conhecidas encontradas contos fadas onde estava,25.026412131800623,15
HW-P-FN,Authority,Social Proof,authority__social_proof,7,representantes mais primitivos sobretudo estratos posteriores nicho estava parede pedra onde altar tinha estado calor convidava entrar,24.822748187869024,17
HW-P-FN,Authority,Social Proof,authority__social_proof,8,estavam dormentes quando pegou gasolina ergueu mais favor como fortaleza bronze,24.317527527875242,11
HW-P-FN,Authority,Social Proof,authority__social_proof,9,serve minha fortuna para tornar mais breve goldfuss quis,17.821447508518055,9
HW-P-FN,Authority,Social Proof,authority__social_proof,10,quando tenho estar preparada para isso foda sorriu empurrou volta cama,17.769887903899605,11
HW-P-FN,Authority,Scarcity,authority__scarcity,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,50.47194762135812,12
HW-P-FN,Authority,Scarcity,authority__scarcity,2,think like would valuable somebody like kissmetrics just wasting time here,40.367127999991375,11
HW-P-FN,Authority,Scarcity,authority__scarcity,3,offensive when look back through iranian eyes what they golden opportunity deal united states blow redefine geopolitics persian gulf reposition shia muslim world,6.398091166684872,23
HW-P-FN,Authority,Scarcity,authority__scarcity,4,between iranian military possibility unrest among shia region situation saudi arabia rest peninsula uneasy least,6.398091166684872,15
HW-P-FN,Authority,Scarcity,authority__scarcity,5,they could same thing iraq were united iranian satellite would more difficult achieve would require active cooperation withdrawing,6.398091166684872,18
HW-P-FN,Authority,Scarcity,authority__scarcity,6,united states cannot permit iranian hegemony over persian gulf sustain forces iraq indefinitely under these circumstances united states four choices apart status,6.398091166684872,22
HW-P-FN,Authority,Scarcity,authority__scarcity,7,halt counterinsurgency operations iraq redeploy forces south west kuwait block iranian moves region,6.398091166684872,13
HW-P-FN,Authority,Scarcity,authority__scarcity,8,each cedes much iraq shiite iranian power represents some degree psychological defeat united states else rests risky assumption,6.398091166684872,18
HW-P-FN,Authority,Scarcity,authority__scarcity,9,united states options negotiate settlement acceptable iran live consequences raise massive army invade iran live current twilight world between iranian hegemony iran,6.398091166684872,22
HW-P-FN,Authority,Scarcity,authority__scarcity,10,shawl somewhere over rainbow blanket granny square never forget tell favorite holiday tell what stitch thanksgiving fall colors christmas easter fourth july halloween crochet stress away simple scarf brighten mood happy flower block happy relaxing crochet patterns winter monet throw work crochet afghans crochet poncho crochet accessory make again again goodbye stress gorgeous,4.858341902625159,53
HW-P-FN,Authority,Commitment,authority__commitment,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,15.348177555097216,12
HW-P-FN,Authority,Commitment,authority__commitment,2,think like would valuable somebody like kissmetrics just wasting time here,12.280031911156762,11
HW-P-FN,Authority,Commitment,authority__commitment,3,upgrade paid satirical conformity plus trad remaking life earrings wear everything sara petersen preview weekend,4.434056390508042,15
HW-P-FN,Authority,Commitment,authority__commitment,4,start trial subscription gets weekly subscriber threads ability post comments engage pursuit community monthly amas other extras like comment restack sara petersen market street francisco unsubscribe,4.434056390508042,26
HW-P-FN,Authority,Commitment,authority__commitment,5,says what gives better chance money than lottery jackpot next says what makes more likely money than lottery jackpot final says what great activity both game nights date nights pieces together says million dollar puzzle simple,3.910837649979939,36
HW-P-FN,Authority,Commitment,authority__commitment,6,order puzzle together when revealed scan much dough,3.910837649979939,8
HW-P-FN,Authority,Commitment,authority__commitment,7,every puzzle cash prize like money money money only,3.910837649979939,9
HW-P-FN,Authority,Commitment,authority__commitment,8,million dollar puzzle became thing,3.910837649979939,5
HW-P-FN,Authority,Commitment,authority__commitment,9,como tinha olhar desejou todas suas todo aparato motor perceptivo cognitivo comanda enre essas belas coisas,3.2296396689660383,16
HW-P-FN,Authority,Commitment,authority__commitment,10,vamos reunir todo pessoal todas fala nesse devo supor houve algo errado certo,3.2296396689660383,13
HW-P-FN,Liking,Liking,liking__liking,1,sent national public radio north capitol street washington unsubscribe privacy policy,75.8930513941175,11
HW-P-FN,Liking,Liking,liking__liking,2,those aged older were vastly overrepresented among real estate investors ontario making cent despite being just cent population recent statistics canada showed,34.437605306361945,22
HW-P-FN,Liking,Liking,liking__liking,3,considering example average cancer researcher makes roughly money year just over half required money income comfortably lease apartment toronto barely enough meet money salary uncomfortably rent wouldn surprising today youth real estate more lucrative than their,27.006451588392036,36
HW-P-FN,Liking,Liking,liking__liking,4,each week bring analysis expert advice need navigate renting buying owning just getting around toronto plus more star essential real estate coverage,27.006208530084685,22
HW-P-FN,Liking,Liking,liking__liking,5,unsubscribe newsletter sign more newsletters alerts view browser toronto star newspapers limited,26.871109642688634,12
HW-P-FN,Liking,Liking,liking__liking,6,then morning shortly before scheduled interview adamo writes communications ontario health toronto star interview needs cancelled together numbers records show took emails which civil servants were either providing input copied exchanges arrange handful media interviews moore anderson respond media requests,26.735699180157845,40
HW-P-FN,Liking,Liking,liking__liking,7,must reads steve russell toronto star health death ontario what closure means future emergency care signatures lawn signs massive highway signs later minden residents gathered mourn emergency department they frantically tried save,26.73454953359663,32
HW-P-FN,Liking,Liking,liking__liking,8,miss steve russell toronto star climate crisis toronto city council voted against more production ontario making happen anyway province greenlighting production boost portlands plant which would worsen pollution downtown ramp toronto carbon emissions,26.733560302834658,33
HW-P-FN,Liking,Liking,liking__liking,9,lance mcmillan toronto star star exclusive city claims developers skipped bill necessary repairs toronto shelter toronto left holding bill money remediation work protect women shelter neighbouring condo developments according lawsuit filed ontario superior court,26.733560302834658,34
HW-P-FN,Liking,Liking,liking__liking,10,martin scorsese palme taxi driver debuted film killers flower moon starring leonardo dicaprio festival screened outside competition daily cover getty imagesstay alive until america property barons plan survive commercial real estate crisisread articletoplineas millions americans stayed home avoid covid-19 most iconic buildings nation capital union station virtually empty,26.43141543801657,48
HW-P-FN,Liking,Reciprocity,liking__reciprocity,1,sent national public radio north capitol street washington unsubscribe privacy policy,43.94670325480719,11
HW-P-FN,Liking,Reciprocity,liking__reciprocity,2,then morning shortly before scheduled interview adamo writes communications ontario health toronto star interview needs cancelled together numbers records show took emails which civil servants were either providing input copied exchanges arrange handful media interviews moore anderson respond media requests,28.101165396290174,40
HW-P-FN,Liking,Reciprocity,liking__reciprocity,3,phillips concludes there something else would strengthen mayor hand high turnout voter engagement plummeted since john tory first beat ford chow election cent then desperately cent election last year,25.039585586325657,29
HW-P-FN,Liking,Reciprocity,liking__reciprocity,4,verification code phishing votre compte mais doit encore nous vous remercions votre confiance vous souhaitons voyage,23.52631323103994,16
HW-P-FN,Liking,Reciprocity,liking__reciprocity,5,unsubscribe newsletter sign more newsletters alerts view browser toronto star newspapers limited,19.19579687449812,12
HW-P-FN,Liking,Reciprocity,liking__reciprocity,6,miss steve russell toronto star climate crisis toronto city council voted against more production ontario making happen anyway province greenlighting production boost portlands plant which would worsen pollution downtown ramp toronto carbon emissions,18.99147827394991,33
HW-P-FN,Liking,Reciprocity,liking__reciprocity,7,lance mcmillan toronto star star exclusive city claims developers skipped bill necessary repairs toronto shelter toronto left holding bill money remediation work protect women shelter neighbouring condo developments according lawsuit filed ontario superior court,18.99147827394991,34
HW-P-FN,Liking,Reciprocity,liking__reciprocity,8,subscribe google follow these steps choose subscribe google enter gmail address into gmail account once logged choose credit card submit purchase address into toronto star unlimited access miss best offer year,18.42124545883744,31
HW-P-FN,Liking,Reciprocity,liking__reciprocity,9,those aged older were vastly overrepresented among real estate investors ontario making cent despite being just cent population recent statistics canada showed,18.28734930440748,22
HW-P-FN,Liking,Reciprocity,liking__reciprocity,10,more reported cent ontario recreational markets balanced,18.240367813397043,7
HW-P-FN,Liking,Social Proof,liking__social_proof,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,90.17759558013763,12
HW-P-FN,Liking,Social Proof,liking__social_proof,2,think like would valuable somebody like kissmetrics just wasting time here,63.10810308763095,11
HW-P-FN,Liking,Social Proof,liking__social_proof,3,inclinou para quarto mais belo tinha visto mesmo assim vane preferia orrei fazem parte desta,26.568676793500675,15
HW-P-FN,Liking,Social Proof,liking__social_proof,4,lutou para voltar para convertido ponto alto estreito permanece baixa outro largo estava muito vazia conseguia levar bandeja para quarto como quais podem passar facilmente maiores obras dela,26.414881396662786,28
HW-P-FN,Liking,Social Proof,liking__social_proof,5,mais como acordo para monitorar humor escutar nome abriu olhos voltou novo para realidade,25.670818978441595,14
HW-P-FN,Liking,Social Proof,liking__social_proof,6,agradado como disse minha carta jornais brasileiros rias mais conhecidas encontradas contos fadas onde estava,25.220053940553182,15
HW-P-FN,Liking,Social Proof,liking__social_proof,7,representantes mais primitivos sobretudo estratos posteriores nicho estava parede pedra onde altar tinha estado calor convidava entrar,24.949471828827804,17
HW-P-FN,Liking,Social Proof,liking__social_proof,8,estavam dormentes quando pegou gasolina ergueu mais favor como fortaleza bronze,24.53378850560239,11
HW-P-FN,Liking,Social Proof,liking__social_proof,9,tema para namoro casamento grupos homens mulheres regularizar garganta quando lembrou corpo molhado deslizando forma natural engenho natural logo encontrou metro disse terminantemente depois ergueu jornal mais alto jogou seus exaustiva atributos,23.13998808261202,32
HW-P-FN,Liking,Social Proof,liking__social_proof,10,serve minha fortuna para tornar mais breve goldfuss quis,17.9367417434903,9
HW-P-FN,Liking,Scarcity,liking__scarcity,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,50.51466667636716,12
HW-P-FN,Liking,Scarcity,liking__scarcity,2,think like would valuable somebody like kissmetrics just wasting time here,40.401889245852445,11
HW-P-FN,Liking,Scarcity,liking__scarcity,3,offensive when look back through iranian eyes what they golden opportunity deal united states blow redefine geopolitics persian gulf reposition shia muslim world,6.403816107924349,23
HW-P-FN,Liking,Scarcity,liking__scarcity,4,between iranian military possibility unrest among shia region situation saudi arabia rest peninsula uneasy least,6.403816107924349,15
HW-P-FN,Liking,Scarcity,liking__scarcity,5,they could same thing iraq were united iranian satellite would more difficult achieve would require active cooperation withdrawing,6.403816107924349,18
HW-P-FN,Liking,Scarcity,liking__scarcity,6,united states cannot permit iranian hegemony over persian gulf sustain forces iraq indefinitely under these circumstances united states four choices apart status,6.403816107924349,22
HW-P-FN,Liking,Scarcity,liking__scarcity,7,halt counterinsurgency operations iraq redeploy forces south west kuwait block iranian moves region,6.403816107924349,13
HW-P-FN,Liking,Scarcity,liking__scarcity,8,each cedes much iraq shiite iranian power represents some degree psychological defeat united states else rests risky assumption,6.403816107924349,18
HW-P-FN,Liking,Scarcity,liking__scarcity,9,united states options negotiate settlement acceptable iran live consequences raise massive army invade iran live current twilight world between iranian hegemony iran,6.403816107924349,22
HW-P-FN,Liking,Scarcity,liking__scarcity,10,shawl somewhere over rainbow blanket granny square never forget tell favorite holiday tell what stitch thanksgiving fall colors christmas easter fourth july halloween crochet stress away simple scarf brighten mood happy flower block happy relaxing crochet patterns winter monet throw work crochet afghans crochet poncho crochet accessory make again again goodbye stress gorgeous,4.862465568976354,53
HW-P-FN,Liking,Commitment,liking__commitment,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,15.351721873993757,12
HW-P-FN,Liking,Commitment,liking__commitment,2,think like would valuable somebody like kissmetrics just wasting time here,12.282338020020038,11
HW-P-FN,Liking,Commitment,liking__commitment,3,upgrade paid satirical conformity plus trad remaking life earrings wear everything sara petersen preview weekend,4.434936299702259,15
HW-P-FN,Liking,Commitment,liking__commitment,4,start trial subscription gets weekly subscriber threads ability post comments engage pursuit community monthly amas other extras like comment restack sara petersen market street francisco unsubscribe,4.434936299702259,26
HW-P-FN,Liking,Commitment,liking__commitment,5,says what gives better chance money than lottery jackpot next says what makes more likely money than lottery jackpot final says what great activity both game nights date nights pieces together says million dollar puzzle simple,3.912147940010156,36
HW-P-FN,Liking,Commitment,liking__commitment,6,order puzzle together when revealed scan much dough,3.912147940010156,8
HW-P-FN,Liking,Commitment,liking__commitment,7,every puzzle cash prize like money money money only,3.912147940010156,9
HW-P-FN,Liking,Commitment,liking__commitment,8,million dollar puzzle became thing,3.912147940010156,5
HW-P-FN,Liking,Commitment,liking__commitment,9,como tinha olhar desejou todas suas todo aparato motor perceptivo cognitivo comanda enre essas belas coisas,3.2279302642471657,16
HW-P-FN,Liking,Commitment,liking__commitment,10,vamos reunir todo pessoal todas fala nesse devo supor houve algo errado certo,3.2279302642471657,13
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,1,sent national public radio north capitol street washington unsubscribe privacy policy,43.22790039885898,11
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,2,unsubscribe newsletter sign more newsletters alerts view browser toronto star newspapers limited,36.3233752773566,12
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,3,then morning shortly before scheduled interview adamo writes communications ontario health toronto star interview needs cancelled together numbers records show took emails which civil servants were either providing input copied exchanges arrange handful media interviews moore anderson respond media requests,27.92405022866596,40
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,4,toronto star newspapers limited,27.162246696387285,4
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,5,verification code phishing votre compte mais doit encore nous vous remercions votre confiance vous souhaitons voyage,23.456050978519922,16
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,6,subscribe google follow these steps choose subscribe google enter gmail address into gmail account once logged choose credit card submit purchase address into toronto star unlimited access miss best offer year,18.87653113410439,31
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,7,miss steve russell toronto star climate crisis toronto city council voted against more production ontario making happen anyway province greenlighting production boost portlands plant which would worsen pollution downtown ramp toronto carbon emissions,18.841713777981866,33
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,8,lance mcmillan toronto star star exclusive city claims developers skipped bill necessary repairs toronto shelter toronto left holding bill money remediation work protect women shelter neighbouring condo developments according lawsuit filed ontario superior court,18.841713777981866,34
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,9,toronto star subscription receive digital access breaking alerts mobile access digital crosswords games early access ranked podcasts conveniently credit card subscribe google,18.757068688613508,22
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,10,subscribe google follow these steps choose subscribe google enter gmail address into gmail account once logged choose credit card submit purchase address into toronto star unlimited access miss best deals year,18.757068688613508,31
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,90.59384887343118,12
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,2,think like would valuable somebody like kissmetrics just wasting time here,54.33005633175589,11
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,3,inclinou para quarto mais belo tinha visto mesmo assim vane preferia orrei fazem parte desta,24.749817832813523,15
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,4,lutou para voltar para convertido ponto alto estreito permanece baixa outro largo estava muito vazia conseguia levar bandeja para quarto como quais podem passar facilmente maiores obras dela,24.60853026634914,28
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,5,agradado como disse minha carta jornais brasileiros rias mais conhecidas encontradas contos fadas onde estava,23.203570843052663,15
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,6,mais como acordo para monitorar humor escutar nome abriu olhos voltou novo para realidade,23.11907121464119,14
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,7,representantes mais primitivos sobretudo estratos posteriores nicho estava parede pedra onde altar tinha estado calor convidava entrar,23.012435580238453,17
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,8,estavam dormentes quando pegou gasolina ergueu mais favor como fortaleza bronze,21.48130089726868,11
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,9,quando tenho estar preparada para isso foda sorriu empurrou volta cama,16.66386751770226,11
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,10,serve minha fortuna para tornar mais breve goldfuss quis,16.527231990017636,9
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,50.74861715588392,12
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,2,think like would valuable somebody like kissmetrics just wasting time here,40.58523314630378,11
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,3,were greeted leis warm welcome hotel staff,9.176344912209489,7
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,4,offensive when look back through iranian eyes what they golden opportunity deal united states blow redefine geopolitics persian gulf reposition shia muslim world,6.4356128839005615,23
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,5,between iranian military possibility unrest among shia region situation saudi arabia rest peninsula uneasy least,6.4356128839005615,15
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,6,they could same thing iraq were united iranian satellite would more difficult achieve would require active cooperation withdrawing,6.4356128839005615,18
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,7,united states cannot permit iranian hegemony over persian gulf sustain forces iraq indefinitely under these circumstances united states four choices apart status,6.4356128839005615,22
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,8,halt counterinsurgency operations iraq redeploy forces south west kuwait block iranian moves region,6.4356128839005615,13
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,9,each cedes much iraq shiite iranian power represents some degree psychological defeat united states else rests risky assumption,6.4356128839005615,18
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,10,united states options negotiate settlement acceptable iran live consequences raise massive army invade iran live current twilight world between iranian hegemony iran,6.4356128839005615,22
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,15.46507483784262,12
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,2,think like would valuable somebody like kissmetrics just wasting time here,12.37034877981782,11
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,3,upgrade paid satirical conformity plus trad remaking life earrings wear everything sara petersen preview weekend,4.446679906910968,15
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,4,start trial subscription gets weekly subscriber threads ability post comments engage pursuit community monthly amas other extras like comment restack sara petersen market street francisco unsubscribe,4.446679906910968,26
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,5,like seems fully aware baking small children while wearing white lace frocks uncannily blissed facial expression fantasy,4.282203315436291,17
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,6,also selling fantasy,4.282203315436291,3
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,7,says what gives better chance money than lottery jackpot next says what makes more likely money than lottery jackpot final says what great activity both game nights date nights pieces together says million dollar puzzle simple,3.9419995373755428,36
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,8,order puzzle together when revealed scan much dough,3.9419995373755428,8
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,9,every puzzle cash prize like money money money only,3.9419995373755428,9
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,10,million dollar puzzle became thing,3.9419995373755428,5
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,90.14341991525957,12
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,2,think like would valuable somebody like kissmetrics just wasting time here,72.10077257334615,11
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,3,inclinou para quarto mais belo tinha visto mesmo assim vane preferia orrei fazem parte desta,26.40069450444985,15
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,4,lutou para voltar para convertido ponto alto estreito permanece baixa outro largo estava muito vazia conseguia levar bandeja para quarto como quais podem passar facilmente maiores obras dela,26.244557459163644,28
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,5,mais como acordo para monitorar humor escutar nome abriu olhos voltou novo para realidade,25.449201299172096,14
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,6,agradado como disse minha carta jornais brasileiros rias mais conhecidas encontradas contos fadas onde estava,25.026412131800623,15
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,7,representantes mais primitivos sobretudo estratos posteriores nicho estava parede pedra onde altar tinha estado calor convidava entrar,24.822748187869024,17
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,8,estavam dormentes quando pegou gasolina ergueu mais favor como fortaleza bronze,24.317527527875242,11
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,9,serve minha fortuna para tornar mais breve goldfuss quis,17.821447508518055,9
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,10,quando tenho estar preparada para isso foda sorriu empurrou volta cama,17.769887903899605,11
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,1,idea crawler crawls millions websites daily started free trial mixpanel almost instantly,50.451599969338886,12
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,2,think like would valuable somebody like kissmetrics just wasting time here,40.349718911022066,11
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,3,were greeted leis warm welcome hotel staff,9.09985294204866,7
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,4,salesguy here salesloft sales intelligence tool testing,8.7158753490794,7
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,5,offensive when look back through iranian eyes what they golden opportunity deal united states blow redefine geopolitics persian gulf reposition shia muslim world,6.410811727563897,23
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,6,between iranian military possibility unrest among shia region situation saudi arabia rest peninsula uneasy least,6.410811727563897,15
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,7,they could same thing iraq were united iranian satellite would more difficult achieve would require active cooperation withdrawing,6.410811727563897,18
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,8,united states cannot permit iranian hegemony over persian gulf sustain forces iraq indefinitely under these circumstances united states four choices apart status,6.410811727563897,22
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,9,halt counterinsurgency operations iraq redeploy forces south west kuwait block iranian moves region,6.410811727563897,13
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,10,each cedes much iraq shiite iranian power represents some degree psychological defeat united states else rests risky assumption,6.410811727563897,18
