group_label,feature_a,feature_b,cell_slug,rank,phrase,phrase_len,log_ratio_score,weighted_group_count,weighted_background_count,group_doc_count,background_doc_count
HW-P-FN,Authority,Liking,authority__liking,10,trial mixpanel almost,3,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Liking,authority__liking,11,almost instantly,2,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Liking,authority__liking,12,millions websites,2,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Liking,authority__liking,13,would valuable somebody,3,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Liking,authority__liking,14,think like,2,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Liking,authority__liking,15,kissmetrics just,2,8.166958878122399,56.0,0.0,10,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,1,toronto star,2,9.867934351620004,174.28904500000004,0.0,69,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,2,unsubscribe newsletter,2,9.274363338938867,96.26430500000002,0.0,54,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,3,subscribe google,2,9.16942510941019,86.67347199999999,0.0,22,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,4,money week,2,8.922529658019787,67.70906699999996,0.0,58,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,5,floor toronto,2,8.905325198149912,66.55396199999997,0.0,69,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,6,view online,2,8.892341546213236,65.695305,0.0,71,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,7,wasting time,2,8.812973804784397,60.682002000000004,0.0,15,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,8,public radio,2,8.781804152059928,58.819431999999985,0.0,62,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,9,star newspapers,2,8.763315616718668,57.741754999999976,0.0,60,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,10,newspapers limited,2,8.763315616718668,57.741754999999976,0.0,60,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,11,visit hear live,3,8.748335911415671,56.883098,0.0,62,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,12,radio north,2,8.748335911415671,56.883098,0.0,62,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,13,washington unsubscribe,2,8.748335911415671,56.883098,0.0,62,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,14,north capitol,2,8.748335911415671,56.883098,0.0,62,0
HW-P-FN,Authority,Reciprocity,authority__reciprocity,15,local station,2,8.748335911415671,56.883098,0.0,62,0
HW-P-FN,Authority,Social Proof,authority__social_proof,1,almost instantly,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,2,kissmetrics just,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,3,idea crawler crawls,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,4,trial mixpanel,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,5,daily started free,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,6,like kissmetrics,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,7,websites daily started,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,8,started free trial,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,9,think like would,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,10,valuable somebody,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,11,just wasting time,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,12,crawls millions websites,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,13,somebody like,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,14,wasting time here,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Social Proof,authority__social_proof,15,would valuable,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,1,almost instantly,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,2,kissmetrics just,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,3,idea crawler crawls,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,4,trial mixpanel,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,5,daily started free,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,6,like kissmetrics,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,7,websites daily started,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,8,started free trial,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,9,think like would,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,10,valuable somebody,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,11,just wasting time,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,12,crawls millions websites,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,13,somebody like,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,14,wasting time here,3,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Scarcity,authority__scarcity,15,would valuable,2,8.693576676037397,31.388496000000004,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,1,wasting time,2,7.660759746084324,10.040241999999996,0.0,15,0
HW-P-FN,Authority,Commitment,authority__commitment,2,almost instantly,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,3,kissmetrics just,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,4,idea crawler crawls,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,5,trial mixpanel,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,6,daily started free,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,7,like kissmetrics,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,8,websites daily started,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,9,started free trial,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,10,think like would,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,11,valuable somebody,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,12,crawls millions websites,3,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,13,somebody like,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,14,would valuable,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Authority,Commitment,authority__commitment,15,time here,2,7.5968801097082075,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Liking,liking__liking,1,unsubscribe newsletter,2,8.55119194876184,110.99509899999998,0.0,68,0
HW-P-FN,Liking,Liking,liking__liking,2,real estate,2,8.514525465193493,106.99864799999999,0.0,43,0
HW-P-FN,Liking,Liking,liking__liking,3,sign here,2,8.466634672811292,101.99469699999997,0.0,98,0
HW-P-FN,Liking,Liking,liking__liking,4,public radio,2,8.43678594326637,98.99497799999997,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,5,toronto star,2,8.405999866975687,95.99344300000001,0.0,43,0
HW-P-FN,Liking,Liking,liking__liking,6,looking more,2,8.395552932933278,94.99572199999999,0.0,95,0
HW-P-FN,Liking,Liking,liking__liking,7,radio north,2,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,8,north capitol street,3,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,9,washington unsubscribe,2,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,10,sent national public,3,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,11,capitol street washington,3,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,12,view online,2,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,13,unsubscribe privacy,2,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,14,message because subscribed,3,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Liking,liking__liking,15,received message because,3,8.384972028120728,93.99577499999998,0.0,94,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,1,toronto star,2,9.95200774634041,186.50925531212195,0.0,73,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,2,unsubscribe newsletter,2,9.410910306772145,108.56455065315797,0.0,65,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,3,subscribe google,2,9.1396528971419,82.76943245205999,0.0,22,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,4,view online,2,9.00907207685203,72.636034863301,0.0,80,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,5,public radio,2,8.955465098447235,68.844241726338,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,6,floor toronto,2,8.95463951485912,68.78742025306195,0.0,73,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,7,forward friend,2,8.914827259334407,66.10224586388702,0.0,73,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,8,visit hear live,3,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,9,radio north,2,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,10,washington unsubscribe,2,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,11,north capitol,2,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,12,local station,2,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,13,more great content,3,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,14,they sign,2,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Reciprocity,liking__reciprocity,15,check newsletter offerings,3,8.889018059501987,64.417772655183,0.0,71,0
HW-P-FN,Liking,Social Proof,liking__social_proof,1,prime publishing,2,9.177198023420376,64.32446305441199,0.0,26,0
HW-P-FN,Liking,Social Proof,liking__social_proof,2,almost instantly,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,3,kissmetrics just,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,4,idea crawler crawls,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,5,trial mixpanel,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,6,daily started free,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,7,like kissmetrics,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,8,websites daily started,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,9,started free trial,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,10,think like would,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,11,valuable somebody,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,12,just wasting time,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,13,crawls millions websites,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,14,somebody like,2,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Social Proof,liking__social_proof,15,wasting time here,3,9.033827136455681,55.73147999999999,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,1,almost instantly,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,2,kissmetrics just,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,3,idea crawler crawls,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,4,trial mixpanel,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,5,daily started free,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,6,like kissmetrics,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,7,websites daily started,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,8,started free trial,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,9,think like would,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,10,valuable somebody,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,11,just wasting time,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,12,crawls millions websites,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,13,somebody like,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,14,wasting time here,3,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Scarcity,liking__scarcity,15,would valuable,2,8.701062954383675,31.388496000000004,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,1,wasting time,2,7.662185182155142,10.040210903499998,0.0,15,0
HW-P-FN,Liking,Commitment,liking__commitment,2,almost instantly,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,3,kissmetrics just,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,4,idea crawler crawls,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,5,trial mixpanel,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,6,daily started free,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,7,like kissmetrics,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,8,websites daily started,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,9,started free trial,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,10,think like would,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,11,valuable somebody,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,12,crawls millions websites,3,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,13,somebody like,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,14,would valuable,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Liking,Commitment,liking__commitment,15,time here,2,7.598308639888412,9.418311999999998,0.0,10,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,1,toronto star,2,9.860595822608252,174.28904500000004,0.0,69,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,2,unsubscribe newsletter,2,9.267024809927117,96.26430500000002,0.0,54,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,3,subscribe google,2,9.162086580398439,86.67347199999999,0.0,22,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,4,money week,2,8.915191129008036,67.70906699999996,0.0,58,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,5,floor toronto,2,8.897986669138161,66.55396199999997,0.0,69,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,6,view online,2,8.885003017201484,65.695305,0.0,71,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,7,wasting time,2,8.805635275772646,60.682002000000004,0.0,15,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,8,public radio,2,8.774465623048178,58.819431999999985,0.0,62,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,9,star newspapers,2,8.755977087706917,57.741754999999976,0.0,60,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,10,newspapers limited,2,8.755977087706917,57.741754999999976,0.0,60,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,11,visit hear live,3,8.74099738240392,56.883098,0.0,62,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,12,radio north,2,8.74099738240392,56.883098,0.0,62,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,13,washington unsubscribe,2,8.74099738240392,56.883098,0.0,62,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,14,north capitol,2,8.74099738240392,56.883098,0.0,62,0
HW-P-FN,Reciprocity,Reciprocity,reciprocity__reciprocity,15,local station,2,8.74099738240392,56.883098,0.0,62,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,1,subscribe google,2,9.279513645005213,68.407973356104,0.0,22,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,2,money shop,2,9.266456663062852,67.520447924324,0.0,14,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,3,almost instantly,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,4,kissmetrics just,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,5,idea crawler crawls,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,6,trial mixpanel,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,7,daily started free,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,8,like kissmetrics,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,9,websites daily started,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,10,started free trial,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,11,think like would,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,12,valuable somebody,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,13,just wasting time,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,14,crawls millions websites,3,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Social Proof,reciprocity__social_proof,15,somebody like,2,9.073619085934196,55.676681075280015,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,1,almost instantly,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,2,kissmetrics just,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,3,idea crawler crawls,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,4,trial mixpanel,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,5,daily started free,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,6,like kissmetrics,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,7,websites daily started,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,8,started free trial,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,9,think like would,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,10,valuable somebody,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,11,just wasting time,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,12,crawls millions websites,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,13,somebody like,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,14,wasting time here,3,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Scarcity,reciprocity__scarcity,15,would valuable,2,8.740688256445399,31.357798489391993,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,1,wasting time,2,7.71401156034098,9.998578773539997,0.0,15,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,2,almost instantly,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,3,kissmetrics just,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,4,idea crawler crawls,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,5,trial mixpanel,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,6,daily started free,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,7,like kissmetrics,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,8,websites daily started,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,9,started free trial,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,10,think like would,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,11,valuable somebody,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,12,crawls millions websites,3,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,13,somebody like,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,14,would valuable,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Reciprocity,Commitment,reciprocity__commitment,15,time here,2,7.653335158284918,9.409351096799998,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,1,almost instantly,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,2,kissmetrics just,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,3,idea crawler crawls,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,4,trial mixpanel,2,9.030974604989423,55.73147999999999,0.0,10,0
