Body,label,category,data source
Immediate action needed! Your AltBalaji sub will be deactivated. Pay Rs. 149 at http://altbalaji-secure.in now!,1,Subscription Scam,AIFraud
Get Rs. 4 lakh loan instantly! No paperwork needed. Apply: http://easycash.bharatfunds.in or call 9870123456 now!,1,Loan Scam,AIFraud
URGENT! Your ICICI credit card is blocked. Verify details immediately: http://icici-cardverify.in or call 1800-123-4567.,1,Phishing,AIFraud
Critical! Your BSNL connection will be blocked in 24 hours. Pay dues at http://bsnl-quickpay.org now!,1,Service Fraud,AIFraud
LAST CHANCE: Your SBI loan EMI is overdue. Pay now at http://sbi-loanpay.in or face legal action!,1,Financial Fraud,AIFraud
Act Fast! Remote job with ₹600/day. Don’t let others take it! Apply: http://indiaremotehiring.net,1,Job Offer Scam,AIFraud
Danger! Hacker activity on your mobile. Call 1-844-555-1122 immediately to block unauthorized access!,1,Tech Support Scam,AIFraud
"Golden Opportunity! Work in Pune, earn ₹35,000/month. Apply before it’s gone: http://punejobshub.in",1,Job Offer Scam,AIFraud
CRITICAL! Your Kotak Bank account needs verification. Click: http://kotak-safebank.in or face legal action.,1,Phishing,AIFraud
WARNING! Your Axis Bank login failed. Secure your account before it’s locked: http://axis-logincheck.co.in. Act fast!,1,Phishing,AIFraud
"Didi, I’ve been kidnapped in Jaipur. They’re asking Rs. 20,000 ransom. Pay at http://rescue-rajasthan.net or I’m gone. Help me!",1,Emotional Manipulation,AIFraud
Hurry! Your Dish TV pack expires in 2 hours. Renew at http://dishtv-fastpay.in to avoid interruption!,1,Service Fraud,AIFraud
Emergency! Your PAN is being misused. Call 1800-555-1234 or visit http://pan-safenow.in to stop fraud!,1,Identity Theft,AIFraud
"Dream Job! Earn ₹50,000/month with zero investment. Hurry, limited slots! Apply: http://indiajobsecure.net",1,Job Offer Scam,AIFraud
This is TRAI. Your mobile number will be blocked due to KYC failure. Update now at http://trai-kycupdate.in. Don’t lose service!,1,Impersonation,AIFraud
Danger! Your electricity meter is flagged for tampering. Verify at http://powercheck-ind.org or face penalty!,1,Service Fraud,AIFraud
"Need money? Rs. 3 lakh loan ready! Don’t delay, click: http://fastmoney.quickcredit.co.in or risk missing out!",1,Loan Scam,AIFraud
Your Voot account is expiring in 2 hours! Save it now for Rs. 49 at http://voot-urgentrenew.co.in. Act fast!,1,Subscription Scam,AIFraud
"Your Zee5 subscription payment failed. Avoid suspension, update details now at http://zee5-indiafix.com. Hurry!",1,Subscription Scam,AIFraud
PAN Card Update Required! Avoid legal action. Submit details at http://panverify-india.org within 24 hours. Income Tax Dept.,1,Impersonation,AIFraud
"EMERGENCY: Rs. 10,000 debited from your HDFC account. Not you? Click http://hdfc-transactverify.in to stop it!",1,Financial Fraud,AIFraud
"Job Alert! Earn ₹30,000/month from home. No experience needed. Apply now: http://quickjobindia.co",1,Job Offer Scam,AIFraud
"Reliance Jio: Claim your free 10GB data now! Limited offer, click: http://jio-freepack.in. Don’t miss out!",1,Phishing,AIFraud
Your BlueDart shipment is stuck! Verify details urgently at http://bluedart-securetrack.in or face delivery failure.,1,Fake Delivery Scam,AIFraud
Don’t miss out! Rs. 4 lakh lottery win awaits you. Click http://luckydrawindia.getcash.in to claim before someone else does!,1,Lottery Scam,AIFraud
URGENT! Work-from-home job in Delhi. ₹500/day guaranteed. Don’t miss out! Click: http://delhiearnfast.in,1,Job Offer Scam,AIFraud
Immediate action needed! Invest now for 10x profits in 72 hrs. Don’t delay: http://quickgain-pune.com,1,Investment Scams,AIFraud
URGENT: SBI fraud alert! Suspicious activity detected. Verify identity at http://sbi-securecheck.in or lose funds!,1,Financial Fraud,AIFraud
WARNING: Your Axis Bank KYC is expired. Update now at http://axis-kycupdate.com or account will be blocked in 24 hrs!,1,Financial Fraud,AIFraud
Delhivery Alert: Your package awaits pickup. Pay ₹99 customs fee at http://delhivery-paynow.com to avoid cancellation.,1,Fake Delivery Scam,AIFraud
EMERGENCY! Your PNB account is compromised. Confirm identity at: http://pnb-secureverify.in or lose access.,1,Phishing,AIFraud
Critical: Your Disney+ Hotstar sub failed payment. Fix it at http://disneyhotstar-fixpay.in or lose streaming rights!,1,Subscription Scam,AIFraud
URGENT: Your Ajio parcel delivery failed. Update info at http://ajio-retrydelivery.co.in or lose your package forever!,1,Fake Delivery Scam,AIFraud
BSNL Alert! Your number is at risk of suspension. Update details: http://bsnl-numberverify.in. Do it today!,1,Phishing,AIFraud
Last chance! Join our secret Nifty trading group & earn lakhs overnight. Hurry: http://niftyrich-india.com,1,Investment Scams,AIFraud
Warning: Your Amazon Prime membership will auto-charge Rs. 999. Cancel now at http://prime-cancelindia.net to save!,1,Subscription Scam,AIFraud
"Hi, this is your boss, Mr. Sharma. I need Rs. 10,000 urgently for a client gift. Transfer now to 9876543210. Call me after.",1,Impersonation,AIFraud
Urgent! Your Aadhaar is at risk of suspension. Verify now at http://aadhaar-safeguard.co.in or lose benefits!,1,Identity Theft,AIFraud
Lucky you! Win Rs. 6 lakh in the Bangalore Bumper Lottery! Secure it at http://bangalorelottery.claimhere.in before it’s gone!,1,Lottery Scam,AIFraud
"Income Tax Notice: You owe Rs. 50,000. Pay now at http://taxpay-indiaresolve.in to avoid jail time. This is your last warning!",1,Impersonation,AIFraud
Urgent Action Needed! Rs. 7 lakh lottery prize is slipping away! Secure it at http://indialottery.savenow.in. Act fast!,1,Lottery Scam,AIFraud
Alert! Your SonyLIV account is at risk of cancellation. Secure it now at http://sonyliv-protect.in before it's too late!,1,Subscription Scam,AIFraud
"Sir/Madam, your ₹1 lakh can become ₹10 lakh in days with our plan. Call urgently: 9123456789",1,Investment Scams,AIFraud
Warning! Your Jio number is at risk of suspension. Verify now at http://jio-securelink.in to avoid deactivation!,1,Service Fraud,AIFraud
Missed Delivery! Your Flipkart order is on hold. Reschedule now at http://flipkart-delivernow.in or lose it tomorrow!,1,Fake Delivery Scam,AIFraud
Emergency funds! Rs. 6 lakh loan approved for you. Act now: http://safeloan.bharatcash.in or call 7890123456 immediately!,1,Loan Scam,AIFraud
Don’t miss out! Your Netflix India sub ends tonight. Renew for Rs. 199 at http://netflix-indrenewal.com or lose access!,1,Subscription Scam,AIFraud
Missed Parcel! Your Snapdeal order is waiting. Confirm at http://snapdeal-deliverycheck.in or it’ll be returned tomorrow!,1,Fake Delivery Scam,AIFraud
Immediate Action Needed! Device hacked. Call 1800-555-8899 to protect your Aadhaar and bank data!,1,Tech Support Scam,AIFraud
Instant loan of Rs. 7 lakhs waiting for you! Apply in 2 mins at http://easyfunds.bharatloan.in or lose this offer forever!,1,Loan Scam,AIFraud
You’ve hit the jackpot! Rs. 15 lakh from Chennai Lucky Draw is yours. Claim at http://chennailucky.prizegrab.in. Don’t delay!,1,Lottery Scam,AIFraud
Immediate Hiring! ₹800/day from home. No skills? No problem! Click fast: http://easyworkindia.xyz,1,Job Offer Scam,AIFraud
"Aunty, it’s Priya. I’m stuck in Delhi with no money after a robbery. Please send Rs. 5,000 urgently via http://helpfamily-india.com. I’m scared!",1,Emotional Manipulation,AIFraud
ATTENTION! Your Myntra order missed delivery. Reschedule fast at http://myntra-redeliver.co.in before it’s sent back!,1,Fake Delivery Scam,AIFraud
Urgent! Your Rs. 5 lakh loan is pre-approved. Click now: http://securecash.indialoans.net or call 9012345678 before expiry!,1,Loan Scam,AIFraud
Don’t miss! Rs. 8 lakh loan sanctioned for you. Click: http://trustfunds.bharatsecure.co or lose this chance forever!,1,Loan Scam,AIFraud
Threat! Your Vi mobile number will be terminated tonight. Secure it at http://vi-protectnow.in urgently!,1,Service Fraud,AIFraud
Your Aadhaar details are compromised! Click http://id-securebharat.in to lock your ID or face legal action.,1,Identity Theft,AIFraud
"Mom, I’m in jail in Hyderabad for a misunderstanding. Pay Rs. 15,000 bail at http://legalhelp-telangana.org. Don’t let me suffer!",1,Emotional Manipulation,AIFraud
"Bhaiya, it’s your little sister. I’m trapped in Chennai after a flood. Send Rs. 4,000 via http://disasteraid-tn.com. I’m alone and terrified!",1,Emotional Manipulation,AIFraud
DANGER: Your Canara Bank account is hacked! Reset password at http://canara-safe.in or risk total loss!,1,Financial Fraud,AIFraud
Congratulations! Rs. 12 lakh from Hyderabad Lottery is yours! Visit http://hydlottery.winmoney.in now or lose your chance!,1,Lottery Scam,AIFraud
Urgent! Earn 5x returns on your money with our exclusive BSE scheme. Click now: http://fastprofit-mumbai.com,1,Investment Scams,AIFraud
"Hi, it’s Priya from HR. I urgently need Rs. 5,000 for an office expense. Send to 9123456789. I’ll repay tomorrow. Please help!",1,Impersonation,AIFraud
ALERT: Your ICICI Bank account is under threat! Secure it now at http://icici-protect.net or face immediate suspension!,1,Financial Fraud,AIFraud
Critical! Virus on your phone linked to bank fraud. Call 1-844-666-7788 to stop transactions!,1,Tech Support Scam,AIFraud
Warning! Your Rs. 9 lakh lottery prize expires in 24 hrs! Click http://indiaprize.securewin.in to claim before it’s too late!,1,Lottery Scam,AIFraud
URGENT: Your Hotstar account will be blocked in 24 hrs. Update payment at http://hotstar-securepay.co or lose shows!,1,Subscription Scam,AIFraud
Emergency! Your phone is hacked. Protect your bank details. Click http://safe.indiafixtech.com or call 1800-222-4567.,1,Tech Support Scam,AIFraud
Important! Your gas connection subsidy is pending. Claim it at http://gas-indclaim.co or lose benefits!,1,Service Fraud,AIFraud
URGENT NOTICE: Your IDBI net banking is disabled. Reactivate at http://idbi-accessnow.com or lose access forever!,1,Financial Fraud,AIFraud
ALERT! Your HDFC Bank account is under threat. Secure it now or face suspension: http://hdfc-securelogin.co.in,1,Phishing,AIFraud
Winner! Rs. 8 lakh from Kolkata Jackpot is yours. Act now or lose it forever! Visit http://kolkatajackpot.getprize.in immediately!,1,Lottery Scam,AIFraud
Alert! Your Rs. 3 lakh lottery win will be cancelled if not claimed! Click http://lotteryindia.verifywin.co to save your prize now!,1,Lottery Scam,AIFraud
Protect your identity now! Update Aadhaar details at http://safe-idindia.net or lose access to bank accounts.,1,Identity Theft,AIFraud
ICICI Bank Notice: Your account is locked. Reset password at http://icici-fixlogin.net to prevent deactivation. Act fast!,1,Impersonation,AIFraud
"DANGER! Miss this ₹40,000/month job and regret forever. Apply NOW: http://urgentjobsindia.org",1,Job Offer Scam,AIFraud
Amazon Notice: Pay ₹49 for urgent delivery of your package at http://amazon-quickship.in or risk losing your order!,1,Fake Delivery Scam,AIFraud
Critical! Someone is using your Aadhaar. Verify at http://id-checkbharat.in or face account freeze!,1,Identity Theft,AIFraud
Flipkart Alert: Delivery attempt failed. Reschedule at http://flipkart-urgentdelivery.in or your order will be cancelled!,1,Fake Delivery Scam,AIFraud
"SBI Alert! Suspicious activity detected. Protect your savings, click: http://sbi-accountsafe.net. Don’t risk your money!",1,Phishing,AIFraud
Alert! Malware detected on your phone. Click http://secure.techindiahelp.com to fix now or risk data theft!,1,Tech Support Scam,AIFraud
Warning! Miss this & regret forever! 300% returns on gold investment. Click: http://goldrush-kolkata.com,1,Investment Scams,AIFraud
Urgent! Your Airtel DTH service is expiring today. Recharge now at http://airtel-dthrenew.in or lose access!,1,Service Fraud,AIFraud
"Your Vodafone bill is overdue. Avoid disconnection, pay now: http://vodafone-billpay.in or call 9876543210.",1,Phishing,AIFraud
"Mummy, I’ve been in a bike crash in Bangalore. I’m bleeding. Need Rs. 8,000 now. Click http://urgentcare-karnataka.net. Save me!",1,Emotional Manipulation,AIFraud
"WARNING! Last chance for ₹20,000/month job in Bangalore. Apply today or lose it! Link: http://bnglrjobsnow.com",1,Job Offer Scam,AIFraud
Shocking offer! Triple your savings with our SEBI-backed scheme. Act fast: http://trustfund-hyderabad.com,1,Investment Scams,AIFraud
SBI Alert! Your account is at risk. Verify identity immediately at http://sbi-securecheck.in or face suspension. Don’t delay!,1,Impersonation,AIFraud
Your JioTV subscription is expiring today! Renew now for just Rs. 99 at http://jiotv-renewal.in or lose access!,1,Subscription Scam,AIFraud
Panic! Hacker accessing your device. Secure it now at http://indiafixsupport.in or call 1800-888-4455.,1,Tech Support Scam,AIFraud
"Dad, I’ve been in an accident in Mumbai. I’m hurt bad. Need Rs. 10,000 for surgery. Click http://emergencycare-mh.in now. Please hurry!",1,Emotional Manipulation,AIFraud
Alert! Secure your future with our RBI-approved fund. Double returns guaranteed! Visit: http://safeinvest-delhi.com,1,Investment Scams,AIFraud
"Papa, it’s your daughter. I’m in Pune, sick and helpless. Send Rs. 6,000 for meds via http://healthcrisis-maha.com. I’m begging you!",1,Emotional Manipulation,AIFraud
"Mom, I’m injured in Chennai. Hospital won’t treat without Rs. 8,000. Click http://medicare-india.co. I’m in so much pain!",1,Emotional Manipulation,AIFraud
Emergency! Your PAN card is under threat. Verify details at http://pan-verifyindia.net or risk fines!,1,Identity Theft,AIFraud
"Hi, it’s your boss Mr. Sharma. Need ₹20,000 transferred for a client deal. Use http://quickpay-corp.in. Don’t delay!",1,Impersonation,AIFraud
Urgent! Your Flipkart parcel is stuck at customs. Pay Rs.199 clearance fee now: http://flipkart-clearance.in/pay,1,Fake Delivery Scam,AIFraud
Danger! Malware on your device. Protect your Aadhaar details by calling 1-855-444-6677 now!,1,Tech Support Scam,AIFraud
Urgent! Your Aadhaar is at risk of being misused. Lock it now at http://protect-aadhaar.in or face penalties!,1,Identity Theft,AIFraud
"DON’T MISS! High-paying job in Pune, ₹40,000/month. Hurry: http://punejoboffer.in",1,Job Offer Scam,AIFraud
Don’t miss out! Rs. 7 lakh loan approved for you. Click fast: http://bigloan.indiaapprove.in or risk losing it!,1,Loan Scam,AIFraud
Last chance! Invest in our crypto scheme & earn 300% returns by Diwali. Hurry: http://quickrich-mumbai.com,1,Investment Scams,AIFraud
Your Snapdeal package awaits pickup. Pay Rs.99 storage fee at http://snapdeal-storepay.in to avoid return.,1,Fake Delivery Scam,AIFraud
"Dear Sir/Madam, your Kotak account is compromised. Reset password at http://kotak-securelink.in or lose access permanently.",1,Impersonation,AIFraud
Lucky Winner! Rs. 3 lakh awaits you in KBC Lottery! Call 9876543210 or click http://kbcwin.officialprize.in to claim!,1,Lottery Scam,AIFraud
Critical! Your Blue Dart delivery is delayed. Update info at http://bluedart-verify.in/update or risk losing it!,1,Fake Delivery Scam,AIFraud
ICICI Bank Alert: Suspicious activity detected. Secure your account at http://icici-protectlogin.com before it’s frozen. Now!,1,Impersonation,AIFraud
"HURRY! Remote job, ₹800/day. No skills required. Secure spot: http://easyjobindia.live",1,Job Offer Scam,AIFraud
Win a Rs. 2 Lakh cash prize from SBI Lottery! Claim at http://sbi-luckydraw.org before it’s too late!,1,Financial Fraud,AIFraud
"Warning! Miss this investment, regret forever! ₹1 Lakh becomes ₹10 Lakh in weeks. Click: http://safegain-kolkata.com",1,Investment Scams,AIFraud
"IMMEDIATE HIRING! Earn ₹35,000 from home. Last chance! Click: http://homeworkindia.xyz",1,Job Offer Scam,AIFraud
Delhivery Warning: Your parcel is on hold. Verify details at http://delhivery-urgentcheck.com or face cancellation!,1,Fake Delivery Scam,AIFraud
Your Axis Bank account shows suspicious activity. Secure it at http://axis-protectnow.com or lose access!,1,Phishing,AIFraud
"Help Needed! Your Reliance DTH pack expires. Avoid interruption, recharge at http://reliance-dthrenew.com!",1,Service Fraud,AIFraud
"Emergency! Your future is at stake! Invest ₹10,000 now for guaranteed ₹1 Lakh return. Call: 9876543210",1,Investment Scams,AIFraud
India Post Alert: Your delivery failed due to wrong PIN. Update address at http://indiapost-fixaddress.co or lose package!,1,Fake Delivery Scam,AIFraud
"Didi, I’ve been cheated in Jaipur. Need Rs. 3,000 to return home. Click http://safejourney-india.net. I’m desperate!",1,Emotional Manipulation,AIFraud
KYC update required for your HDFC Bank account. Click http://hdfc-kycupdate.co to avoid account freeze. Act fast!,1,Phishing,AIFraud
Don’t miss out! Your Hotstar subscription expires in 24 hours. Renew for ₹499 only at http://hotstar-sub-india.net or lose premium content!,1,Subscription Scam,AIFraud
Alert! Your phone is hacked. Secure it by visiting http://india-techfix.net or lose all data in 24 hours!,1,Tech Support Scam,AIFraud
Congratulations! You’ve won a Rs. 5 Lakh loan from ICICI. Claim now at http://icici-quickloan.co or miss out!,1,Financial Fraud,AIFraud
Congrats! Rs. 15 lakh KBC prize is yours! Verify urgently at http://kbcprize.securewin.in or call 9988776655!,1,Lottery Scam,AIFraud
"JOB ALERT! Earn ₹30,000/month from Delhi. No experience needed. Apply now: http://delhijobshub.co",1,Job Offer Scam,AIFraud
Family in need? Rs. 4 lakh loan approved instantly. Secure at: http://safefund.loanhelp.in or lose this chance forever!,1,Loan Scam,AIFraud
"GOLDEN OPPORTUNITY! ₹25,000/month in Hyderabad. Apply now: http://hydjobsecure.com",1,Job Offer Scam,AIFraud
"Hey, it’s Anil from accounts. Send ₹15,000 for urgent vendor payment via http://payvendor-india.com. Boss is waiting!",1,Impersonation,AIFraud
Get instant Rs. 10 Lakh personal loan from Kotak! Apply in 2 mins at http://kotak-fastcash.in. Don’t delay!,1,Financial Fraud,AIFraud
"Invest just ₹20,000 & retire rich! Special offer for Indian investors only. Act now: http://dreamfund-pune.com",1,Investment Scams,AIFraud
Warning! Your Zee5 subscription will auto-debit ₹799 tomorrow. Cancel now at http://zee5-cancel-sub.in to stop charges!,1,Subscription Scam,AIFraud
Emergency! Rs. 2 lakh loan ready for you. Approve now or lose it! Click: http://loanfast.approveindia.in or call 9112233445 today!,1,Loan Scam,AIFraud
Hurry! Limited slots for our 500% return crypto plan. Trusted by RBI officials. Join: http://indiabit-secure.com,1,Investment Scams,AIFraud
Your Canara Bank debit card is locked. Unlock now at http://canara-securecard.in or face permanent block!,1,Phishing,AIFraud
Alert! Identity theft detected on your PAN card. Secure it at http://pan-secureindia.com before it’s too late!,1,Identity Theft,AIFraud
URGENT! Work from home & earn $400/week. Limited slots! Click to join: http://fastcashindia.net,1,Job Offer Scam,AIFraud
Don’t wait! Rs. 1 lakh instant loan for urgent needs. Apply: http://cashnow.emergencyfund.in or dial 9223344556 ASAP!,1,Loan Scam,AIFraud
Don’t ignore! Rs. 9 lakh lottery prize waiting! Claim at http://winlottery.bharatprize.co or lose it to someone else!,1,Lottery Scam,AIFraud
URGENT! Your phone is compromised. Call 1800-777-8899 instantly to prevent bank account theft!,1,Tech Support Scam,AIFraud
"WARNING! Miss this & regret! ₹20,000/month job in Kolkata. Apply: http://kolkatacareers.org",1,Job Offer Scam,AIFraud
Critical Alert! Your device is infected with malware. Call our tech support at 1800-999-4567 now to save your data!,1,Tech Support Scam,AIFraud
Warning! Rs. 3 lakh loan approval expires in 24 hrs. Act now: http://quickcash.indialoan.net or call 9334455667!,1,Loan Scam,AIFraud
Warning! Your identity is stolen. Protect your Aadhaar at http://id-shieldindia.co or face legal action!,1,Identity Theft,AIFraud
Your SonyLIV account is at risk of cancellation. Update payment urgently at http://sonyliv-verify-india.com or lose access!,1,Subscription Scam,AIFraud
Warning! Your PNB account will be closed in 24 hrs. Verify identity at http://pnb-safeguard.co immediately!,1,Phishing,AIFraud
"Beta, I’m stuck in Delhi after a robbery. Need Rs. 5,000 urgently to come home. Click http://familyhelp-india.com. Don’t let me down!",1,Emotional Manipulation,AIFraud
Urgent! Your PAN card is under review. Avoid heavy fines by updating at http://pan-indiafix.co.in. Don’t ignore this!,1,Impersonation,AIFraud
ALERT: Fraud detected on your PNB account! Secure it now at http://pnb-verifysecure.com or risk losing money!,1,Financial Fraud,AIFraud
Great News! You’ve won Rs. 4 lakh in Kerala Jackpot! Call 9123456789 or go to http://keralaprize.lotteryhub.in now!,1,Lottery Scam,AIFraud
Hurry! Your Amazon Prime membership ends tonight. Renew at http://prime-india-renewal.org for ₹999 or miss exclusive deals!,1,Subscription Scam,AIFraud
"Urgent! Invest ₹50,000 today and get ₹2 Lakh in 7 days with our exclusive plan. Don’t miss out! Click: http://fastprofit-delhi.com",1,Investment Scams,AIFraud
Urgent notice! Rs. 6 lakh loan awaiting your confirmation. Click: http://loanconfirm.indiafast.co or call 9445566778 now!,1,Loan Scam,AIFraud
"Grandma, it’s your Priya. I’m stranded in Kolkata after an accident. Need Rs. 4,000 for help. Visit http://emergency-aid.in. Please!",1,Emotional Manipulation,AIFraud
Warning! Your Jio number will be blocked due to unpaid dues. Clear now at http://jio-billsettle.com!,1,Service Fraud,AIFraud
Fraud alert! Someone is using your Aadhaar. Stop them at http://stop-idtheft.in before it’s too late!,1,Identity Theft,AIFraud
Urgent! Your SBI account is at risk. Verify now at http://sbi-safeaccess.in or face suspension. Don’t delay!,1,Phishing,AIFraud
Stop! Hacker accessing your phone. Save your personal info by calling 1-877-555-9988 urgently!,1,Tech Support Scam,AIFraud
Amazon India Alert: Delivery missed. Click http://amazon-indiaretry.co.in to reschedule before package is sent back!,1,Fake Delivery Scam,AIFraud
Alert! Your ICICI credit card is blocked. Reactivate immediately at http://icici-securecard.net. Hurry!,1,Phishing,AIFraud
Critical alert! Double your money before market crash. Exclusive Indian plan. Call: 9123456789,1,Investment Scams,AIFraud
Your JioCinema subscription is expiring. Renew now for just ₹299 at http://jiocinema-india-sub.com or lose access to movies!,1,Subscription Scam,AIFraud
Attention! Your Aadhaar is blocked. Update details immediately at http://aadhaar-verifygov.in to avoid legal action. Hurry!,1,Impersonation,AIFraud
Urgent! Your Rs. 10 lakh lottery prize expires in 2 hours! Visit http://prizeclaim.bharatlotto.in to secure it now!,1,Lottery Scam,AIFraud
Immediate relief! Rs. 3.5 lakh loan for medical emergency. Apply: http://emergencycash.indialend.co or call 9667788990!,1,Loan Scam,AIFraud
Congrats! You've won Rs. 5 lakh in Diwali Lottery! Claim now at http://diwaliwin.luckyindia.co or lose it forever! Hurry!,1,Lottery Scam,AIFraud
Your Myntra order is stuck. Confirm address at http://myntra-addressfix.com or we’ll cancel delivery tomorrow!,1,Fake Delivery Scam,AIFraud
"Warning! Your Rs. 12 lakh lottery win will be forfeited! Act fast, visit http://lotteryclaim.prizeindia.org today!",1,Lottery Scam,AIFraud
Warning! Virus detected on your phone. Secure it immediately by calling 1-800-111-2233. Don’t delay!,1,Tech Support Scam,AIFraud
Urgent! Your Airtel connection will be suspended in 24 hrs. Pay now at http://airtel-quickpay.co.in to avoid disconnection!,1,Service Fraud,AIFraud
"Sir, this is Ramesh from HR. Urgent: Buy ₹10,000 Amazon vouchers for a corporate gift. Send codes now. Call 9876543210 if unclear.",1,Impersonation,AIFraud
Emergency! Your DTH service expires tonight. Recharge at http://tataplay-urgent.in to continue watching!,1,Service Fraud,AIFraud
Immediate Action Needed! Virus attack on your device. Call 1800-222-3344 to avoid financial fraud!,1,Tech Support Scam,AIFraud
"DREAM JOB! ₹50,000/month in Bangalore. No interview. Apply fast: http://bnglrworknow.in",1,Job Offer Scam,AIFraud
"Uncle, it’s Anil. My wife is in ICU in Pune. Need Rs. 12,000 for her life. Transfer via http://healthcrisis-ind.com. Save her!",1,Emotional Manipulation,AIFraud
"Dad, I’ve been arrested in Hyderabad. Pay Rs. 7,000 for bail now or I’m in trouble! Click http://legalrescue-india.org. Hurry!",1,Emotional Manipulation,AIFraud
