row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,11,Your new favorites have arrived,CLEAN,80.0,2,NET-A-PORTER | Balenciaga | Chloé | Gucci,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate promotional message from NET-A-PORTER, showcasing new arrivals from various brands. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM checks is noted, but the DMARC policy is set to reject, which adds some security. Missing standard headers like 'Date' and 'Message-ID' are unusual but not necessarily indicative of phishing.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,12,Welcome to the campaign!,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive signs of phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which adds some legitimacy. The body content appears to be a standard news update without any phishing-related elements.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,13,last call for up to 65% off!,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found),"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed, which is suspicious. However, the body content appears to be a legitimate promotional message for a sale, with no suspicious links or typosquatting detected. No attachments were found, reducing the risk further. The absence of phishing indicators like urgency, mismatched domains, or malicious content suggests the email is likely clean.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,14,"Toronto is suing developers for a $200,000 bill",CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) were not found, which is unusual but not definitively malicious. The body content appears to be a legitimate news snippet without urgency, phishing language, or suspicious links. No attachments were present. While the missing headers and authentication raise minor concerns, the overall content does not indicate phishing intent.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,15,Let’s talk about solutions to the teacher shortage problem,CLEAN,95.0,1,NPR,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not_found | DKIM check not_found,"The email appears to be legitimate based on the provided data. The content aligns with a newsletter from NPR Ed, discussing educational topics without any urgency or suspicious requests. No phishing links or attachments were found. While SPF and DKIM checks were not found, DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate malicious intent in this context.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,16,Re: MS Exchange + TLS+AUTH as a relay host,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears clean with no suspicious elements. The headers lack standard fields like 'Date' and 'Message-ID', but this alone is not indicative of phishing. Authentication checks show SPF and DKIM are not found, but DMARC policy is correctly configured to reject. The body contains a simple, non-urgent message with no links, attachments, or signs of brand impersonation or typosquatting.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,17,[clamav-virusdb] Update (daily: 5740),CLEAN,90.0,1,ClamAV,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate ClamAV database update notification. The content is technical and consistent with ClamAV's usual communications. No suspicious links, attachments, or urgent language were found. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a strong security measure. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,18,Dhl Shipment Arrival Notification,SUSPICIOUS,85.0,7,DHL,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Request to move email from spam/junk folder to inbox,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body text impersonates DHL, urging the recipient to download an attachment, which is a common phishing tactic. The mention of moving the email from spam/junk folder to inbox is suspicious and often used to bypass spam filters. No actual links or attachments were found, but the overall context and missing authentication raise significant concerns.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,19,It's long weekend season!,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is suspicious. However, DMARC policy is set to reject, which adds some credibility. The body content appears benign and does not contain urgent language, poor grammar, or suspicious links. No attachments were found, reducing the risk of malicious content.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001721_001740/chunk_input.csv,20,Your MetaMask wallet will be suspended,MALICIOUS,90.0,8,MetaMask,Subject line creates urgency | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Body text impersonates MetaMask | Urgency in body text ('Unverified accounts will be suspended'),"The email exhibits multiple suspicious indicators, including a subject line creating urgency ('Your MetaMask wallet will be suspended'), lack of standard headers ('Date' and 'Message-ID'), and failed SPF and DKIM authentication checks. The body text impersonates MetaMask, urging immediate action to verify the wallet, which is a common phishing tactic. The absence of attachments reduces risk but does not mitigate the phishing intent.",Analysis completed successfully,,0
