subject,body,label,model_prediction,model_score,model_reason,raw_response
Ваш обліковий запис на Орбіта | Техніка для дому створено!,"<!DOCTYPE html><html dir=""ltr"" lang=""uk"" prefix=""og: https://ogp.me/ns#""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta content=""width=device-width, initial-scale=1.0"" name=""viewport"">
<title>Орбіта | Техніка для дому</title>
<style type=""text/css"">@media screen and (max-width: 600px){#header_wrapper{padding: 27px 36px !important; font-size: 24px;}#body_content_inner{font-size: 10px !important;}}</style>
</head>
<body leftmargin=""0"" marginwidth=""0"" topmargin=""0"" marginheight=""0"" offset=""0"" style=""background-color: #f7f7f7; padding: 0; text-align: center;"" bgcolor=""#f7f7f7"">
<table width=""100%"" id=""outer_wrapper"" style=""background-color: #f7f7f7;"" bgcolor=""#f7f7f7"">
<tr>
<td><!-- Deliberately empty to support consistent sizing and layout across multiple email clients. --></td>
<td width=""600"">
<div id=""wrapper"" dir=""ltr"" style=""margin: 0 auto; padding: 70px 0; width: 100%; max-width: 600px; -webkit-text-size-adjust: none;"" width=""100%"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" height=""100%"" width=""100%"" id=""inner_wrapper"">
<tr>
<td align=""center"" valign=""top"">
<div id=""template_header_image"">
</div>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" id=""template_container"" style=""background-color: #fff; border: 1px solid #dedede; box-shadow: 0 1px 4px rgba(0,0,0,.1); border-radius: 3px;"" bgcolor=""#fff"">
<tr>
<td align=""center"" valign=""top"">
<!-- Header -->
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" id=""template_header"" style=""background-color: #720eec; color: #fff; border-bottom: 0; font-weight: bold; line-height: 100%; vertical-align: middle; font-family: &quot;Helvetica Neue&quot;,Helvetica,Roboto,Arial,sans-serif; border-radius: 3px 3px 0 0;"" bgcolor=""#720eec"">
<tr>
<td id=""header_wrapper"" style=""padding: 36px 48px; display: block;"">
<h1 style=""font-family: &quot;Helvetica Neue&quot;,Helvetica,Roboto,Arial,sans-serif; font-size: 30px; font-weight: 300; line-height: 150%; margin: 0; text-align: left; text-shadow: 0 1px 0 #8e3ef0; color: #fff; background-color: inherit;"" bgcolor=""inherit"">Вітаємо на Орбіта | Техніка для дому</h1>
</td>
</tr>
</table>
<!-- End Header -->
</td>
</tr>
<tr>
<td align=""center"" valign=""top"">
<!-- Body -->
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" id=""template_body"">
<tr>
<td valign=""top"" id=""body_content"" style=""background-color: #fff;"" bgcolor=""#fff"">
<!-- Content -->
<table border=""0"" cellpadding=""20"" cellspacing=""0"" width=""100%"">
<tr>
<td valign=""top"" id=""body_content_inner_cell"" style=""padding: 48px 48px 32px;"">
<div id=""body_content_inner"" style=""color: #636363; font-family: &quot;Helvetica Neue&quot;,Helvetica,Roboto,Arial,sans-serif; font-size: 14px; line-height: 150%; text-align: left;"" align=""left"">

<p style=""margin: 0 0 16px;"">Привіт www.erutfq.blogspot.am - 27 513 USD DOGECOIN,</p>
<p style=""margin: 0 0 16px;"">Дякуємо, що створили обліковий запис на Орбіта | Техніка для дому. Ваше ім'я користувача <strong>www.erutfq.blogspot.am - 27 513 USD DOGECOIN</strong>. Ви можете отримати доступ до свого облікового запису, щоб переглянути замовлення, змінити свій пароль і багато іншого на: <a href=""https://orbita.te.ua/my-account-2/"" style=""color: #720eec; font-weight: normal; text-decoration: underline;"">https://orbita.te.ua/my-account-2/</a></p>

<p style=""margin: 0 0 16px;"">Ми з нетерпінням чекаємо вас в найближчому майбутньому.</p>
</div>
</td>
</tr>
</table>
<!-- End Content -->
</td>
</tr>
</table>
<!-- End Body -->
</td>
</tr>
</table>
</td>
</tr>
<tr>
<td align=""center"" valign=""top"">
<!-- Footer -->
<table border=""0"" cellpadding=""10"" cellspacing=""0"" width=""100%"" id=""template_footer"">
<tr>
<td valign=""top"" style=""padding: 0; border-radius: 6px;"">
<table border=""0"" cellpadding=""10"" cellspacing=""0"" width=""100%"">
<tr>
<td colspan=""2"" valign=""middle"" id=""credit"" style=""border-radius: 6px; border: 0; font-family: &quot;Helvetica Neue&quot;,Helvetica,Roboto,Arial,sans-serif; font-size: 12px; line-height: 150%; text-align: center; padding: 24px 0; color: #3c3c3c;"" align=""center"">
<p style=""margin: 0 0 16px;"">Орбіта | Техніка для дому — Built with <a href=""https://woocommerce.com"" style=""font-weight: normal; text-decoration: underline; color: #3c3c3c;"">WooCommerce</a></p>
</td>
</tr>
</table>
</td>
</tr>
</table>
<!-- End Footer -->
</td>
</tr>
</table>
</div>
</td>
<td><!-- Deliberately empty to support consistent sizing and layout across multiple email clients. --></td>
</tr>
</table>
</body>
</html>",1,1,8,"Suspicious link in the email body: https://orbita.te.ua/my-account-2/, which may be a phishing attempt to steal user credentials.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link in the email body: https://orbita.te.ua/my-account-2/, which may be a phishing attempt to steal user credentials."",
  ""score"": 8
}"
"PO Approval Required: €70,922","Purchase Order Request:

Vendor: FastParts AG
Amount: €18,875
Description: Professional services
Urgency: Rush - Customer waiting

Please approve in system.

Pierre",0,0,4,"Legitimate email with a clear subject and body, but lacks sender authenticity and formatting irregularities.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and body, but lacks sender authenticity and formatting irregularities."",
  ""score"": 4
}"
Save an extra $50 on the iPaq 3835 PDA (CNET SHOPPER),"Shopper Newsletter: Alerts

Live tech help NOW! April's tech award 1 million open jobs News.com: Top CIOs ZDNet: PeopleSoft

July 9, 2002 From Computers4SureSave an extra $50 on the iPaq 3835 PDA. From Dell Enter to win your chance to win $50,000 from Dell!
Computers4Sure iPaq 3835 Pocket PC • $50 rebate • 64 MB, brilliant TFT screen• 206 MHz Intel processor Just $549 after rebate Cyber-shot Digital Camera DSC-P51 • Free shipping • 2-megapixels, 1280x960 res. • 2x optical zoom/3x digital zoom Just $300 Maxtor DiamondMax D540X 160GB • Outstanding capacity & value • 2MB buffer, Avg. Seek 12ms • 5400 RPM, Ultra ATA/133 Just $260 Dell $50K-a-day Giveaway from Dell Home Systems. . .Buy any new Dell Home System on or before July 31, 2002 and you'llbe automatically entered to win $50,000. The next lucky winnercould be you!More rules and info Dell Dimension 4000 series • 1.7 GHz to 2.53 GHz P4 • 128 MB to 1 GB RAM • Up to 120 GB hard drive Starting at $689 Dell Dimension 8000 series • 1.8 GHz to 2.53 GHz P4 • 128 MB to 2 GB RAM • Up to 120 GB hard drive Starting at $919
The e-mail address for your subscription is qqqqqqqqqq-cnet-newsletters@example.comUnsubscribe | Manage My Subscriptions | FAQ | Advertise

Copyright 2002 CNET Networks, Inc. All rights reserved. .",0,0,2,Legitimate newsletter with clear unsubscribe options and no suspicious links or attachments.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate newsletter with clear unsubscribe options and no suspicious links or attachments."",
  ""score"": 2
}"
Overdue: Customer 522937991 - 30 days,"Please contact customer immediately:

Invoice: 2876288
Amount: €475,373
Days overdue: 19
Last contact: 10 days ago

Customer threatening to switch suppliers but owes us money!

Jeffrey",0,0,2,"Legitimate email from a company, but lacks urgency and threatening tone is unusual.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, but lacks urgency and threatening tone is unusual."",
  ""score"": 2
}"
"WARNING: The domain ""monkey.org"" has exceeded its disk quota.","You have a completed document to Review and DocuSign.

VIEW COMPLETED DOCUMENT

jose

jose@monkey.org

Complete: Non-Disclosure Agreement - Scan0005.pdf
All members are required to review and complete via DocuSign.

""DocuSign is recipient secured""

DocuSign Electronic Application

This message was sent to you via DocuSign eSignature Service.",1,1,8,Suspicious email from an unknown sender with a generic warning message and a link to a potentially malicious document.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from an unknown sender with a generic warning message and a link to a potentially malicious document."",
  ""score"": 8
}"
Re: URGENT: Production environment down - Cloud resources unavailable,"Dear John,

Thank you for contacting Aetheros Support. We understand the urgency of this situation and are actively investigating the issue.

We will keep you updated on the progress. In the meantime, please provide us with your Aetheros account ID for faster access to your environment.

Best Regards,
Aetheros Support Team",0,1,8,Request for sensitive information (Aetheros account ID) in an unsolicited email,"{
  ""is_phishing"": 1,
  ""reason"": ""Request for sensitive information (Aetheros account ID) in an unsolicited email"",
  ""score"": 8
}"
IMPORT & EXPORT PERMlT,FYI.,1,1,8,Suspicious subject line with typo and lack of content,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious subject line with typo and lack of content"",
  ""score"": 8
}"
Seu código pix foi gerado,"**

*Efetue o pagamento, a promoção termina hoje!*

Olá Mateus, não esqueça de pagar seu PIX para enviarmos seu pedido!

*Caso você tenha pago o PIX, desconsidere esse e-mail.*

*Acessar código PIX* ( https://pay.voebrasilgov.com/pix/aGnQnLdZ )

Prazo de Validade: *20/10/2023 00:00*

Valor: *R$ 96,84*

o PIX pode demorar alguns minutos até ser processado após o pagamento. Por isso, fique atento às atualizações do seu pedido pelo e-mail.

*Seu pedido*

Qtde.

*Voe Brasil*

X 1

*1 Acompanhante extra*

X 1

Subtotal

R$ 96,84

Desconto

R$ R$ 0,00

*Total*

R$ 96,84",1,1,8,"Suspicious email with a sense of urgency, asking for payment through a link, and a lack of personalization.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a sense of urgency, asking for payment through a link, and a lack of personalization."",
  ""score"": 8
}"
Improve Data Analysis Software,"Customer Support, submitting request for enhancing data analysis software utilized by a financial firm for investment optimization. Current tools are insufficient to provide the depth of insight needed for making informed decisions. Would appreciate additional functionalities such as predictive modeling and real-time data analysis. These improvements would significantly enhance our ability to optimize investment strategies and increase returns. Looking forward to your consideration of this request.",0,0,2,Legitimate business request with no suspicious language or formatting,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate business request with no suspicious language or formatting"",
  ""score"": 2
}"
Orci x ThinkNow Corridos Music Study Download,"Hi Gоod аfterпоon. You havе а new іncоmiпg tгаnsасtіon 29839I25649 . Yоuг oгdeг N8О7995I . Wіthdгawаl notе : iпvоicе 8ЕSN35349HM9B3858. Lоg іn to your acсоuпt, аnd ordег the wіthdrаwal of funds —> https://u30948856.ct.sendgrid.net/ls/click?upn=u001.TdrwBKFOnU-2Fjt0oB7Mnr2f4af0UoWWF66pW-2BufNKpxzejx-2FRDEim4ZEYTcGIQtOVY20JWFRsWryq-2Ba2szQnFSA-3D-3D3vhF_CG4-2BaYO89eZfZ-2FJBEVdUuMkUQ-2F4vqt6aN-2FPO4dnVnJ-2BWvmhWcG4l0OLsQegXhOv0-2BsKKz0g58UqX-2BrrMn5jcOsxs-2F96Vebnyp1RDA5DeYF-2Fa8vc0uAMBIVYHT6DLg7AQbI2LhKA0Lpv2quqPb0a1IjHOhWkXSfH8-2F3yIw-2B6otek4ypEeC1EU-2F0GRxgE-2Fh-2FAsBCRpuIBIqOiiefJ3myHLaA-3D-3D placin ozucm Gоod аfterпоon. You havе а new іncоmiпg tгаnsасtіon 29839I25649 . Yоuг oгdeг N8О7995I . Wіthdгawаl notе : iпvоicе 8ЕSN35349HM9B3858. Lоg іn to your acсоuпt, аnd ordег the wіthdrаwal of funds —> https://u30948856.ct.sendgrid.net/ls/click?upn=u001.TdrwBKFOnU-2Fjt0oB7Mnr2f4af0UoWWF66pW-2BufNKpxzejx-2FRDEim4ZEYTcGIQtOVY20JWFRsWryq-2Ba2szQnFSA-3D-3DgTIQ_CG4-2BaYO89eZfZ-2FJBEVdUuMkUQ-2F4vqt6aN-2FPO4dnVnJ-2BWvmhWcG4l0OLsQegXhOv0-2BsKKz0g58UqX-2BrrMn5jcOte6oakaatpyzokr8uroPSFspa21bBmpe6L4sR20I-2B0OE8awGMcDEaQlbCUs4wOriisXunbkESbQ9-2FaUIPu1Xn6sLcmMw7eMTRkryVJzgo9AZlmP4bwlFfAMYRa2TxinrA-3D-3D placin ozucm,

Thank you for your interest in this study about Corridos and the impact the genre is making on mainstream culture. Audiences deserve authenticity in marketing. This is the data. This is a look at an evolving world. Enjoy.

Click here to Download

Feel free to reach out if you have any questions while you review the report.

Regards,

The Orci x ThinkNow teams",1,1,8,"Suspicious URL, poor formatting, and inconsistent language","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL, poor formatting, and inconsistent language"",
  ""score"": 8
}"
"PO Approval Required: €50,877","Purchase Order Request:

Vendor: TechSupply Ltd
Amount: €60,075
Description: Equipment rental
Urgency: Urgent - Production down

Please approve in system.

James",0,0,2,"Legitimate email with proper formatting and sender information is missing, but the content is not suspicious.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting and sender information is missing, but the content is not suspicious."",
  ""score"": 2
}"
Investment Returns Forecasting Discrepancy,"Noted an inconsistency in the investment returns forecasting, which might be due to data misalignment or algorithm errors. Reviewed the model inputs and recalibrated the analytics framework, but the issue persists.",0,0,1,Legitimate email with a clear and professional subject and body.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear and professional subject and body."",
  ""score"": 1
}"
Pipeline Update - February 05,"Morning update:

Opportunities in progress: 7
Value in pipeline: €545,835
Closes this week: 2

Key activities today:
- Customer meetings: 5
- Proposals to send: 0
- Follow-ups needed: 8

Karl-Werner",0,0,1,Legitimate business update with no suspicious language or links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate business update with no suspicious language or links."",
  ""score"": 1
}"
