stage_group,stage,source,principle_group,left_principle,right_principle,value
S2,S2,HW,A-A,Authority,Authority,0.7780615980840001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.3710880889
S2,S2,HW,A-A,Authority,Authority,0.9989142948490001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.787198366564
S2,S2,HW,A-A,Authority,Authority,0.7780615980840001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.28352217102400007
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.999274131769
S2,S2,HW,A-A,Authority,Authority,0.961041026929
S2,S2,HW,A-A,Authority,Authority,0.788886805249
S2,S2,HW,A-A,Authority,Authority,0.9991701722249999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9375003165160001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.615046494001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9889029580959999
S2,S2,HW,A-A,Authority,Authority,0.963939094416
S2,S2,HW,A-A,Authority,Authority,0.9981528537759999
S2,S2,HW,A-A,Authority,Authority,0.9580455248039998
S2,S2,HW,A-A,Authority,Authority,0.22057769764899998
S2,S2,HW,A-A,Authority,Authority,0.9998100090250001
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9654968644090001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9742420393690001
S2,S2,HW,A-A,Authority,Authority,0.964052987044
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.9965010660010001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9897066255999999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.965840803984
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.7780615980840001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.999968000256
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.9999180016810001
S2,S2,HW,A-A,Authority,Authority,0.141494840964
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.9875649001689999
S2,S2,HW,A-A,Authority,Authority,0.968698850625
S2,S2,HW,A-A,Authority,Authority,0.9937517906409999
S2,S2,HW,A-A,Authority,Authority,0.9661435214759999
S2,S2,HW,A-A,Authority,Authority,0.442391265625
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.962718117124
S2,S2,HW,A-A,Authority,Authority,0.998638463761
S2,S2,HW,A-A,Authority,Authority,0.9653317951689999
S2,S2,HW,A-L,Authority,Liking,0.487313
S2,S2,HW,A-L,Authority,Liking,0.872907
S2,S2,HW,A-L,Authority,Liking,0.6931444390199999
S2,S2,HW,A-L,Authority,Liking,0.065262995027
S2,S2,HW,A-L,Authority,Liking,0.9262681474600001
S2,S2,HW,A-L,Authority,Liking,0.088752935355
S2,S2,HW,A-L,Authority,Liking,0.77483690064
S2,S2,HW,A-L,Authority,Liking,0.999603023652
S2,S2,HW,A-L,Authority,Liking,0.999994
S2,S2,HW,A-L,Authority,Liking,0.476772161262
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.8617244148190001
S2,S2,HW,A-L,Authority,Liking,0.994102
S2,S2,HW,A-L,Authority,Liking,0.123473926281
S2,S2,HW,A-L,Authority,Liking,0.7660660410119999
S2,S2,HW,A-L,Authority,Liking,0.988217
S2,S2,HW,A-L,Authority,Liking,0.25562159217
S2,S2,HW,A-L,Authority,Liking,0.999974
S2,S2,HW,A-L,Authority,Liking,0.980069696562
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.994204
S2,S2,HW,A-L,Authority,Liking,0.380759037714
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.788091
S2,S2,HW,A-L,Authority,Liking,0.939939300495
S2,S2,HW,A-L,Authority,Liking,0.910721
S2,S2,HW,A-L,Authority,Liking,0.12392717171400001
S2,S2,HW,A-L,Authority,Liking,0.9863578216219999
S2,S2,HW,A-L,Authority,Liking,0.060702749183999996
S2,S2,HW,A-L,Authority,Liking,0.11802556471200001
S2,S2,HW,A-L,Authority,Liking,0.413992
S2,S2,HW,A-L,Authority,Liking,0.838673774487
S2,S2,HW,A-L,Authority,Liking,0.997526
S2,S2,HW,A-L,Authority,Liking,0.47661426049
S2,S2,HW,A-L,Authority,Liking,0.6791282498600001
S2,S2,HW,A-L,Authority,Liking,0.9808586151269999
S2,S2,HW,A-L,Authority,Liking,0.997921
S2,S2,HW,A-L,Authority,Liking,0.7288633864520001
S2,S2,HW,A-L,Authority,Liking,0.299058615572
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.635379
S2,S2,HW,A-L,Authority,Liking,0.373465196715
S2,S2,HW,A-L,Authority,Liking,1.0
S2,S2,HW,A-L,Authority,Liking,0.9791637711119999
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.999999
S2,S2,HW,A-L,Authority,Liking,0.921318
S2,S2,HW,A-L,Authority,Liking,0.10252061106000002
S2,S2,HW,A-L,Authority,Liking,0.216595383481
S2,S2,HW,A-L,Authority,Liking,0.41926547277
S2,S2,HW,A-L,Authority,Liking,0.999991
S2,S2,HW,A-L,Authority,Liking,0.9820049244319999
S2,S2,HW,A-L,Authority,Liking,0.039603033573999996
S2,S2,HW,A-L,Authority,Liking,0.982147
S2,S2,HW,A-L,Authority,Liking,0.503452
S2,S2,HW,A-L,Authority,Liking,0.123473926281
S2,S2,HW,A-L,Authority,Liking,0.979189
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.991007
S2,S2,HW,A-L,Authority,Liking,0.351393464124
S2,S2,HW,A-L,Authority,Liking,0.12230330282400001
S2,S2,HW,A-L,Authority,Liking,0.972177202688
S2,S2,HW,A-L,Authority,Liking,0.982812707929
S2,S2,HW,A-L,Authority,Liking,0.11802556471200001
S2,S2,HW,A-L,Authority,Liking,0.999895
S2,S2,HW,A-L,Authority,Liking,0.819822
S2,S2,HW,A-L,Authority,Liking,0.999966
S2,S2,HW,A-L,Authority,Liking,0.999999
S2,S2,HW,A-L,Authority,Liking,0.999998
S2,S2,HW,A-L,Authority,Liking,0.123473926281
S2,S2,HW,A-L,Authority,Liking,0.62830943356
S2,S2,HW,A-L,Authority,Liking,0.9823133062610001
S2,S2,HW,A-L,Authority,Liking,0.626336125314
S2,S2,HW,A-L,Authority,Liking,0.761699438282
S2,S2,HW,A-L,Authority,Liking,0.545489
S2,S2,HW,A-L,Authority,Liking,0.30413227052999997
S2,S2,HW,A-L,Authority,Liking,0.998918
S2,S2,HW,A-L,Authority,Liking,0.757330242669
S2,S2,HW,A-L,Authority,Liking,0.999068
S2,S2,HW,A-L,Authority,Liking,0.12000555252
S2,S2,HW,A-L,Authority,Liking,0.993344687688
S2,S2,HW,A-L,Authority,Liking,0.9074162034359999
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.994889
S2,S2,HW,A-L,Authority,Liking,0.939533
S2,S2,HW,A-L,Authority,Liking,0.999997
S2,S2,HW,A-L,Authority,Liking,0.68454773163
S2,S2,HW,A-L,Authority,Liking,0.123287636028
S2,S2,HW,A-L,Authority,Liking,0.496393150612
S2,S2,HW,A-L,Authority,Liking,0.93995
S2,S2,HW,A-L,Authority,Liking,0.8392073215820001
S2,S2,HW,A-L,Authority,Liking,0.717336
S2,S2,HW,A-L,Authority,Liking,0.11143757624999999
S2,S2,HW,A-L,Authority,Liking,0.11802556471200001
S2,S2,HW,A-L,Authority,Liking,0.955647
S2,S2,HW,A-L,Authority,Liking,0.06987728153
S2,S2,HW,A-L,Authority,Liking,0.44551495394900004
S2,S2,HW,A-L,Authority,Liking,0.691621
S2,S2,HW,A-L,Authority,Liking,0.120492787052
S2,S2,HW,A-L,Authority,Liking,0.11802556471200001
S2,S2,HW,A-L,Authority,Liking,0.999097
S2,S2,HW,A-L,Authority,Liking,1.0
S2,S2,HW,A-L,Authority,Liking,0.687146
S2,S2,HW,A-L,Authority,Liking,0.05721954374800001
S2,S2,HW,A-L,Authority,Liking,0.996737
S2,S2,HW,A-L,Authority,Liking,0.5187056414779999
S2,S2,HW,A-L,Authority,Liking,0.979236876376
S2,S2,HW,A-L,Authority,Liking,0.123473926281
S2,S2,HW,A-L,Authority,Liking,0.590539824225
S2,S2,HW,A-L,Authority,Liking,0.9988
S2,S2,HW,A-L,Authority,Liking,0.992546
S2,S2,HW,A-L,Authority,Liking,0.316535109336
S2,S2,HW,A-L,Authority,Liking,0.998491
S2,S2,HW,A-L,Authority,Liking,0.736377656791
S2,S2,HW,A-L,Authority,Liking,0.999999
S2,S2,HW,A-L,Authority,Liking,0.446280999208
S2,S2,HW,A-L,Authority,Liking,0.98041965636
S2,S2,HW,A-L,Authority,Liking,0.37337468271999996
S2,S2,HW,A-L,Authority,Liking,0.22200606836999998
S2,S2,HW,A-L,Authority,Liking,0.064002977332
S2,S2,HW,A-L,Authority,Liking,0.9355421150550001
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.957126
S2,S2,HW,A-L,Authority,Liking,0.906095
S2,S2,HW,A-L,Authority,Liking,0.205801011262
S2,S2,HW,A-L,Authority,Liking,0.978636
S2,S2,HW,A-L,Authority,Liking,0.766796
S2,S2,HW,A-L,Authority,Liking,0.840361
S2,S2,HW,A-L,Authority,Liking,0.05546160903
S2,S2,HW,A-L,Authority,Liking,0.740916010786
S2,S2,HW,A-L,Authority,Liking,0.9974080025909999
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.512385239716
S2,S2,HW,A-L,Authority,Liking,0.90053
S2,S2,HW,A-L,Authority,Liking,0.44498297843999995
S2,S2,HW,A-L,Authority,Liking,0.999356
S2,S2,HW,A-L,Authority,Liking,0.981212340836
S2,S2,HW,A-L,Authority,Liking,0.899522100477
S2,S2,HW,A-L,Authority,Liking,0.11802556471200001
S2,S2,HW,A-L,Authority,Liking,0.999173
S2,S2,HW,A-L,Authority,Liking,0.554868121968
S2,S2,HW,A-L,Authority,Liking,0.12016055851800002
S2,S2,HW,A-L,Authority,Liking,0.992433308566
S2,S2,HW,A-L,Authority,Liking,0.338946193692
S2,S2,HW,A-L,Authority,Liking,0.931066
S2,S2,HW,A-L,Authority,Liking,0.996869
S2,S2,HW,A-L,Authority,Liking,0.724973275026
S2,S2,HW,A-L,Authority,Liking,0.47094428569999996
S2,S2,HW,A-L,Authority,Liking,0.16785858952500002
S2,S2,HW,A-L,Authority,Liking,0.9105987930469999
S2,S2,HW,A-L,Authority,Liking,0.326437588008
S2,S2,HW,A-L,Authority,Liking,0.069721063
S2,S2,HW,A-L,Authority,Liking,0.998066
S2,S2,HW,A-L,Authority,Liking,0.99957
S2,S2,HW,A-L,Authority,Liking,0.9807326186440001
S2,S2,HW,A-L,Authority,Liking,0.9980168873429999
S2,S2,HW,A-L,Authority,Liking,0.42645878513700003
S2,S2,HW,A-R,Authority,Reciprocity,0.498186
S2,S2,HW,A-R,Authority,Reciprocity,0.970631
S2,S2,HW,A-R,Authority,Reciprocity,0.518801444478
S2,S2,HW,A-R,Authority,Reciprocity,0.016608368061
S2,S2,HW,A-R,Authority,Reciprocity,0.60511878976
S2,S2,HW,A-R,Authority,Reciprocity,0.018432480289999997
S2,S2,HW,A-R,Authority,Reciprocity,0.8265906936240001
S2,S2,HW,A-R,Authority,Reciprocity,0.649456586208
S2,S2,HW,A-R,Authority,Reciprocity,0.434283
S2,S2,HW,A-R,Authority,Reciprocity,0.164138814978
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.868751393738
S2,S2,HW,A-R,Authority,Reciprocity,0.643841
S2,S2,HW,A-R,Authority,Reciprocity,0.051302915873
S2,S2,HW,A-R,Authority,Reciprocity,0.6829041221309999
S2,S2,HW,A-R,Authority,Reciprocity,0.623951
S2,S2,HW,A-R,Authority,Reciprocity,0.14759807921
S2,S2,HW,A-R,Authority,Reciprocity,0.997689
S2,S2,HW,A-R,Authority,Reciprocity,0.24525366200399998
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.996662
S2,S2,HW,A-R,Authority,Reciprocity,0.259153906473
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.73023
S2,S2,HW,A-R,Authority,Reciprocity,0.42210278307
S2,S2,HW,A-R,Authority,Reciprocity,0.959194
S2,S2,HW,A-R,Authority,Reciprocity,0.009051712701000001
S2,S2,HW,A-R,Authority,Reciprocity,0.23278636500299998
S2,S2,HW,A-R,Authority,Reciprocity,0.036411578112
S2,S2,HW,A-R,Authority,Reciprocity,0.054457731564
S2,S2,HW,A-R,Authority,Reciprocity,0.158433
S2,S2,HW,A-R,Authority,Reciprocity,0.541987038077
S2,S2,HW,A-R,Authority,Reciprocity,0.79833
S2,S2,HW,A-R,Authority,Reciprocity,0.06482362526
S2,S2,HW,A-R,Authority,Reciprocity,0.6398376074400001
S2,S2,HW,A-R,Authority,Reciprocity,0.249901147566
S2,S2,HW,A-R,Authority,Reciprocity,0.860104
S2,S2,HW,A-R,Authority,Reciprocity,0.325220340172
S2,S2,HW,A-R,Authority,Reciprocity,0.497495897681
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.909252
S2,S2,HW,A-R,Authority,Reciprocity,0.40901976609
S2,S2,HW,A-R,Authority,Reciprocity,0.774019
S2,S2,HW,A-R,Authority,Reciprocity,0.243072084924
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.999731
S2,S2,HW,A-R,Authority,Reciprocity,0.576349
S2,S2,HW,A-R,Authority,Reciprocity,0.031324511757000004
S2,S2,HW,A-R,Authority,Reciprocity,0.07394279884100001
S2,S2,HW,A-R,Authority,Reciprocity,0.13474937540999998
S2,S2,HW,A-R,Authority,Reciprocity,0.977801
S2,S2,HW,A-R,Authority,Reciprocity,0.24837458667700002
S2,S2,HW,A-R,Authority,Reciprocity,0.102895985686
S2,S2,HW,A-R,Authority,Reciprocity,0.64115
S2,S2,HW,A-R,Authority,Reciprocity,0.47375
S2,S2,HW,A-R,Authority,Reciprocity,0.051302915873
S2,S2,HW,A-R,Authority,Reciprocity,0.574423
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.864439
S2,S2,HW,A-R,Authority,Reciprocity,0.46960656336
S2,S2,HW,A-R,Authority,Reciprocity,0.054968456884000004
S2,S2,HW,A-R,Authority,Reciprocity,0.192321314636
S2,S2,HW,A-R,Authority,Reciprocity,0.496620024859
S2,S2,HW,A-R,Authority,Reciprocity,0.054457731564
S2,S2,HW,A-R,Authority,Reciprocity,0.431143
S2,S2,HW,A-R,Authority,Reciprocity,1.0
S2,S2,HW,A-R,Authority,Reciprocity,0.674535
S2,S2,HW,A-R,Authority,Reciprocity,0.99137
S2,S2,HW,A-R,Authority,Reciprocity,0.984796
S2,S2,HW,A-R,Authority,Reciprocity,0.051302915873
S2,S2,HW,A-R,Authority,Reciprocity,0.42752044942
S2,S2,HW,A-R,Authority,Reciprocity,0.232650946178
S2,S2,HW,A-R,Authority,Reciprocity,0.33044539428599995
S2,S2,HW,A-R,Authority,Reciprocity,0.33504117332
S2,S2,HW,A-R,Authority,Reciprocity,0.79509
S2,S2,HW,A-R,Authority,Reciprocity,0.35870144111999996
S2,S2,HW,A-R,Authority,Reciprocity,0.737613
S2,S2,HW,A-R,Authority,Reciprocity,0.38097261902699997
S2,S2,HW,A-R,Authority,Reciprocity,0.838933
S2,S2,HW,A-R,Authority,Reciprocity,0.05113341077999999
S2,S2,HW,A-R,Authority,Reciprocity,0.26797565484599994
S2,S2,HW,A-R,Authority,Reciprocity,0.33835560132
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.856958
S2,S2,HW,A-R,Authority,Reciprocity,0.594421
S2,S2,HW,A-R,Authority,Reciprocity,0.763727
S2,S2,HW,A-R,Authority,Reciprocity,0.574084388605
S2,S2,HW,A-R,Authority,Reciprocity,0.052080858396
S2,S2,HW,A-R,Authority,Reciprocity,0.408834828216
S2,S2,HW,A-R,Authority,Reciprocity,0.9873
S2,S2,HW,A-R,Authority,Reciprocity,0.6817166365640001
S2,S2,HW,A-R,Authority,Reciprocity,0.263571
S2,S2,HW,A-R,Authority,Reciprocity,0.06685542087
S2,S2,HW,A-R,Authority,Reciprocity,0.054457731564
S2,S2,HW,A-R,Authority,Reciprocity,0.315087
S2,S2,HW,A-R,Authority,Reciprocity,0.02396170195
S2,S2,HW,A-R,Authority,Reciprocity,0.218204450611
S2,S2,HW,A-R,Authority,Reciprocity,0.550454
S2,S2,HW,A-R,Authority,Reciprocity,0.051675635806
S2,S2,HW,A-R,Authority,Reciprocity,0.054457731564
S2,S2,HW,A-R,Authority,Reciprocity,0.939473
S2,S2,HW,A-R,Authority,Reciprocity,0.890526
S2,S2,HW,A-R,Authority,Reciprocity,0.278203
S2,S2,HW,A-R,Authority,Reciprocity,0.07038215270800001
S2,S2,HW,A-R,Authority,Reciprocity,0.927817
S2,S2,HW,A-R,Authority,Reciprocity,0.38806808013300004
S2,S2,HW,A-R,Authority,Reciprocity,0.24514939256299997
S2,S2,HW,A-R,Authority,Reciprocity,0.051302915873
S2,S2,HW,A-R,Authority,Reciprocity,0.6134503124249999
S2,S2,HW,A-R,Authority,Reciprocity,0.848678
S2,S2,HW,A-R,Authority,Reciprocity,0.940009
S2,S2,HW,A-R,Authority,Reciprocity,0.132656479722
S2,S2,HW,A-R,Authority,Reciprocity,0.761609
S2,S2,HW,A-R,Authority,Reciprocity,0.07125372714400001
S2,S2,HW,A-R,Authority,Reciprocity,0.719689
S2,S2,HW,A-R,Authority,Reciprocity,0.1070013136
S2,S2,HW,A-R,Authority,Reciprocity,0.24711024876000004
S2,S2,HW,A-R,Authority,Reciprocity,0.47022511016
S2,S2,HW,A-R,Authority,Reciprocity,0.45566668452599995
S2,S2,HW,A-R,Authority,Reciprocity,0.021059889537
S2,S2,HW,A-R,Authority,Reciprocity,0.43288487203
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.67215
S2,S2,HW,A-R,Authority,Reciprocity,0.913472
S2,S2,HW,A-R,Authority,Reciprocity,0.17735089772400003
S2,S2,HW,A-R,Authority,Reciprocity,0.837635
S2,S2,HW,A-R,Authority,Reciprocity,0.60834
S2,S2,HW,A-R,Authority,Reciprocity,0.526883
S2,S2,HW,A-R,Authority,Reciprocity,0.036383170857
S2,S2,HW,A-R,Authority,Reciprocity,0.15044580495
S2,S2,HW,A-R,Authority,Reciprocity,0.40633159366800004
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.498663308962
S2,S2,HW,A-R,Authority,Reciprocity,0.792377
S2,S2,HW,A-R,Authority,Reciprocity,0.16954461216
S2,S2,HW,A-R,Authority,Reciprocity,0.663323
S2,S2,HW,A-R,Authority,Reciprocity,0.25464605292
S2,S2,HW,A-R,Authority,Reciprocity,0.503096496903
S2,S2,HW,A-R,Authority,Reciprocity,0.054457731564
S2,S2,HW,A-R,Authority,Reciprocity,0.679399
S2,S2,HW,A-R,Authority,Reciprocity,0.27440760940799996
S2,S2,HW,A-R,Authority,Reciprocity,0.051359278927
S2,S2,HW,A-R,Authority,Reciprocity,0.646126507727
S2,S2,HW,A-R,Authority,Reciprocity,0.039940080281999996
S2,S2,HW,A-R,Authority,Reciprocity,0.775264
S2,S2,HW,A-R,Authority,Reciprocity,0.945025
S2,S2,HW,A-R,Authority,Reciprocity,0.38208961790999996
S2,S2,HW,A-R,Authority,Reciprocity,0.173151277594
S2,S2,HW,A-R,Authority,Reciprocity,0.305022153975
S2,S2,HW,A-R,Authority,Reciprocity,0.7487139207439999
S2,S2,HW,A-R,Authority,Reciprocity,0.346655392902
S2,S2,HW,A-R,Authority,Reciprocity,0.062449251375
S2,S2,HW,A-R,Authority,Reciprocity,0.994993
S2,S2,HW,A-R,Authority,Reciprocity,0.98835
S2,S2,HW,A-R,Authority,Reciprocity,0.311921682528
S2,S2,HW,A-R,Authority,Reciprocity,0.405407729196
S2,S2,HW,A-R,Authority,Reciprocity,0.24873790364499995
S2,S2,HW,A-SP,Authority,Social Proof,0.811585
S2,S2,HW,A-SP,Authority,Social Proof,0.570039
S2,S2,HW,A-SP,Authority,Social Proof,0.48665894839199997
S2,S2,HW,A-SP,Authority,Social Proof,0.051933022429000004
S2,S2,HW,A-SP,Authority,Social Proof,0.679671640654
S2,S2,HW,A-SP,Authority,Social Proof,0.0413240079
S2,S2,HW,A-SP,Authority,Social Proof,0.5169479322
S2,S2,HW,A-SP,Authority,Social Proof,0.356551969806
S2,S2,HW,A-SP,Authority,Social Proof,0.425141
S2,S2,HW,A-SP,Authority,Social Proof,0.14089690103400002
S2,S2,HW,A-SP,Authority,Social Proof,0.051222066621
S2,S2,HW,A-SP,Authority,Social Proof,0.637590087224
S2,S2,HW,A-SP,Authority,Social Proof,0.566259
