group_label,feature_a,feature_b,cell_slug,rank,sentence,sentence_score,token_count
LLM-B-FP,Authority,Liking,authority__liking,5,want find windows should probably set msvcdir program files microsoft visual studio number platformsdk,62.443824364316214,14
LLM-B-FP,Authority,Liking,authority__liking,6,changed msvcdir compile bat program files microsoft visual studio number platformsdk ran compile bat again,62.443824364316214,15
LLM-B-FP,Authority,Liking,authority__liking,7,nmake nologo makefile cchome program files microsoft visual stud number platformsdk ccincdir program files microsoft visual studio number pla tformsdk include cclibdir program files microsoft visual studio number platfo rmsdk lib include program files microsoft visual studio number platformsdk clude lib program files microsoft visual studio number platformsdk lib link config miniperl exe config nologo lib core include,62.443824364316214,58
LLM-B-FP,Authority,Liking,authority__liking,8,ole dperldll dndebug mini obj projex perlce perl number fatal error cannot open include file sys types such file directory nmake fatal error program files microsoft visual studio number bin exe return code number stop,62.443824364316214,35
LLM-B-FP,Authority,Liking,authority__liking,9,looking sys types turned various locations including program files microsoft visual studio number include some locations relating windows mobile which again assume ones need here,62.443824364316214,25
LLM-B-FP,Authority,Liking,authority__liking,10,miniperl built supposedly working idea what capabilities but grokked print gave compile bat another shot msvcdir set msvcdir program files microsoft visual studio number once more,62.443824364316214,26
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,239.69140644796033,1519
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,236.2283052987931,1520
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,234.9252269985685,1524
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,233.21448309569283,1175
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,232.22253711891585,1214
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,228.89371158367817,1519
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,7,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes already detected trojan added virus name alias trojan generic number bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number sender jotti submission notes already detected trojan added number sender,226.81497991722256,1481
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,8,clamav database updated number feb number number number number daily cvd version number number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes same number added number,161.30447044832525,1094
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,9,clamav database updated number feb number number number number daily cvd version number number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes,155.53474375230766,715
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,10,debian potato ftp ftp ximian com pub number ximian number deb ftp ftp ximian com pub number ximian number deb ftp ftp ximian com pub number ximian number deb mandrake ftp ftp ximian com pub number ximian number rpm mandrake ftp ftp ximian com pub number ximian number rpm mandrake ftp ftp ximian com pub number ximian number rpm redhat,27.13962376343778,320
LLM-B-FP,Authority,Social Proof,authority__social_proof,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,218.88378196482856,1519
LLM-B-FP,Authority,Social Proof,authority__social_proof,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,213.65745572759127,1520
LLM-B-FP,Authority,Social Proof,authority__social_proof,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,211.81825785090487,1524
LLM-B-FP,Authority,Social Proof,authority__social_proof,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,204.07791848018402,1175
LLM-B-FP,Authority,Social Proof,authority__social_proof,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,202.24673503647622,1519
LLM-B-FP,Authority,Social Proof,authority__social_proof,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,200.45333391966747,1214
LLM-B-FP,Authority,Social Proof,authority__social_proof,7,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes already detected trojan added virus name alias trojan generic number bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number sender jotti submission notes already detected trojan added number sender,186.57920551473373,1481
LLM-B-FP,Authority,Social Proof,authority__social_proof,8,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number,159.5836184534553,1227
LLM-B-FP,Authority,Social Proof,authority__social_proof,9,best evelyn brooks cloud security specialist evelyn brooks techcorp com number number number website data security specialist emily chen healthcarefacility com number number number website healthcare solutions inc support shippingcompany com number number number website,24.051443777381824,35
LLM-B-FP,Authority,Social Proof,authority__social_proof,10,update cvsroot spambayes spambayes spambayes directory sourceforge net tmp modified files tag coresvr xmlrpcplugin log message cache messages make xmlrpc thread daemon convert msg text string unicode index xmlrpcplugin rcs file cvsroot spambayes spambayes spambayes attic xmlrpcplugin retrieving revision retrieving revision diff number number xmlrpcplugin number jun number number number number number xmlrpcplugin number jun number number number number number,23.08219634586199,103
LLM-B-FP,Authority,Scarcity,authority__scarcity,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,119.31378721373167,1519
LLM-B-FP,Authority,Scarcity,authority__scarcity,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,106.18709505312128,1520
LLM-B-FP,Authority,Scarcity,authority__scarcity,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,102.42297093478291,1524
LLM-B-FP,Authority,Scarcity,authority__scarcity,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,94.06934814479445,1175
LLM-B-FP,Authority,Scarcity,authority__scarcity,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,89.05745190762603,1519
LLM-B-FP,Authority,Scarcity,authority__scarcity,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,84.82076039797977,1214
LLM-B-FP,Authority,Scarcity,authority__scarcity,7,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes already detected trojan added virus name alias trojan generic number bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number sender jotti submission notes already detected trojan added number sender,73.99633148719515,1481
LLM-B-FP,Authority,Scarcity,authority__scarcity,8,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number,53.07990688268238,1227
LLM-B-FP,Authority,Scarcity,authority__scarcity,9,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,40.67593765026594,1508
LLM-B-FP,Authority,Scarcity,authority__scarcity,10,nleft print nleft untrained name def cull cullext designation tdict print writing new mbox designation number cullext file cullext msg mboxutils getmbox number msg tdict cullext write str msg number elif cullext response msg uid store msg uid flags silent deleted seen command set deleted seen msg uid msg command response sys stdout write number number sys stdout flush sys,5.644359130044241,68
LLM-B-FP,Authority,Commitment,authority__commitment,1,comment skip montanaro montanaro date number number number number number message logged yes number originator mark reassigning see see easy fix problem,6.76024217203933,22
LLM-B-FP,Authority,Commitment,authority__commitment,2,skip comment selfman selfman date number number number number number message logged yes number originator unload problem occurs also while start outlook connect pda via usb active sync let pda turned close outlook outlook stays open background,5.87300186070939,37
LLM-B-FP,Authority,Commitment,authority__commitment,3,comment selfman selfman date number number number number number message logged yes number originator its number still fixed comment sadie date number number number number number message logged yes number problem outlook number does terminate outlook exe process closing program,5.87300186070939,40
LLM-B-FP,Authority,Commitment,authority__commitment,4,comment nytetears nytetears date number number number number number message logged yes number honest outlook number was fine bit after disabling spam blocker then started refusing shut down again,5.87300186070939,29
LLM-B-FP,Authority,Commitment,authority__commitment,5,comment christian blackburn seier date number number number number number message logged yes number nytetears seems spam filter outlook causing hang,5.87300186070939,21
LLM-B-FP,Authority,Commitment,authority__commitment,6,christian blackburn comment tony meyer anadelonbrin date number number number number number message logged yes number see also number breaks mapi control website comment nytetears nytetears date number number number number number message logged yes number had problem computer tried removing various different program fix,5.87300186070939,45
LLM-B-FP,Authority,Commitment,authority__commitment,7,comment kip cartwright kcartwri date number number number number number message logged yes number same problem outlook number,5.87300186070939,18
LLM-B-FP,Authority,Commitment,authority__commitment,8,comment fsnyder fsnyder date number number number number number message logged yes number behavior outlook exe being stopped properly duplicated using following vbscript code,5.87300186070939,24
LLM-B-FP,Authority,Commitment,authority__commitment,9,hope helps fsnyder comment hal smith date number number number number number message logged yes number one other source hanging without spambayes activesync pda celll phone whatever,5.87300186070939,27
LLM-B-FP,Authority,Commitment,authority__commitment,10,one reasons love process explorer system internals comment gil date number number number number number message logged yes number discovered limited mailto function,5.87300186070939,23
LLM-B-FP,Liking,Liking,liking__liking,1,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud security specialist maya jensen capitalone com number number number evelyn brooks greentech com number number number,91.25025711752733,30
LLM-B-FP,Liking,Liking,liking__liking,2,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud security specialist emily chen capitalone com number number number,91.25025711752733,23
LLM-B-FP,Liking,Liking,liking__liking,3,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud solutions architect evelyn brooks greentech com number number number sophia kim capitalone com number number number,91.25025711752733,30
LLM-B-FP,Liking,Liking,liking__liking,4,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud solutions architect emily chen capitalone com number number number financial services inc jane doe capitalstyle com number number capitalstyle,91.25016586727021,33
LLM-B-FP,Liking,Liking,liking__liking,5,best emily chen cloud solutions architect emily chen capitalone com number number number cloud solutions architect evelyn brooks greentech com number number number emily chen capitalone com number number number,83.24939355507722,30
LLM-B-FP,Liking,Liking,liking__liking,6,best evelyn brooks cloud solutions architect cloud security specialist sophia kim capitalone com number number number,67.24766658010205,16
LLM-B-FP,Liking,Liking,liking__liking,7,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud solutions architect evelyn brooks greentech com number number number evelyn brooks greentech com number number number,65.75257489870336,30
LLM-B-FP,Liking,Liking,liking__liking,8,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number cloud solutions architect evelyn brooks greentech com number number number support company com number number number number company com,65.75257489870336,32
LLM-B-FP,Liking,Liking,liking__liking,9,best evelyn brooks cloud solutions architect evelyn brooks greentech com number number number evelyn brooks greentech com number number number,65.75250914612846,20
LLM-B-FP,Liking,Liking,liking__liking,10,best lily martin cloud solutions architect lily martin capitalone com number number number cloud security specialist support team financial services inc security firstcoastcu org number number firstcoast,59.24680301765194,27
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,238.2869433092886,1519
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,234.83779303730063,1520
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,233.4389189502918,1524
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,231.64671936759046,1175
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,227.37183340278028,1519
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,223.87476240275635,1214
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,7,clamav database updated number feb number number number number daily cvd version number number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes already detected email phishing added number sender phishery internetdefence net submission notes same number added number,160.7153701887631,1094
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,8,clamav database updated number feb number number number number daily cvd version number number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes same number added number sender phishery internetdefence net submission notes,154.88241086533077,715
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,9,debian potato ftp ftp ximian com pub number ximian number deb ftp ftp ximian com pub number ximian number deb ftp ftp ximian com pub number ximian number deb mandrake ftp ftp ximian com pub number ximian number rpm mandrake ftp ftp ximian com pub number ximian number rpm mandrake ftp ftp ximian com pub number ximian number rpm redhat,27.35296511427428,320
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,10,feb number number number number imapd login negq sdcym example local ffff port number protocol imap feb number number number number postfix smtpd number connect mailcluster feb number number number number postfix smtpd number client mailcluster feb number number number number postfix cleanup number feb number number number number postfix qmgr number size number nrcpt number queue active feb number,20.371693717695898,402
LLM-B-FP,Liking,Social Proof,liking__social_proof,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,217.72552508716566,1519
LLM-B-FP,Liking,Social Proof,liking__social_proof,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,212.52111630252875,1520
LLM-B-FP,Liking,Social Proof,liking__social_proof,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,210.59835763528255,1524
LLM-B-FP,Liking,Social Proof,liking__social_proof,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,202.82179994067656,1175
LLM-B-FP,Liking,Social Proof,liking__social_proof,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,201.01677524388822,1519
LLM-B-FP,Liking,Social Proof,liking__social_proof,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,193.35795142953882,1214
LLM-B-FP,Liking,Social Proof,liking__social_proof,7,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes already detected trojan added virus name alias trojan generic number bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number sender jotti submission notes already detected trojan added number sender,177.56064760253045,1481
LLM-B-FP,Liking,Social Proof,liking__social_proof,8,best evelyn brooks cloud security specialist evelyn brooks techcorp com number number number website data security specialist emily chen healthcarefacility com number number number website healthcare solutions inc support shippingcompany com number number number website,23.962960112933146,35
LLM-B-FP,Liking,Social Proof,liking__social_proof,9,update cvsroot spambayes spambayes spambayes directory sourceforge net tmp modified files tag coresvr xmlrpcplugin log message cache messages make xmlrpc thread daemon convert msg text string unicode index xmlrpcplugin rcs file cvsroot spambayes spambayes spambayes attic xmlrpcplugin retrieving revision retrieving revision diff number number xmlrpcplugin number jun number number number number number xmlrpcplugin number jun number number number number number,23.05445986460691,103
LLM-B-FP,Liking,Social Proof,liking__social_proof,10,index coreui rcs file cvsroot spambayes spambayes spambayes attic coreui retrieving revision retrieving revision diff number number coreui number jun number number number number number coreui number jun number number number number number number number import sys import import cgi import time number number number number spambayes compatsets import set email iterators import import userinterface spambayes import tokenizer spambayes options,19.918211743636554,62
LLM-B-FP,Liking,Scarcity,liking__scarcity,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,119.16468650250562,1519
LLM-B-FP,Liking,Scarcity,liking__scarcity,2,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan proxy pixoliz bitdefender number sender virus total submission notes already detected trojan added virus name alias trojan banker delf bitdefender number sender virus total,106.05153455840247,1520
LLM-B-FP,Liking,Scarcity,liking__scarcity,3,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias trojan pws onlinegames nsr bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus,102.24689735093901,1524
LLM-B-FP,Liking,Scarcity,liking__scarcity,4,clamav database updated number feb number number number number daily cvd version number number sender virus total added trojan virus name alias trojan pws onlinegames nyj bitdefender number sender virus total submission notes already detected trojan added number sender brazilian cert submission notes already detected trojan added virus name alias trojan agent delf bitdefender number sender virus total submission notes,93.87024085905954,1175
LLM-B-FP,Liking,Scarcity,liking__scarcity,5,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,88.87553507960746,1519
LLM-B-FP,Liking,Scarcity,liking__scarcity,6,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender,82.15085635716848,1214
LLM-B-FP,Liking,Scarcity,liking__scarcity,7,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes already detected trojan added virus name alias trojan generic number bitdefender number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number sender jotti submission notes already detected trojan added number sender,70.70576919006301,1481
LLM-B-FP,Liking,Scarcity,liking__scarcity,8,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added number,51.32730691209653,1227
LLM-B-FP,Liking,Scarcity,liking__scarcity,9,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virscan org submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender,37.39081598759454,1508
LLM-B-FP,Liking,Scarcity,liking__scarcity,10,nleft print nleft untrained name def cull cullext designation tdict print writing new mbox designation number cullext file cullext msg mboxutils getmbox number msg tdict cullext write str msg number elif cullext response msg uid store msg uid flags silent deleted seen command set deleted seen msg uid msg command response sys stdout write number number sys stdout flush sys,5.661656583907805,68
LLM-B-FP,Liking,Commitment,liking__commitment,1,comment skip montanaro montanaro date number number number number number message logged yes number originator mark reassigning see see easy fix problem,5.851914128507434,22
LLM-B-FP,Liking,Commitment,liking__commitment,2,skip comment selfman selfman date number number number number number message logged yes number originator unload problem occurs also while start outlook connect pda via usb active sync let pda turned close outlook outlook stays open background,5.851914128507434,37
LLM-B-FP,Liking,Commitment,liking__commitment,3,comment selfman selfman date number number number number number message logged yes number originator its number still fixed comment sadie date number number number number number message logged yes number problem outlook number does terminate outlook exe process closing program,5.851914128507434,40
LLM-B-FP,Liking,Commitment,liking__commitment,4,comment nytetears nytetears date number number number number number message logged yes number honest outlook number was fine bit after disabling spam blocker then started refusing shut down again,5.851914128507434,29
LLM-B-FP,Liking,Commitment,liking__commitment,5,comment christian blackburn seier date number number number number number message logged yes number nytetears seems spam filter outlook causing hang,5.851914128507434,21
LLM-B-FP,Liking,Commitment,liking__commitment,6,christian blackburn comment tony meyer anadelonbrin date number number number number number message logged yes number see also number breaks mapi control website comment nytetears nytetears date number number number number number message logged yes number had problem computer tried removing various different program fix,5.851914128507434,45
LLM-B-FP,Liking,Commitment,liking__commitment,7,comment kip cartwright kcartwri date number number number number number message logged yes number same problem outlook number,5.851914128507434,18
LLM-B-FP,Liking,Commitment,liking__commitment,8,comment fsnyder fsnyder date number number number number number message logged yes number behavior outlook exe being stopped properly duplicated using following vbscript code,5.851914128507434,24
LLM-B-FP,Liking,Commitment,liking__commitment,9,hope helps fsnyder comment hal smith date number number number number number message logged yes number one other source hanging without spambayes activesync pda celll phone whatever,5.851914128507434,27
LLM-B-FP,Liking,Commitment,liking__commitment,10,one reasons love process explorer system internals comment gil date number number number number number message logged yes number discovered limited mailto function,5.851914128507434,23
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,1,clamav database updated number feb number number number number daily cvd version number number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes same number added number sender virus total submission notes already detected trojan added virus name alias memscan backdoor bifrose bitdefender number sender virus,239.8048295340265,1519
