group_label,feature_a,feature_b,cell_slug,rank,phrase,phrase_len,log_ratio_score,weighted_group_count,weighted_background_count
LLM-B-FP,Authority,Liking,authority__liking,5,cloud solutions architect,3,8.398965724975387,32.999849000095004,0.0
LLM-B-FP,Authority,Liking,authority__liking,6,solutions architect,2,8.398965724975387,32.999849000095004,0.0
LLM-B-FP,Authority,Liking,authority__liking,7,tesla customer,2,8.234714488050077,27.999808000197,0.0
LLM-B-FP,Authority,Liking,authority__liking,8,microsoft visual,2,7.898391802134885,19.999998,0.0
LLM-B-FP,Authority,Liking,authority__liking,9,visual studio,2,7.847124804781819,18.999998,0.0
LLM-B-FP,Authority,Liking,authority__liking,10,program files,2,7.847124699574017,18.999996,0.0
LLM-B-FP,Authority,Liking,authority__liking,11,program files microsoft,3,7.793086912677136,18.0,0.0
LLM-B-FP,Authority,Liking,authority__liking,12,files microsoft,2,7.793086912677136,18.0,0.0
LLM-B-FP,Authority,Liking,authority__liking,13,files microsoft visual,3,7.793086912677136,18.0,0.0
LLM-B-FP,Authority,Liking,authority__liking,14,visual studio number,3,7.735961159897043,17.0,0.0
LLM-B-FP,Authority,Liking,authority__liking,15,studio number,2,7.735961159897043,17.0,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,1,number sender,2,12.340571226651797,1084.145266,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,2,submission notes,2,12.337858644653467,1081.2083910000001,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,3,added number,2,12.19341189287917,935.785596,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,4,added number sender,3,12.19341189287917,935.785596,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,5,submission notes same,3,12.033032942737213,797.120275,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,6,notes same,2,12.033032942737213,797.120275,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,7,notes same number,3,12.031845375397083,796.174191,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,8,number added,2,12.031845375397083,796.174191,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,9,same number added,3,12.031845375397083,796.174191,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,10,same number,2,12.031845375397083,796.174191,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,11,number added number,3,12.025804233952083,791.378829,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,12,number sender virus,3,11.882568882856612,685.76807,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,13,virus total,2,11.882568882856612,685.76807,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,14,sender virus,2,11.882568882856612,685.76807,0.0
LLM-B-FP,Authority,Reciprocity,authority__reciprocity,15,sender virus total,3,11.882568882856612,685.76807,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,1,virus total,2,12.455317869376746,835.723812,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,2,number sender virus,3,12.455317869376746,835.723812,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,3,sender virus,2,12.455317869376746,835.723812,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,4,sender virus total,3,12.455317869376746,835.723812,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,5,virus total submission,3,12.451570003494034,832.597456,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,6,total submission notes,3,12.451570003494034,832.597456,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,7,total submission,2,12.451570003494034,832.597456,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,8,trojan added,2,11.247231390487858,249.68088099999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,9,detected trojan,2,11.240130945451057,247.91424399999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,10,detected trojan added,3,11.240130945451057,247.91424399999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,11,already detected trojan,3,11.240130945451057,247.91424399999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,12,virus name,2,10.787645966384641,157.68113099999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,13,virus name alias,3,10.781599317208446,156.73050499999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,14,name alias,2,10.781599317208446,156.73050499999997,0.0
LLM-B-FP,Authority,Social Proof,authority__social_proof,15,bitdefender number sender,3,10.775897048737056,155.83927199999997,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,1,virus total,2,12.157447606736595,429.444905,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,2,number sender virus,3,12.157447606736595,429.444905,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,3,sender virus,2,12.157447606736595,429.444905,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,4,sender virus total,3,12.157447606736595,429.444905,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,5,virus total submission,3,12.154632124782738,428.23748300000005,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,6,total submission notes,3,12.154632124782738,428.23748300000005,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,7,total submission,2,12.154632124782738,428.23748300000005,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,8,trojan added,2,10.86743063770092,118.204382,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,9,detected trojan,2,10.86086376875225,117.430627,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,10,detected trojan added,3,10.86086376875225,117.430627,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,11,already detected trojan,3,10.86086376875225,117.430627,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,12,virus name,2,10.456304040276537,78.354669,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,13,virus name alias,3,10.450670979053065,77.914477,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,14,name alias,2,10.450670979053065,77.914477,0.0
LLM-B-FP,Authority,Scarcity,authority__scarcity,15,bitdefender number sender,3,10.440499212510002,77.12586499999999,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,1,yes number,2,8.182740808423764,8.900371000000002,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,2,logged yes number,3,8.174681141204307,8.828845000000001,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,3,message logged yes,3,8.174681141204307,8.828845000000001,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,4,logged yes,2,8.174681141204307,8.828845000000001,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,5,message logged,2,8.174681141204307,8.828845000000001,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,6,number message logged,3,8.174681141204307,8.828845000000001,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,7,finds well,2,8.011430348991961,7.497521763650997,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,8,kindly request,2,7.98702084713714,7.316485389812997,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,9,immediate attention,2,7.787479317411886,5.991169627892998,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,10,cloud security,2,7.714302646987193,5.567706764339999,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,11,email finds,2,7.698811976824324,5.481970122057997,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,12,hope email,2,7.688601764453722,5.426181233635997,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,13,hope email finds,3,7.688601764453722,5.426181233635997,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,14,number postfix,2,7.650673029446546,5.2238549999999995,0.0
LLM-B-FP,Authority,Commitment,authority__commitment,15,number number postfix,3,7.650673029446546,5.2238549999999995,0.0
LLM-B-FP,Liking,Liking,liking__liking,1,here website,2,8.789047894740984,43.99997800000002,0.0
LLM-B-FP,Liking,Liking,liking__liking,2,capitalone com,2,8.50144187790648,32.999994,0.0
LLM-B-FP,Liking,Liking,liking__liking,3,capitalone com number,3,8.50144187790648,32.999994,0.0
LLM-B-FP,Liking,Liking,liking__liking,4,cloud solutions,2,8.438941053430863,30.999993999999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,5,cloud solutions architect,3,8.438941053430863,30.999993999999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,6,solutions architect,2,8.438941053430863,30.999993999999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,7,shippingcompany com,2,8.40616190667893,29.999992,0.0
LLM-B-FP,Liking,Liking,liking__liking,8,click here website,3,8.337192603254897,27.99998599999999,0.0
LLM-B-FP,Liking,Liking,liking__liking,9,shippingcompany com number,3,8.223906938821923,24.999992,0.0
LLM-B-FP,Liking,Liking,liking__liking,10,evelyn brooks cloud,3,8.000863562450109,19.999997999999998,0.0
LLM-B-FP,Liking,Liking,liking__liking,11,evelyn brooks greentech,3,8.00086351247509,19.999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,12,brooks greentech,2,8.00086351247509,19.999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,13,brooks greentech com,3,8.00086351247509,19.999997,0.0
LLM-B-FP,Liking,Liking,liking__liking,14,microsoft visual,2,7.949596670304835,19.0,0.0
LLM-B-FP,Liking,Liking,liking__liking,15,program files microsoft,3,7.895558672992362,18.0,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,1,number sender,2,12.271424181654204,934.785860289247,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,2,submission notes,2,12.268335664985994,931.903181585458,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,3,added number,2,12.107241073895054,793.245264014193,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,4,added number sender,3,12.107241073895054,793.245264014193,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,5,submission notes same,3,11.960273896386752,684.824969598463,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,6,notes same,2,11.960273896386752,684.824969598463,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,7,notes same number,3,11.95889261627762,683.879673686435,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,8,number added,2,11.95889261627762,683.879673686435,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,9,same number added,3,11.95889261627762,683.879673686435,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,10,same number,2,11.95889261627762,683.879673686435,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,11,number added number,3,11.953279966530195,680.051992248026,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,12,number sender virus,3,11.854088357403437,615.833178003286,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,13,virus total,2,11.854088357403437,615.833178003286,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,14,sender virus,2,11.854088357403437,615.833178003286,0.0
LLM-B-FP,Liking,Reciprocity,liking__reciprocity,15,sender virus total,3,11.854088357403437,615.833178003286,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,1,number sender virus,3,12.359374347056761,748.447714698571,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,2,virus total,2,12.359374347056761,748.447714698571,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,3,sender virus,2,12.359374347056761,748.447714698571,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,4,sender virus total,3,12.359374347056761,748.447714698571,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,5,virus total submission,3,12.35706764189796,746.723233126849,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,6,total submission,2,12.35706764189796,746.723233126849,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,7,total submission notes,3,12.35706764189796,746.723233126849,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,8,trojan added,2,11.2100541464292,237.140392702711,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,9,detected trojan,2,11.202692949223394,235.401091418454,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,10,detected trojan added,3,11.202692949223394,235.401091418454,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,11,already detected trojan,3,11.202692949223394,235.401091418454,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,12,org submission,2,10.735472833443737,147.53204636537,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,13,sender virscan,2,10.735472833443737,147.53204636537,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,14,number sender virscan,3,10.735472833443737,147.53204636537,0.0
LLM-B-FP,Liking,Social Proof,liking__social_proof,15,sender virscan org,3,10.735472833443737,147.53204636537,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,1,virus total,2,12.117489062384102,401.4157854454139,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,2,number sender virus,3,12.117489062384102,401.4157854454139,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,3,sender virus,2,12.117489062384102,401.4157854454139,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,4,sender virus total,3,12.117489062384102,401.4157854454139,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,5,virus total submission,3,12.114521478699519,400.2262866754739,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,6,total submission notes,3,12.114521478699519,400.2262866754739,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,7,total submission,2,12.114521478699519,400.2262866754739,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,8,trojan added,2,10.871895798951433,115.508352061153,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,9,detected trojan,2,10.86527525247519,114.74608354383399,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,10,detected trojan added,3,10.86527525247519,114.74608354383399,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,11,already detected trojan,3,10.86527525247519,114.74608354383399,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,12,virus name,2,10.46114958486934,76.596596985327,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,13,virus name alias,3,10.455386967795832,76.156412028399,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,14,name alias,2,10.455386967795832,76.156412028399,0.0
LLM-B-FP,Liking,Scarcity,liking__scarcity,15,bitdefender number sender,3,10.445311209426492,75.392830954084,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,1,yes number,2,8.160789205998409,8.522415636477998,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,2,logged yes number,3,8.1524828794625,8.451836140035999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,3,message logged yes,3,8.1524828794625,8.451836140035999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,4,logged yes,2,8.1524828794625,8.451836140035999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,5,message logged,2,8.1524828794625,8.451836140035999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,6,number message logged,3,8.1524828794625,8.451836140035999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,7,kindly request,2,8.088896201971366,7.930525924492,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,8,immediate attention,2,7.874606334427288,6.398912776287999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,9,cloud security,2,7.7881056983270724,5.867837997299,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,10,security specialist,2,7.718550002088465,5.4728953530209985,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,11,ceo company,2,7.676102738548277,5.245031754247999,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,12,evelyn brooks,2,7.650773109128419,5.113595391780998,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,13,cloud security specialist,3,7.633798783253523,5.027359780198998,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,14,number postfix,2,7.6163994785537135,4.94047131396,0.0
LLM-B-FP,Liking,Commitment,liking__commitment,15,number number postfix,3,7.6163994785537135,4.94047131396,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,1,number sender,2,12.346050480124402,1084.145266,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,2,submission notes,2,12.343337898126073,1081.2083910000001,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,3,added number,2,12.198891146351777,935.785596,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,4,added number sender,3,12.198891146351777,935.785596,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,5,submission notes same,3,12.038512196209819,797.120275,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,6,notes same,2,12.038512196209819,797.120275,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,7,notes same number,3,12.037324628869687,796.174191,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,8,number added,2,12.037324628869687,796.174191,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,9,same number added,3,12.037324628869687,796.174191,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,10,same number,2,12.037324628869687,796.174191,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,11,number added number,3,12.031283487424687,791.378829,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,12,number sender virus,3,11.888048136329218,685.76807,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,13,virus total,2,11.888048136329218,685.76807,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,14,sender virus,2,11.888048136329218,685.76807,0.0
LLM-B-FP,Reciprocity,Reciprocity,reciprocity__reciprocity,15,sender virus total,3,11.888048136329218,685.76807,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,1,number sender virus,3,12.37500022965964,720.848812749463,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,2,virus total,2,12.37500022965964,720.848812749463,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,3,sender virus,2,12.37500022965964,720.848812749463,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,4,sender virus total,3,12.37500022965964,720.848812749463,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,5,virus total submission,3,12.3727527517649,719.2305177249141,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,6,total submission,2,12.3727527517649,719.2305177249141,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,7,total submission notes,3,12.3727527517649,719.2305177249141,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,8,trojan added,2,11.23445578014317,230.40887475905902,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,9,detected trojan,2,11.227053410974687,228.70952654576797,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,10,detected trojan added,3,11.227053410974687,228.70952654576797,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,11,already detected trojan,3,11.227053410974687,228.70952654576797,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,12,org submission,2,10.762601505955303,143.73552848118,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,13,sender virscan,2,10.762601505955303,143.73552848118,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,14,number sender virscan,3,10.762601505955303,143.73552848118,0.0
LLM-B-FP,Reciprocity,Social Proof,reciprocity__social_proof,15,sender virscan org,3,10.762601505955303,143.73552848118,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,1,virus total,2,12.078002382583591,359.019463461605,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,2,number sender virus,3,12.078002382583591,359.019463461605,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,3,sender virus,2,12.078002382583591,359.019463461605,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,4,sender virus total,3,12.078002382583591,359.019463461605,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,5,virus total submission,3,12.075026198809791,357.95251430407603,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,6,total submission notes,3,12.075026198809791,357.95251430407603,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,7,total submission,2,12.075026198809791,357.95251430407603,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,8,trojan added,2,10.896682812649004,110.166638907368,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,9,detected trojan,2,10.889903904456103,109.422287383003,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,10,detected trojan added,3,10.889903904456103,109.422287383003,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,11,already detected trojan,3,10.889903904456103,109.422287383003,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,12,virus name,2,10.472407348906929,72.07236491638699,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,13,virus name alias,3,10.466552141453015,71.65154092419499,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,14,name alias,2,10.466552141453015,71.65154092419499,0.0
LLM-B-FP,Reciprocity,Scarcity,reciprocity__scarcity,15,bitdefender number sender,3,10.458876759302296,71.103616666045,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,1,yes number,2,8.242750356330381,8.423716917300002,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,2,logged yes number,3,8.236165010132183,8.368360442490001,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,3,message logged yes,3,8.236165010132183,8.368360442490001,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,4,logged yes,2,8.236165010132183,8.368360442490001,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,5,message logged,2,8.236165010132183,8.368360442490001,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,6,number message logged,3,8.236165010132183,8.368360442490001,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,7,kindly request,2,8.137907311824435,7.584274026689997,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,8,ceo company,2,7.845455897847923,5.658605431327,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,9,ceo company name,3,7.773163040423093,5.263267948186998,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,10,number postfix,2,7.747753456382169,5.13096441039,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,11,number number postfix,3,7.747753456382169,5.13096441039,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,12,cloud security,2,7.7419932747868945,5.101436646096999,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,13,security specialist,2,7.697016821890127,4.8766356269769995,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,14,money website,2,7.6817681084500915,4.8026859720760005,0.0
LLM-B-FP,Reciprocity,Commitment,reciprocity__commitment,15,bank name,2,7.646564518445883,4.63620962325,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,1,virus total,2,12.455315542138816,835.723812,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,2,number sender virus,3,12.455315542138816,835.723812,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,3,sender virus,2,12.455315542138816,835.723812,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,4,sender virus total,3,12.455315542138816,835.723812,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,5,virus total submission,3,12.451567676256104,832.597456,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,6,total submission notes,3,12.451567676256104,832.597456,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,7,total submission,2,12.451567676256104,832.597456,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,8,trojan added,2,11.247229063249929,249.68088099999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,9,detected trojan,2,11.240128618213129,247.91424399999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,10,detected trojan added,3,11.240128618213129,247.91424399999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,11,already detected trojan,3,11.240128618213129,247.91424399999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,12,virus name,2,10.787643639146713,157.68113099999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,13,virus name alias,3,10.781596989970517,156.73050499999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,14,name alias,2,10.781596989970517,156.73050499999997,0.0
LLM-B-FP,Social Proof,Social Proof,social_proof__social_proof,15,bitdefender number sender,3,10.775894721499128,155.83927199999997,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,1,virus total,2,12.057663913107973,334.230648765728,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,2,number sender virus,3,12.057663913107973,334.230648765728,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,3,sender virus,2,12.057663913107973,334.230648765728,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,4,sender virus total,3,12.057663913107973,334.230648765728,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,5,virus total submission,3,12.054758135566477,333.26082951697805,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,6,total submission notes,3,12.054758135566477,333.26082951697805,0.0
LLM-B-FP,Social Proof,Scarcity,social_proof__scarcity,7,total submission,2,12.054758135566477,333.26082951697805,0.0
