group_label,feature_a,feature_b,cell_slug,rank,word,log_ratio_score,weighted_group_count,weighted_background_count
LLM-B-TN,Liking,Liking,liking__liking,15,controls,7.680485216132382,22.0,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,1,follow-ups,9.832266131280516,103.456147161732,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,2,jordan,9.625658648656119,84.14303579787799,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,3,closures,9.623153960008713,83.93252238979599,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,4,filtering,9.533215209330116,76.712388032658,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,5,roles,9.478927836224639,72.65836777422801,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,6,metrics,9.45330293786548,70.81990405795202,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,7,integrating,9.41086382856608,67.87683827420001,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,8,stakeholders,9.268653161574317,58.87765692995399,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,9,audits,9.252079815121789,57.909734402874,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,10,nas,9.08878628961556,49.18365427232,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,11,scalability,9.088473189236323,49.168254131532,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,12,permissions,9.087797438030725,49.135033092856,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,13,team's,8.982774969463824,44.23548431301899,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,14,leads,8.913815771719502,41.287175965878994,0.0
LLM-B-TN,Liking,Reciprocity,liking__reciprocity,15,hipaa,8.885276540966071,40.125245496188995,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,1,analytics,10.264589165872582,126.77052502477596,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,2,overdue,9.853696700600624,84.05287046479702,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,3,breaches,9.733358708223065,74.52188231852901,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,4,vendor,9.54036315054804,61.440466452619994,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,5,audits,9.496757451713144,58.818458617644005,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,6,follow-ups,9.466160449206829,57.04574232017199,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,7,demographic,9.457316513932575,56.54336977761899,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,8,sap,9.453687739877076,56.338522274058,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,9,disruption,9.426221730015358,54.811914092503,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,10,stakeholders,9.41759576682578,54.34105600144,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,11,troubleshooting,9.402616672676464,53.53299354718101,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,12,mentioning,9.391198399837881,52.92510217759299,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,13,structured,9.390760983345078,52.90195255423499,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,14,compose,9.35470426101234,51.028106358124006,0.0
LLM-B-TN,Liking,Social Proof,liking__social_proof,15,extraterrestrial,9.325051542498501,49.536906091755,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,1,outline,9.515853901675555,49.844362402574006,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,2,sap,9.499060577989024,49.014132627630005,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,3,extraterrestrial,9.337708924708899,41.709182131766,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,4,ipsec,9.162394973107302,35.000467023471,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,5,hmm,9.160491294777628,34.93388175466202,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,6,alright,9.158275173612502,34.856527623436016,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,7,audits,9.136480075900632,34.104829668322004,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,8,cipe,9.060705027205543,31.615290370842004,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,9,monitor,9.052519829823144,31.357487649303998,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,10,airtable,9.036507338487308,30.859215957025,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,11,accuracy,8.988781896570863,29.420572001510994,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,12,chen,8.970402561739458,28.884598173217004,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,13,breaches,8.94147982331568,28.060857114496006,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,14,demographic,8.920890639870823,27.488810284573,0.0
LLM-B-TN,Liking,Scarcity,liking__scarcity,15,informative,8.918004785999306,27.409567133524003,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,1,sap,8.73144358766492,25.094780500221997,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,2,jordan,8.532387683194084,20.56347,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,3,ipsec,8.517628190189548,20.262045918664,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,4,cipe,8.45680634703611,19.065810101545,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,5,engagement,8.270282631216752,15.819848916636,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,6,airtable,8.229694669484351,15.190211891699999,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,7,outline,8.221397726473484,15.064618341624996,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,8,breaches,8.16659037638612,14.260651346346997,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,9,firebase,8.112841550727552,13.51386968872,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,10,extraterrestrial,8.098950626087632,13.327309381464,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,11,chen,7.8935580948450665,10.850939200957999,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,12,hubspot,7.887530388135209,10.785669555622,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,13,shaders,7.823639566285358,10.117497657558001,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,14,define,7.75872930291048,9.481000192442,0.0
LLM-B-TN,Liking,Commitment,liking__commitment,15,vendor,7.7352407096596885,9.260667729133,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,1,follow-ups,10.129824631842073,136.97522199999997,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,2,incident,9.986760017730575,118.71482700000003,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,3,leads,9.765424198197408,95.141715,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,4,metrics,9.691264830685885,88.34062300000002,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,5,integrating,9.554346088493919,77.03537299999999,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,6,firebase,9.48950164799233,72.19794399999999,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,7,jordan,9.466528506109068,70.55801,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,8,filtering,9.462960420866642,70.30666599999999,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,9,sap,9.43743032933277,68.534197,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,10,airtable,9.416993527555768,67.14759,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,11,roles,9.385986108250997,65.09715999999999,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,12,stakeholders,9.31097207562189,60.39189599999999,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,13,hubspot,9.276356747478182,58.336838,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,14,negotiation,9.226723192353056,55.511571,0.0
LLM-B-TN,Reciprocity,Reciprocity,reciprocity__reciprocity,15,nas,9.116466745530465,49.715365,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,1,analytics,10.480565423492873,152.91380199797703,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,2,engagement,10.129200093180938,107.60654941438003,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,3,follow-ups,10.000151561401069,94.57755458331796,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,4,overdue,9.96289460885206,91.11835038243701,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,5,jordan,9.875006184695533,83.451089762567,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,6,audits,9.822525051695518,79.183909798638,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,7,vendor,9.817862669693238,78.81553695366499,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,8,closures,9.682637907993106,68.845648031906,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,9,firebase,9.657695111846147,67.149437693376,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,10,stakeholders,9.545734377415812,60.03586729561301,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,11,sap,9.479545367592124,56.190166261135,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,12,hubspot,9.426735319691204,53.299239620523004,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,13,affecting,9.328462836310665,48.309595581191985,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,14,nas,9.327491738654292,48.262695311223,0.0
LLM-B-TN,Reciprocity,Social Proof,reciprocity__social_proof,15,disruption,9.303755885727025,47.130392956217,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,1,maya,9.807468446482993,64.343354970898,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,2,outline,9.652660881204842,55.113796630957026,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,3,airtable,9.541779701074216,49.328283613272,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,4,sap,9.533577595283706,48.925260868576004,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,5,audits,9.277923088014273,37.88592969892301,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,6,cipe,9.249611763703015,36.82809080969,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,7,ipsec,9.21813810922892,35.686717284013,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,8,breaches,9.135193155422671,32.845323215045,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,9,alright,9.12221620146974,32.421715710769,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,10,hmm,9.122110346142179,32.418282822577,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,11,firebase,9.113769018354375,32.148912899216,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,12,chen,9.044445208741944,29.995053913046007,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,13,accuracy,9.027385065402541,29.487505129928007,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,14,vendor,8.94672491277767,27.201659383945003,0.0
LLM-B-TN,Reciprocity,Scarcity,reciprocity__scarcity,15,demographic,8.907459897510654,26.153897958288002,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,1,sap,8.832421023338807,26.65461841333,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,2,jordan,8.565634000604826,20.410728967909996,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,3,ipsec,8.55264918592978,20.147283682352,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,4,cipe,8.491087836705082,18.943798252307996,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,5,airtable,8.486385653478873,18.854883231283,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,6,outline,8.394585225210905,17.200191465831,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,7,breaches,8.248777688384695,14.865182177767,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,8,firebase,8.166919916701701,13.696037468896002,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,9,hubspot,7.950954755289344,11.033822981983,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,10,chen,7.946549697776754,10.985281299534,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,11,vendor,7.93973491400811,10.910605573468002,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,12,accessibility,7.764563601960546,9.155808671742,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,13,limitations,7.755777502555048,9.075629711565002,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,14,alright,7.734052863592927,8.880376270847,0.0
LLM-B-TN,Reciprocity,Commitment,reciprocity__commitment,15,enhancing,7.729991994126156,8.844346818265,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,1,analytics,10.158134955115727,116.367365,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,2,demographic,9.863699776516402,86.68557799999999,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,3,breaches,9.646829053934752,69.782891,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,4,sap,9.619633667389728,67.91042300000001,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,5,overdue,9.619370781118286,67.89257,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,6,audits,9.489131381731255,59.60066400000001,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,7,vendor,9.471355290346658,58.55038199999999,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,8,follow-ups,9.470256162271795,58.48605199999999,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,9,stakeholders,9.45338649453602,57.50752,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,10,societies,9.43550962374927,56.488423000000004,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,11,extraterrestrial,9.421593672927523,55.707639,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,12,disruption,9.378922551422141,53.380117,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,13,monitor,9.33240315387898,50.953325,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,14,narrative,9.331477962969183,50.906195999999994,0.0
LLM-B-TN,Social Proof,Social Proof,social_proof__social_proof,15,mentioning,9.305642184524753,49.607584,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,1,maya,9.850294246090755,66.20043356655101,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,2,outline,9.612181266613906,52.171346161407,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,3,sap,9.386433310607178,41.626497308892006,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,4,extraterrestrial,9.36110662020525,40.585224290832,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,5,demographic,9.355117251655106,40.342811206494,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,6,hmm,9.214977738122801,35.066154804225,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,7,alright,9.185623028942338,34.05147022777699,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,8,audits,9.116496498078744,31.776456703994,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,9,firebase,9.072618542724445,30.411888138936,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,10,breaches,9.022239776092576,28.917236399451998,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,11,chen,8.989035127221923,27.972489467939997,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,12,informative,8.948515193291303,26.861305425830007,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,13,societies,8.939351476123239,26.616189186191992,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,14,vendor,8.873381214384368,24.916338750611,0.0
LLM-B-TN,Social Proof,Scarcity,social_proof__scarcity,15,airtable,8.867545380386682,24.771296408649,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,1,sap,8.783992369429619,24.84451656713,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,2,jordan,8.591136631522195,20.485057332142,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,3,extraterrestrial,8.45720819998452,17.916056410552,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,4,outline,8.34633809496243,16.034806501723,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,5,engagement,8.247271194447666,14.521494293616001,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,6,cipe,8.199777374058918,13.847470782177,0.0
LLM-B-TN,Social Proof,Commitment,social_proof__commitment,7,ipsec,8.173064268480552,13.482195245271,0.0
