Subject,Body,label,data_source,text
Suspended Account,"American Express .cssage P { margin:0px; padding:0px } body.cssage { font-size: 12pt; font-family:Calibri } Suspended Account noticed a sign in attempt from an usual location and device. your account have been restricted until you verify your information. Click on the link below to access your account information to restore access. My Account Regards, American Express Company Â© All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2018 American Express Company. All rights reserved. American Express Suspended Account noticed a sign in attempt from an usual location and device.your account have been restricted until you verify your information.Click on the link below to access your account information to restore access. My Account Â Regards,American Express Company Â© All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2018 American Express Company. All rights reserved.",1,phishpuzzer,"Suspended Account

American Express .cssage P { margin:0px; padding:0px } body.cssage { font-size: 12pt; font-family:Calibri } Suspended Account noticed a sign in attempt from an usual location and device. your account have been restricted until you verify your information. Click on the link below to access your account information to restore access. My Account Regards, American Express Company Â© All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2018 American Express Company. All rights reserved. American Express Suspended Account noticed a sign in attempt from an usual location and device.your account have been restricted until you verify your information.Click on the link below to access your account information to restore access. My Account Â Regards,American Express Company Â© All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2018 American Express Company. All rights reserved."
Improve Security Protocols for Medical Data,"Customer Support, please enhance the security measures to protect the highly sensitive and confidential medical information in our hospital systems. It is crucial to ensure that appropriate measures are in place to prevent unauthorized access and data breaches. I would like to request the implementation of additional security protocols, such as encryption, firewalls, and access controls, to safeguard this medical information. Additionally, regular security audits and staff training are essential.",0,tobiasbuek,"Improve Security Protocols for Medical Data

Customer Support, please enhance the security measures to protect the highly sensitive and confidential medical information in our hospital systems. It is crucial to ensure that appropriate measures are in place to prevent unauthorized access and data breaches. I would like to request the implementation of additional security protocols, such as encryption, firewalls, and access controls, to safeguard this medical information. Additionally, regular security audits and staff training are essential."
"Action is required in your PayPal account 3.682,00","HI jose@monkey.org

An attempt to access your account from a different IP address was
detected.

Therefore, we have decided to temporarily suspend your account.

https://sas.monoygrms.com/

Thank you for your attention.

Your customer service

02:18",1,nazario,"Action is required in your PayPal account 3.682,00

HI jose@monkey.org

An attempt to access your account from a different IP address was
detected.

Therefore, we have decided to temporarily suspend your account.

https://sas.monoygrms.com/

Thank you for your attention.

Your customer service

02:18"
Fifth Third Bank: Notification.,[],1,phishyai-phishing,"Fifth Third Bank: Notification.

[]"
Fifth Third Bank - confirm your account records,"[, ]",1,phishyai-phishing,"Fifth Third Bank - confirm your account records

[, ]"
Undeliverable: Email Delivery Blocked,"Delivery has failed to these recipients or groups: IT Operations it.ops@company-mail.eu The email address you entered couldn't be found. Please check the recipient's email address and try to resend the message. If the problem continues, please contact your email admin.",1,phishpuzzer,"Undeliverable: Email Delivery Blocked

Delivery has failed to these recipients or groups: IT Operations it.ops@company-mail.eu The email address you entered couldn't be found. Please check the recipient's email address and try to resend the message. If the problem continues, please contact your email admin."
Smoke [5.10.0] 32017 FAIL(F) MSWin32 WinXP/.Net SP2 (x86/2 cpu),"Automated smoke report for 5.10.0 patch 32017 maldoror.bath.planit.group: Intel(R) Core(TM)2 CPU 6700 @ 2.66GHz(~2659 MHz) (x86/2 cpu) on MSWin32 - WinXP/.Net SP2 using cl version 12.00.8804 smoketime 4 hours 38 minutes (average 13 minutes 55 seconds) Summary: FAIL(F) O = OK F = Failure(s), extended report at the bottom X = Failure(s) under TEST but not under harness ? = still running or test results not (yet) available Build failures during: - = unknown or N/A c = Configure, m = make, M = make (after miniperl), t = make test-prep 32017 Configuration (common) -DINST_TOP=$(INST_DRV)\\Smoke\\doesntexist ----------- --------------------------------------------------------- O O O O -Dusemymalloc O O -Duseithreads -Uuseimpsys O O -Duseithreads -Uuseimpsys -Dusemymalloc O O -Duseithreads F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads | +--------- -DDEBUGGING +----------- no debugging Locally applied patches: DEVEL SMOKE32017 Failures: (common-args) -DINST_TOP=$(INST_DRV)\\Smoke\\doesntexist [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads ../ext/Compress/Raw/Zlib/t/07bufsize.t..FAILED 42-288 Compiler messages(MSWin32): \\mg.c(1349) : warning C4020: 'PL_sighandlerp' : too many actual parameters \\mg.c(1388) : warning C4020: 'PL_sighandlerp' : too many actual parameters \\mg.c(1349) : warning C4020: 'function through pointer' : too many actual parameters \\mg.c(1388) : warning C4020: 'function through pointer' : too many actual parameters -- Report by Test::Smoke v1.19_86 build 1044 running on perl 5.9.5 (Reporter v0.027 / Smoker v0.032)",0,phishpuzzer,"Smoke [5.10.0] 32017 FAIL(F) MSWin32 WinXP/.Net SP2 (x86/2 cpu)

Automated smoke report for 5.10.0 patch 32017 maldoror.bath.planit.group: Intel(R) Core(TM)2 CPU 6700 @ 2.66GHz(~2659 MHz) (x86/2 cpu) on MSWin32 - WinXP/.Net SP2 using cl version 12.00.8804 smoketime 4 hours 38 minutes (average 13 minutes 55 seconds) Summary: FAIL(F) O = OK F = Failure(s), extended report at the bottom X = Failure(s) under TEST but not under harness ? = still running or test results not (yet) available Build failures during: - = unknown or N/A c = Configure, m = make, M = make (after miniperl), t = make test-prep 32017 Configuration (common) -DINST_TOP=$(INST_DRV)\\Smoke\\doesntexist ----------- --------------------------------------------------------- O O O O -Dusemymalloc O O -Duseithreads -Uuseimpsys O O -Duseithreads -Uuseimpsys -Dusemymalloc O O -Duseithreads F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc F F -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads | +--------- -DDEBUGGING +----------- no debugging Locally applied patches: DEVEL SMOKE32017 Failures: (common-args) -DINST_TOP=$(INST_DRV)\\Smoke\\doesntexist [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Dusemymalloc [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads -Uuseimpsys -Dusemymalloc [default] -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads [default] -DDEBUGGING -Accflags='-DPERL_OLD_COPY_ON_WRITE' -Duseithreads ../ext/Compress/Raw/Zlib/t/07bufsize.t..FAILED 42-288 Compiler messages(MSWin32): \\mg.c(1349) : warning C4020: 'PL_sighandlerp' : too many actual parameters \\mg.c(1388) : warning C4020: 'PL_sighandlerp' : too many actual parameters \\mg.c(1349) : warning C4020: 'function through pointer' : too many actual parameters \\mg.c(1388) : warning C4020: 'function through pointer' : too many actual parameters -- Report by Test::Smoke v1.19_86 build 1044 running on perl 5.9.5 (Reporter v0.027 / Smoker v0.032)"
Enhance Investment Strategies with Machine Learning,"Respected customer support, I am reaching out to seek information on leveraging machine learning for optimizing investment portfolios through real-time market data and analytical tools. I'm keen to understand how this can be implemented and the advantages it offers in investment decision-making. Could you provide detailed insights on this area? I am particularly interested in exploring the integration of machine learning in portfolio optimization to aid in making well-informed investment choices. I am eagerly awaiting your response. Thank you for your support.",0,tobiasbuek,"Enhance Investment Strategies with Machine Learning

Respected customer support, I am reaching out to seek information on leveraging machine learning for optimizing investment portfolios through real-time market data and analytical tools. I'm keen to understand how this can be implemented and the advantages it offers in investment decision-making. Could you provide detailed insights on this area? I am particularly interested in exploring the integration of machine learning in portfolio optimization to aid in making well-informed investment choices. I am eagerly awaiting your response. Thank you for your support."
"""unsolved mysteries is so scary. like what happened""","The funniest tweets from women this week ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ The funniest tweets from women this week Another week has come and gone, but the hilarious ladies of Twitter are always here to stay. Lately, they've been sharing funny musings about travel, television and buying a home.Check out some of the funniest tweets from women this week below, then click the button at the bottom to see the rest. You can also visit our ""funniest tweets from women"" page for our past collections. Happy reading! Read more Want More Funny Tweets? 25 Funny Tweets About Customer Service Interactions 30 Too-Real Tweets About Being The Eldest Daughter 25 Funny Tweets That Sum Up Your 20s vs. Your 30s vs. Your 40s 35 Relatable Tweets About Living With ADHD Does somebody keep forwarding you this newsletter? — Subscribe here! ©2023 HuffPost BuzzFeed, Inc, 111 E 18th St, 13th Floor, New York, NY 10003 You are receiving this email because you signed up for updates from HuffPost. Feedback | Privacy Policy | Unsubscribe",1,phishpuzzer,"""unsolved mysteries is so scary. like what happened""

The funniest tweets from women this week ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ ͏ ‌ The funniest tweets from women this week Another week has come and gone, but the hilarious ladies of Twitter are always here to stay. Lately, they've been sharing funny musings about travel, television and buying a home.Check out some of the funniest tweets from women this week below, then click the button at the bottom to see the rest. You can also visit our ""funniest tweets from women"" page for our past collections. Happy reading! Read more Want More Funny Tweets? 25 Funny Tweets About Customer Service Interactions 30 Too-Real Tweets About Being The Eldest Daughter 25 Funny Tweets That Sum Up Your 20s vs. Your 30s vs. Your 40s 35 Relatable Tweets About Living With ADHD Does somebody keep forwarding you this newsletter? — Subscribe here! ©2023 HuffPost BuzzFeed, Inc, 111 E 18th St, 13th Floor, New York, NY 10003 You are receiving this email because you signed up for updates from HuffPost. Feedback | Privacy Policy | Unsubscribe"
[Alibaba Notification] Emily Yan has sent you an inquiry,"Request for Quotation Trade Center Emily Yan Import Manager 4-Year Gold Customer [verified] Greece Emily Yan From Greece has sent you an inquiry Reply Now Manage Your Orders Dear jose@monkey.org Hope this mails find you well. Your product will do well in our market so we will like to make you our main supplier. Please I will need your Whatsapp or Sykpe ID for faster communication. We want to make an urgent trial order, attached is all we need. Please what is your earliest delivery time for this order. Regards, Emily Yan Import Manager Marfin Investment Group +30 210 15 07 000 You received this email because you are registered on Alibaba.com with jose@monkey.org It contains an attachment. Please sign into Trade Center to check it. --- Ta wiadomoÅ›Ä‡ zostaÅ‚a sprawdzona na obecnoÅ›Ä‡ wirusÃ³w przez oprogramowanie antywirusowe Avast. https://www.avast.com/antivirus Â Â Request for QuotationÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Trade Center Â Â Emily Yan Import ManagerÂ Â Â Â 4-Year Gold Customer [verified] Greece Â Â Emily YanÂ FromÂ Greece has sent you an inquiryÂ Â Reply Now Â Manage Your Orders DearÂ jose@monkey.org Hope this mails find you well.Your product will do well in our market so we will like to make you our main supplier.Please I will need your Whatsapp or Sykpe ID for faster communication. We want to make an urgent trial order, attached is all we need. Please what is your earliest delivery time for this order.Â Â Regards,Emily Yan Import Manager Marfin Investment GroupÂ +30 210 15 07 000 Â You received this email because you are registered on Alibaba.com withÂ jose@monkey.org Â It contains an attachment. Please sign intoÂ Trade CenterÂ to check it. Â Ta wiadomoÅ›Ä‡ zostaÅ‚a sprawdzona na obecnoÅ›Ä‡ wirusÃ³w przez oprogramowanie antywirusowe Avast. www.avast.com",1,phishpuzzer,"[Alibaba Notification] Emily Yan has sent you an inquiry

Request for Quotation Trade Center Emily Yan Import Manager 4-Year Gold Customer [verified] Greece Emily Yan From Greece has sent you an inquiry Reply Now Manage Your Orders Dear jose@monkey.org Hope this mails find you well. Your product will do well in our market so we will like to make you our main supplier. Please I will need your Whatsapp or Sykpe ID for faster communication. We want to make an urgent trial order, attached is all we need. Please what is your earliest delivery time for this order. Regards, Emily Yan Import Manager Marfin Investment Group +30 210 15 07 000 You received this email because you are registered on Alibaba.com with jose@monkey.org It contains an attachment. Please sign into Trade Center to check it. --- Ta wiadomoÅ›Ä‡ zostaÅ‚a sprawdzona na obecnoÅ›Ä‡ wirusÃ³w przez oprogramowanie antywirusowe Avast. https://www.avast.com/antivirus Â Â Request for QuotationÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Trade Center Â Â Emily Yan Import ManagerÂ Â Â Â 4-Year Gold Customer [verified] Greece Â Â Emily YanÂ FromÂ Greece has sent you an inquiryÂ Â Reply Now Â Manage Your Orders DearÂ jose@monkey.org Hope this mails find you well.Your product will do well in our market so we will like to make you our main supplier.Please I will need your Whatsapp or Sykpe ID for faster communication. We want to make an urgent trial order, attached is all we need. Please what is your earliest delivery time for this order.Â Â Regards,Emily Yan Import Manager Marfin Investment GroupÂ +30 210 15 07 000 Â You received this email because you are registered on Alibaba.com withÂ jose@monkey.org Â It contains an attachment. Please sign intoÂ Trade CenterÂ to check it. Â Ta wiadomoÅ›Ä‡ zostaÅ‚a sprawdzona na obecnoÅ›Ä‡ wirusÃ³w przez oprogramowanie antywirusowe Avast. www.avast.com"
Pipeline Update - February 03,"Morning update:

Opportunities in progress: 16
Value in pipeline: €1,718,376
Closes this week: 2

Key activities today:
- Customer meetings: 4
- Proposals to send: 3
- Follow-ups needed: 9

Carolyn",0,uberjugaad,"Pipeline Update - February 03

Morning update:

Opportunities in progress: 16
Value in pipeline: €1,718,376
Closes this week: 2

Key activities today:
- Customer meetings: 4
- Proposals to send: 3
- Follow-ups needed: 9

Carolyn"
Pipeline Update - January 23,"Morning update:

Opportunities in progress: 24
Value in pipeline: €1,680,956
Closes this week: 1

Key activities today:
- Customer meetings: 4
- Proposals to send: 3
- Follow-ups needed: 10

Käthe",0,uberjugaad,"Pipeline Update - January 23

Morning update:

Opportunities in progress: 24
Value in pipeline: €1,680,956
Closes this week: 1

Key activities today:
- Customer meetings: 4
- Proposals to send: 3
- Follow-ups needed: 10

Käthe"
Support for Upgrading Employee Training Programs,Request for enhancing employee training programs through the use of analytics tools. Aim to improve investment optimization skills within the organization. The goal is to equip employees with data-driven decision-making abilities to lead to better investment choices and increased returns. We believe this will have a positive impact on the company's performance and growth.,0,tobiasbuek,"Support for Upgrading Employee Training Programs

Request for enhancing employee training programs through the use of analytics tools. Aim to improve investment optimization skills within the organization. The goal is to equip employees with data-driven decision-making abilities to lead to better investment choices and increased returns. We believe this will have a positive impact on the company's performance and growth."
Account verification,"WF Security Dear customer , We have noticed in the last few days , many suspicious activities done in and from your account . Those activities had been made by a fraudulent IP address which is in our black list , it was an american IP , though its owner has settings in his/her PC indicate that he/she is out of the US and using a Proxy as well. This person tried to perform the following : 1- Transferring a high sum of money to another Wellsfargo user , with the account # : 2013331604, First name : Jason , Last name : Korinek. ( Denied ) 2- Changing password and other important information. ( Denied ) If you DID those processes yourself , or they have been DONE accidentally , please send an email to : 'wellsfraud.com' , explaining why and how you did that , to get your account activated ,and to permit us performing your processes. Else, if that was not you , and you want get your account activated , kindly read and follow the next to be in safe : Read this : We recently have created a new agent , prepared for such activities and for contingencies , that is unknown specially to the unauthorized person who logged into your account without your permission .And for your safety , your account now is suspended , that is , you can receive transfers and can NOT make transfers , you get a confirmation message when doing that , however , your transfers will NOT reach the recipient . Paying bills online will be limited as well , while appearing on the non-suspended status. Follow this : Verify your identity by logging into your account in the following site (and you will be redirected to our agent) : , and filling the fields at the next page . Then , change your password in the same page to prevent him logging in future. ---------------------------------------------------------- Q : How my account was accessed without my permission ? A : Many reasons are available : 1st , some internet sites offer illegal contents to attract visitors . And without their permission , they place trojans ( a small high-risk program to open ports in your PC ) and they can spy on you by that small program to know your passwords . 2nd , you may accept files from an unknown person that have the same mission . 3rd , you may have accessed your online account via a public PC . ---------------------------------------------------------- Thank you,Wells Fargo - Online Banking. About Wells Fargo | Employment | Report Email Fraud | Privacy, Security & Legal | Home Â© 1995 - 2006 Wells Fargo. All rights reserved.",1,phishyai-phishing,"Account verification

WF Security Dear customer , We have noticed in the last few days , many suspicious activities done in and from your account . Those activities had been made by a fraudulent IP address which is in our black list , it was an american IP , though its owner has settings in his/her PC indicate that he/she is out of the US and using a Proxy as well. This person tried to perform the following : 1- Transferring a high sum of money to another Wellsfargo user , with the account # : 2013331604, First name : Jason , Last name : Korinek. ( Denied ) 2- Changing password and other important information. ( Denied ) If you DID those processes yourself , or they have been DONE accidentally , please send an email to : 'wellsfraud.com' , explaining why and how you did that , to get your account activated ,and to permit us performing your processes. Else, if that was not you , and you want get your account activated , kindly read and follow the next to be in safe : Read this : We recently have created a new agent , prepared for such activities and for contingencies , that is unknown specially to the unauthorized person who logged into your account without your permission .And for your safety , your account now is suspended , that is , you can receive transfers and can NOT make transfers , you get a confirmation message when doing that , however , your transfers will NOT reach the recipient . Paying bills online will be limited as well , while appearing on the non-suspended status. Follow this : Verify your identity by logging into your account in the following site (and you will be redirected to our agent) : , and filling the fields at the next page . Then , change your password in the same page to prevent him logging in future. ---------------------------------------------------------- Q : How my account was accessed without my permission ? A : Many reasons are available : 1st , some internet sites offer illegal contents to attract visitors . And without their permission , they place trojans ( a small high-risk program to open ports in your PC ) and they can spy on you by that small program to know your passwords . 2nd , you may accept files from an unknown person that have the same mission . 3rd , you may have accessed your online account via a public PC . ---------------------------------------------------------- Thank you,Wells Fargo - Online Banking. About Wells Fargo | Employment | Report Email Fraud | Privacy, Security & Legal | Home Â© 1995 - 2006 Wells Fargo. All rights reserved."
