row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,11,Account Shuttdown.,SUSPICIOUS,85.0,7,Email Administrator,Subject contains typographical error ('Shuttdown') | Urgency in body text urging immediate action | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed,"The email exhibits multiple suspicious elements, including a subject with a typographical error ('Shuttdown'), urgency in the body text urging immediate action to prevent account deactivation, and missing standard headers ('Date' and 'Message-ID'). Additionally, SPF and DKIM authentication checks failed, which raises concerns about the email's legitimacy. The absence of attachments and the lack of a Reply-To address further contribute to the suspicion.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,12,Standard Bank Account eStatement 2021-03-10,SUSPICIOUS,65.0,3,Standard Bank,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks failed, indicating potential email spoofing. The email mentions 'Standard Bank' but does not provide links or attachments, reducing immediate risk. However, the absence of standard headers and failed authentication checks suggest the email may not be legitimate.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,13,Clock's ticking. Take your next survey now!,SUSPICIOUS,65.0,3,Branded Surveys,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks failed, indicating potential email spoofing. However, the email content appears consistent with legitimate Branded Surveys communications, and no malicious links or attachments were detected.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,14,jose@monkey.org has been temporally blocked until you unlock now.,SUSPICIOUS,80.0,7,,"Urgency in subject line ('temporally blocked until you unlock now') | Poor grammar ('block due to expired usage', 'can not recieve') | Link prompting immediate action ('Click here to re-new') | Missing SPF and DKIM authentication | Missing standard 'Date' header | Missing standard 'Message-ID' header","The email exhibits multiple suspicious elements, including a subject line creating urgency ('temporally blocked until you unlock now'), poor grammar ('block due to expired usage', 'can not recieve'), and a link prompting immediate action ('Click here to re-new'). The lack of SPF and DKIM authentication increases suspicion, as does the missing 'Date' and 'Message-ID' headers. The email does not explicitly impersonate a brand but uses generic language ('Technical Support') to create a sense of legitimacy.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,15,Re: [opensuse] 10.3 and powermanagement,CLEAN,95.0,0,openSUSE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion thread related to openSUSE and hardware issues. No suspicious links, attachments, or phishing indicators were found. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which is a positive sign.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,16,Your activity calendar has arrived.,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be clean with no overt signs of phishing. The body content is generic and does not contain urgent language, suspicious links, or brand impersonation. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured to reject, which adds a layer of security. No attachments were found, and the email lacks standard headers like 'Date' and 'Message-ID', which is unusual but not necessarily indicative of phishing.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,17,Diabetics! No More Finger Pricks!,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which raises concerns about its legitimacy. The subject line and body text use urgent language and make bold claims about a medical breakthrough, which is a common tactic in phishing emails. However, no suspicious links, attachments, or brand impersonation were detected.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,18,[scoop] Scoop MS Word .doc file into something that plucker or other Palm app can display?,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link domain 'tcl.tk' suspected typosquatting of 'dhl.com',"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The body contains links, one of which ('tcl.tk') may be typosquatting 'dhl.com', but this is speculative. No attachments were found, and the content appears to be a technical inquiry rather than a phishing attempt. Overall, the email does not exhibit strong phishing indicators.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,19,Summer’s Coming – 5 T-Shirts at an Unbeatable Price!,CLEAN,85.0,2,Temu,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a promotional message for a product, with no overtly suspicious elements. Missing SPF and DKIM checks are noted, but DMARC policy is set to reject, which adds some security. No suspicious links, attachments, or urgent language were found. The email content is consistent with a marketing campaign.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002161_002180/chunk_input.csv,20,House lawmakers vote on the debt ceiling; the Sackler family gets immunity; the Pittsburgh shooting trial is underway,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate based on the provided data. The subject and body content are consistent with news updates and do not exhibit phishing characteristics such as urgency, poor grammar, or suspicious requests. No attachments were found, and while SPF and DKIM checks were not found, DMARC policy was correctly configured and enforced. Missing standard headers like 'Date' and 'Message-ID' are noted but do not significantly impact the email's legitimacy.",Analysis completed successfully,,0
