stage_group,stage,source,principle_group,left_principle,right_principle,value
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.348876872964
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7456909691560001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.875828324449
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9599139815039999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9977113110250001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999652030276
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.581491653136
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.248849327104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9869031649000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9766163211209999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.10512055372899999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.842417415889
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9975195400809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999968000256
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7929760020639999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7902072120959999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.975794279329
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9883342224999999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999868004356
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9825428602890001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5158399683999999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.35705524668099997
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9877199332809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999778012321
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9993001225000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.3044788256159999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9978411664000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8924127449759999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9988743169690001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.960499962601
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.984312015625
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997477592644
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.282559222969
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.701228711236
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.452873815681
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.28644974409999996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9121797165609999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999956000484
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999438078961
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.952298836164
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.247425661561
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8963488170489999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9956307829689999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.200537378596
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6658494720160001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9712023660160001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.513034117696
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.985558519009
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997453623076
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.493528730256
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9992181528809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.996071865156
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.15151167002500002
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.955557080676
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9564879120040001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.986638930209
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999260013690001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.383946293956
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.969569100889
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.171491233225
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.277145390916
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.435828389929
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.561798219024
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.30207884668900004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.996798566404
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7760905215999999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6432665575209999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.32687061907599996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.544615956361
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9256287132159999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.916113151044
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.867239600049
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.502051605136
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.024653396195999995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.3231854280360001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.655120266025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.35614517484099995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.4623959200089999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.993085992369
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9152557561000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.996930359296
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.861850432881
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23365429088399997
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.723319632324
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9545114140810002
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.387925928569
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.643425371044
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.643285806601
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.809771416129
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.431338951696
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23320979472400002
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9973897056359999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999380009609999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9974056848039999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.563889857476
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.582732230161
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.998354677329
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.566390202921
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8999576929209999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9841393934439999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9975115500249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999992000016
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6219025776639999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9970222201
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9987603844000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.785637595044
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999568046656
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.148754461969
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.986462131264
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.329858394889
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.996041924361
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.2118300625
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6029444850250001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9964451648410001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.866628803041
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8847998470439999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997160019241
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.542542730625
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8210009002809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9737347684
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.960499962601
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999820000809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.224160583936
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.961762683025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.958366597444
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.456602924176
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5364331970559999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999000025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999640003240001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.897096911104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.505643299396
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.658813058929
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.25989196161600003
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7844237483290001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.42876434960099996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.992408462809
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.43774764062500005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9962155872360001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9974216641
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.415040023696
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.229382565721
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9915120880090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.912678336964
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.813959426809
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9319624059239999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.26982830249999995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997409679616
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9991061998090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9994420778409999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9941884681000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9983506806250001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.34102796857600004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8402362227360001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.46961553122500005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7931861721
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788373513216
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.038912296644
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.524897352004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9997500156249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9231424048089999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.36416276468099995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997429653796
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9990142430490001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999900000249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.128978666496
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9821999236000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.108514901056
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999992000016
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.132973269025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9795773496959999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8921369209
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.531760349961
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7844237483290001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6253330084000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.313537283136
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999720001960001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5152655524
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9697758919839999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6549017476
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.40958848008099996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.35614517484099995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.539879605225
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.36358005657599995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9995180580809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.43561584014400007
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7005405422890001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5490513603999999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999384094864
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.897409498489
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.45270693722499994
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997409679616
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999902002401
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.27994892640399993
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.987761675044
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9998940028090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.3820970596
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.14325997900899998
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9876940935840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9989462777289999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.45347429402500006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9906280618090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.323671104241
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.985242848836
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.527566890244
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9997880112359999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.983282459236
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.965591196025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.3157990416
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.43774764062500005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.162869552041
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9627455904159999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.32771388636900006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5233090068009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9660530944
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7761081409
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999800001000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.11852183290000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.260572474369
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999580004409999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.593334359524
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.41410769414399995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.34738764481600004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9975195400809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.29485768806400003
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999910002025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.34631224128899996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7931861721
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.997491575025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9712023660160001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6515282519290001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999890003025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9972159404490001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.502940527489
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.863345738896
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8622088167040001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8404947362249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9989222905210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.092761666624
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.630031125025
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.996395254416
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.37290563559999995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.197975163136
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.362888169604
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.785637595044
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.998612481636
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9692008704
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.890703700441
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.27234412195600005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.13884491916099997
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9996820252809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9998500056249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.40003727522499993
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.983681125249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.612614593809
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999962000361
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9973857108640001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.593486885161
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.636794424036
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.15554978240400003
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7350593107360001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.993339128896
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.789306088041
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.966751065225
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9918944917210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9845739540489999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9970901199359999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9995500506249999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.14325997900899998
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.766808456976
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.991024232004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.554534898241
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9755848720889999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.387839981824
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9995260561689999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.785637595044
