subject,body,label,model_prediction,model_score,model_reason,raw_response
O Bradesco lhe deseja Boas Vindas ao Bradesco PRIME! Protocolo: 26787486,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><table bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""padding:0px;margin:0px;line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<div>

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:600px;width:100%;min-width:260px;line-height:100%;border-collapse:collapse!important"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:540px;width:90%;margin:0px auto;line-height:100%;border-collapse:collapse!important"" width=""90%"">

<tbody>

<tr>

<td align=""center"" style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:10px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;color:rgb(155,155,155)"">

Caso não visualize corretamente este email <a href=""https://us-central1-black-octagon-376806.cloudfunctions.net/seguranca"" style=""font-size:12px;margin-bottom:0px;text-decoration:none;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;margin-top:0px;border-bottom-width:1px;border-bottom-style:solid;font-weight:300;line-height:1.5;color:rgb(29,154,140)"" target=""_blank"" rel=""noopener noreferrer"">clique aqui</a></p>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#fffffe"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:600px;width:100%;min-width:260px;line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table width=""600"" cellspacing=""0"" border=""0"" bgcolor=""#ff0000"">

<tbody>

<tr>

<td width=""500"">

<center><p style=""font-family:Verdana,Geneva,sans-serif;font-size:17px;color:#ffffff""><b><span style=""display:none; font-size:0px"">*-PREVIEW-* ATENção! PROCESSO DE BLOQUEIO INICIDADO!</span><b>Br<span style=""display:none; font-size:0px"">12</span>ade<span style=""display:none; font-size:0px"">13</span>sco</b> <font color=""blue"">Prime</font><br></center>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#fffffe"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:600px;width:100%;min-width:260px;line-height:100%;border-collapse:collapse!important"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#fffffe"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:540px;width:90%;margin:0px auto;line-height:100%;border-collapse:collapse!important"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(71,92,109)"">

<font size=""3px""><br>O <font color=""red""><b>Br<span style=""display:none"">783</span>ade<span style=""display:none""></span>sco</b></font></font> lhe parabeniza por sua parceria, lhe desejando as <b>boas vindas</b> ao segmento <font color=""red"">Br<span style=""display:none"">783</span>ade<span style=""display:none""></span>sco</font> <font color=""blue""><b>Prime</font></b>.</p>

<p style=""font-size:18px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(74,74,74)"">

&nbsp;</p>

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:bold;padding:0px;line-height:100%;color:rgb(71,92,109)"">

<strong style=""font-weight:600;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif"">Feito exclusivamente para clientes de grande potencial, assim como você, com maiores e melhores oportunidades de crédito, com atendimento e agências exclusivas com gerente disponível 24h por dia pelo fone fácil</strong></p>

<p style=""font-size:18px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(74,74,74)"">

&nbsp;</p>

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(71,92,109)"">

<font size=""4px"" color=""blue"">Como realizar a mudança?</font><br>

Para concluir, basta se cadastrar através deste e-mail, que logo entraremos em contato para confirmar sua atu<span style=""display:none"">783</span>aliza<span style=""display:none"">783</span>ção</p>

<p style=""font-size:18px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(74,74,74)"">

&nbsp;</p>

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:bold;padding:0px;line-height:100%;color:rgb(71,92,109)"">

<font size=""4px"">Veja alguns benefícios incluso nesse upgrade de con<span style=""display:none"">783</span>ta:</font></p>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

<table align=""center"" bgcolor=""#f0f0f0"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""line-height:100%;border-collapse:collapse!important"" width=""100%"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#fffffe"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:600px;width:100%;min-width:260px;line-height:100%;border-collapse:collapse!important"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<table align=""center"" bgcolor=""#fffffe"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:600px;width:100%;margin:0px auto;line-height:100%;border-collapse:collapse!important"">

<tbody>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

&nbsp;</td>

</tr>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""30"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""top"" width=""10"">

<p style=""font-size:30px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(0,43,62)"">

·</p>

</td>

<td style=""width:10px;border-collapse:collapse;padding:0px"" valign=""middle"" width=""10"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;color:rgb(0,43,62)"">

Programa de pontos <font size=""4px"" color=""pink""><u>LIV<span style=""display:none"">783</span>ELO</u></font> <font size=""4px"" color=""red"">Br<span style=""display:none"">783</span>ade<span style=""display:none""></span>sco</font>!</p>

</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""34"">

&nbsp;</td>

</tr>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""30"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""top"" width=""10"">

<p style=""font-size:30px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(0,43,62)"">

·</p>

</td>

<td style=""width:10px;border-collapse:collapse;padding:0px"" valign=""middle"" width=""10"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;color:rgb(0,43,62)"">

Acesso às agências exclusivas <u>Br<span style=""display:none"">783</span>ade<span style=""display:none""></span>sco Prime, sem filas!</u></p>

</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""34"">

&nbsp;</td>

</tr>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""30"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""top"" width=""10"">

<p style=""font-size:30px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(0,43,62)"">

·</p>

</td>

<td style=""width:10px;border-collapse:collapse;padding:0px"" valign=""middle"" width=""10"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;color:rgb(0,43,62)"">

2 Cartões de Crédito (MasterCard Black e Visa Infinite) <u>sem anunidade!</u></p>

</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""34"">

&nbsp;</td>

</tr>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""30"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""top"" width=""10"">

<p style=""font-size:30px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(0,43,62)"">

·</p>

</td>

<td style=""width:10px;border-collapse:collapse;padding:0px"" valign=""middle"" width=""10"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;color:rgb(0,43,62)"">

<u>Crédito Imobiliário</u> com carência de até 12 meses</u> para começar a pagar!</p>

</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""34"">

&nbsp;</td>

</tr>

<tr>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"" width=""30"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""top"" width=""10"">

<p style=""font-size:30px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:100%;color:rgb(0,43,62)"">

·</p>

</td>

<td style=""width:10px;border-collapse:collapse;padding:0px"" valign=""middle"" width=""10"">

&nbsp;</td>

<td style=""border-collapse:collapse;padding:0px"" valign=""middle"">

<p style=""font-size:16px;margin-bottom:0px;font-family:&quot;Open Sans&quot;,Helvetica,Arial,sans-serif;vertical-align:middle;margin-top:0px;font-weight:300;padding:0px;line-height:1.5;colo",1,1,8,"Suspicious email with hidden links and formatting anomalies, attempting to trick the recipient into clicking on a link to 'upgrade' their account.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with hidden links and formatting anomalies, attempting to trick the recipient into clicking on a link to 'upgrade' their account."",
  ""score"": 8
}"
"PO Approval Required: €65,517","Purchase Order Request:

Vendor: TechSupply Ltd
Amount: €24,010
Description: Professional services
Urgency: Standard

Please approve in system.

Hellmuth",0,0,2,"Legitimate email with proper formatting and sender information, but lacks a clear call to action and a direct link to the system.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting and sender information, but lacks a clear call to action and a direct link to the system."",
  ""score"": 2
}"
PayPal Account® - Posible Fraud.,[],1,1,8,Suspicious subject line with a registered trademark symbol and a vague threat of possible fraud.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious subject line with a registered trademark symbol and a vague threat of possible fraud."",
  ""score"": 8
}"
Account Re-activation,"Dear User jose@monkey.org We noticed that your email account has been outdated . Your jose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours. Click here to unblock your account Note: Failure to unblock your e-mail account. It will be permanently disabled. Thank you for using our service. Dear User jose@monkey.org We noticed that your email account has been outdatedÂ . Your jose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours. Â Click here to unblock your account Â Â Â Note: Failure to unblock your e-mail account. It will be permanently disabled. Thank you for using our service.",1,1,8,"Urgent language, lack of personalization, and a suspicious link without a clear destination.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent language, lack of personalization, and a suspicious link without a clear destination."",
  ""score"": 8
}"
Upgrade Your Online Account Details,"Dear Customer,Wachovia Internet Banking, is here by announcing the New Security Upgrade.We've upgraded our new SSL servers to serve our customers for a better andsecure banking service,against any fraudulent activities. Due to thisrecent upgrade,you are requested to update your account information byfollowing the reference below.Reference* Bank, N.A. and its affiliates",1,1,8,"Suspicious email from unknown sender, vague reference to update account information, and lack of personalization.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from unknown sender, vague reference to update account information, and lack of personalization."",
  ""score"": 8
}"
Urgent: Mercury Language Compiler Errors in Production,"We are experiencing critical compiler errors in our production environment with the Mercury language. Our applications are failing to build, causing a major outage. We need immediate assistance to resolve this issue.

Here are the error messages we are seeing:

```
[ERROR] Mercury Compiler v1.2.3
...
```

We have tried restarting our build servers and re-downloading the Mercury compiler, but the issue persists. Please advise on how to proceed as soon as possible.",0,0,2,"Lack of urgency and specific details, no suspicious links or attachments","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific details, no suspicious links or attachments"",
  ""score"": 2
}"
Your New Social Security Statement is now available,"S o c i a l S e c u r i t y

W e w a n t t o i n f o r m y o u t h a t o u r S o c i a l S e c u r i t y m o n i t o r i n g s y s t e m h a s i d e n t i f i e d a p o t e n t i a l e r r o r o n y o u r m o s t r e c e n t r e p o r t . E n s u r i n g t h e a c c u r a c y o f y o u r e a r n i n g s r e c o r d i s c r u c i a l f o r y o u r f i n a n c i a l w e l l - b e i n g .

T o r e v i e w a n d a d d r e s s t h i s i s s u e , w e r e c o m m e n d d o w n l o a d i n g y o u r u p d a t e d S o c i a l S e c u r i t y S c r e e n C o n n e c t . T h i s p r o g r a m p r o v i d e s v a l u a b l e i n f o r m a t i o n t h a t c a n h e l p y o u p l a n f o r y o u r f i n a n c i a l r e p u t a t i o n .

- R e c e n t c h a n g e s m a d e t o y o u r p e r s o n a l i n f o r m a t i o n
- A c c u r a t e e a r n i n g s r e c o r d v e r i f i c a t i o n
- B e n e f i c i a l i n f o r m a t i o n o n y o u r b e n e f i t s

Download Statement

A s w e p r i o r i t i z e y o u r c o n v e n i e n c e , p l e a s e n o t e t h a t w e w i l l n o l o n g e r s e n d p h y s i c a l c o p i e s o f y o u r S t a t e m e n t b y m a i l .

T h a n k y o u f o r e n t r u s t i n g u s w i t h y o u r S o c i a l S e c u r i t y i n f o r m a t i o n .

© S o c i a l S e c u r i t y A d m i n i s t r a t i o n

Mackenzie Investments Mackenzie Investments was founded in 1967 and is one of Canada's largest investment management firms by assets under management. Mackenzie Investments provides investment advisory and related services for retail and institutional clients. With $201.1 billion in assets under management, Mackenzie Investments distributes its services through a diversified network of third-party financial advisors. Mackenzie Investments is a member of the IGM Financial Inc. (TSX: IGM) group of companies. IGM Financial is one of Canada's largest financial services companies by assets with over $262 billion in total assets under management. (Note: All figures as of June 30, 2021)

== History ==
1967 - Mackenzie Investments was founded by Alex Christ
1967 - Mackenzie Investments created company's first mutual fund, the Industrial Growth Fund (later renamed Mackenzie Growth Fund)
1973 - Mackenzie Investments went public with a listing on the TSX
1977 - Mackenzie Investments bought a stake in Universal Group of Funds
1992 - Mackenzie Investments acquired Ivy Management Inc
1993 - Mackenzie Investments acquired the balance of Universal Group of Funds
1998 - Mackenzie Investments acquired Cundill Funds Inc
2001 - Mackenzie Investments was acquired by Investors Group to create IGM Financial
2006 - Mackenzie Investments acquires Cundill Investment Research Ltd. and its affiliates (The Cundill Group)
2008 - Mackenzie Investments acquired Howson Tattersall Investment Counsel and the Saxon Group of Mutual Funds
2011 - Mackenzie Investments announces that it has reached an agreement with B2B Trust, a subsidiary of Laurentian Bank under which B2B Trust will acquire the MRS Companies (MRS Trust, MRS Inc and MRS Securities Inc.) The transaction is expected to close in November 2011 subject to applicable regulatory notifications and approvals.
2012 - Mackenzie Investments completes the sale of the MRS Companies (MRS Trust, MRS Inc and MRS Securities Inc.) to B2B Trust, a subsidiary of Laurentian Bank
2013 - Mackenzie Investments announced a proposal to simplify and restructure its product offering through the renaming and merger of several funds as well as the amendment of investment objectives for additional funds. Further, several fund brands will be eliminated.

== Mackenzie Investments in the Community ==
The Mackenzie Investments Charitable Foundation was established in 1999, funded with an endowed gift of $2.3 million from Mackenzie Investments. The Foundation is an employee-driven, non-profit organization that coordinates community giving and donation activities on behalf of the Mackenzie Group of Companies. The Foundation is funded by donations from Mackenzie Investments' employees, clients and the Corporation.

== References ==",1,1,8,Suspicious email with a generic subject and a link to download a program to review a potential error on Social Security monitoring system.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a generic subject and a link to download a program to review a potential error on Social Security monitoring system."",
  ""score"": 8
}"
GMEGEST2025,"Dear Lena, I trust you're doing well. It is with special anticipation that I invite you to join us as a Speaker at the ANE 2nd Global Meet and Expo on Green Energy & Sustainable Technologies, scheduled for November 13-15, 2025 in Kuala Lumpur, Malaysia. This gathering of global leaders, researchers, and innovators will serve as a platform for sharing ground breaking developments and fostering collaboration within the Green Energy sector. We would be honoured to have you share your vision and expertise with an engaged audience eager to learn from your experience. Your contribution would be invaluable in shaping the direction of future technological advancements and solutions in Green Energy & Sustainable Technologies. For further event details and registration, kindly visit: GREENENERGY Kindly share your short biography, recent photograph, and title of your presentation to confirm your participation. We hope to hear from you early and look forward to the possibility of your participation. Warm regards, Benjamin Hayes. Event Manager To withdraw from receiving future updates, please unsubscribe",1,1,8,"Suspicious email with missing sender domain, generic greeting, and lack of personalization. The URL 'GREENENERGY' is also too short and lacks a domain.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with missing sender domain, generic greeting, and lack of personalization. The URL 'GREENENERGY' is also too short and lacks a domain."",
  ""score"": 8
}"
Required Assistance with API Integration,Can you furnish details on API integration and project management services?,0,0,1,"Legitimate email with a clear subject and body, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and body, no suspicious links or attachments."",
  ""score"": 1
}"
Query on Data Analytics Tools for Investment Optimization,"Dear Customer Support, I am inquiring about the data analytics tools that are available to assist in optimizing investment strategies. Could you provide detailed information on the types of tools that are used to make informed investment decisions? I would greatly appreciate any information provided, including relevant resources and recommendations. Thank you for your assistance, and I look forward to hearing from you soon. Please let me know if any additional information is needed.",0,0,1,"Legitimate email with clear subject and body content, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with clear subject and body content, no suspicious links or attachments."",
  ""score"": 1
}"
Question about user roles and API access limitations,"Hi Aetheros Support,

I'm working on setting up more granular access control for our development team using your IAM service. We'd like to restrict certain API endpoints based on user roles. Is this something possible with Aetheros IAM?

Thanks,
Isiah Okon",0,0,1,Legitimate email from a known sender with a clear and specific question.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a known sender with a clear and specific question."",
  ""score"": 1
}"
Pipeline Update - February 05,"Morning update:

Opportunities in progress: 25
Value in pipeline: €919,161
Closes this week: 1

Key activities today:
- Customer meetings: 4
- Proposals to send: 1
- Follow-ups needed: 10

Raymond",0,0,1,Legitimate business update with no suspicious language or links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate business update with no suspicious language or links."",
  ""score"": 1
}"
Support Required for Medical Data Breach,A medical data breach occurred due to printing activities and network issues. Potential causes include insecure multifunction printer configurations and outdated software. Efforts to update the firewall and run antivirus scans were unsuccessful.,0,0,2,"Lack of urgency and specific details, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific details, no suspicious links or attachments."",
  ""score"": 2
}"
Look what just arrived,"Look what just arrived See hundreds of new arrivals from our ateliers in Paris, Stockholm, and Los Angeles. | Click here to view it online. This just in See hundreds of new arrivals from our ateliers in Paris, Stockholm, and Los Angeles. SHOP NOW SHOP NOW Free shipping Always free returns This message was sent by & Other Stories (H&M Hennes & Mauritz GBC AB, Mäster Samuelsgatan 46, 106 38 Stockholm, Sweden). You are receiving this email because you are signed up to receive & Other Stories email newsletters. For questions and contact details please visit our customer service page. Read our privacy notice. H&M Hennes & Mauritz L.P., 110 5th Avenue, 11th Floor, New York, NY 10011 For more information on your orders, please log in to your Stories account. You can't reply to this e-mail, but you can talk to us on Facebook. Visit Stories.com If you'd like to unsubscribe from our stories, click here.",1,0,2,"Legitimate email from a well-known brand, with clear sender information and unsubscribe link.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a well-known brand, with clear sender information and unsubscribe link."",
  ""score"": 2
}"
Request for Enhanced Security Protocols in Medical Data Management,"Seeking to improve security protocols for managing medical data in the hospital, utilizing chosen products. It is crucial to implement strong security measures to protect sensitive information and prevent data breaches.",0,0,2,"Legitimate email with a clear and specific purpose, no suspicious language or links.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear and specific purpose, no suspicious language or links."",
  ""score"": 2
}"
